group,alignment_threshold,authenticity_threshold,probability
Sys_VAR_noexpert,0.12,0.18,0.9659999999999997
Sys_VAR_noexpert,0.12,0.2,0.9659999999999997
Sys_VAR_noexpert,0.12,0.22,0.9639999999999997
Sys_VAR_noexpert,0.12,0.24,0.9599999999999997
Sys_VAR_noexpert,0.12,0.26,0.9479999999999998
Sys_VAR_noexpert,0.12,0.28,0.9359999999999995
Sys_VAR_noexpert,0.12,0.3,0.9319999999999996
Sys_VAR_noexpert,0.12,0.32,0.9299999999999996
Sys_VAR_noexpert,0.12,0.34,0.9199999999999998
Sys_VAR_noexpert,0.12,0.36,0.9119999999999999
Sys_VAR_noexpert,0.12,0.38,0.8939999999999998
Sys_VAR_noexpert,0.12,0.4,0.8759999999999998
Sys_VAR_noexpert,0.12,0.42,0.8719999999999998
Sys_VAR_noexpert,0.12,0.44,0.8679999999999997
Sys_VAR_noexpert,0.12,0.46,0.8599999999999998
Sys_VAR_noexpert,0.12,0.48,0.8499999999999995
Sys_VAR_noexpert,0.12,0.5,0.8399999999999994
Sys_VAR_noexpert,0.12,0.52,0.8259999999999996
Sys_VAR_noexpert,0.12,0.54,0.8099999999999996
Sys_VAR_noexpert,0.12,0.56,0.7979999999999996
Sys_VAR_noexpert,0.12,0.58,0.7739999999999995
Sys_VAR_noexpert,0.12,0.6,0.7579999999999995
Sys_VAR_noexpert,0.12,0.62,0.7459999999999996
Sys_VAR_noexpert,0.12,0.64,0.7259999999999995
Sys_VAR_noexpert,0.12,0.66,0.6999999999999996
Sys_VAR_noexpert,0.12,0.68,0.6719999999999999
Sys_VAR_noexpert,0.12,0.7,0.648
Sys_VAR_noexpert,0.12,0.72,0.6119999999999999
Sys_VAR_noexpert,0.12,0.74,0.5700000000000001
Sys_VAR_noexpert,0.12,0.76,0.5400000000000001
Sys_VAR_noexpert,0.12,0.78,0.4599999999999999
Sys_VAR_noexpert,0.12,0.8,0.43399999999999983
Sys_VAR_noexpert,0.12,0.82,0.39999999999999986
Sys_VAR_noexpert,0.12,0.84,0.36800000000000005
Sys_VAR_noexpert,0.12,0.86,0.3159999999999999
Sys_VAR_noexpert,0.12,0.88,0.2879999999999999
Sys_VAR_noexpert,0.12,0.9,0.26599999999999985
Sys_VAR_noexpert,0.12,0.92,0.24399999999999994
Sys_VAR_noexpert,0.12,0.94,0.20599999999999993
Sys_VAR_noexpert,0.12,0.96,0.18199999999999997
Sys_VAR_noexpert,0.12,0.98,0.16199999999999995
Sys_VAR_noexpert,0.12,1.0,0.15199999999999994
Sys_VAR_noexpert,0.14,0.0,0.9619999999999997
Sys_VAR_noexpert,0.14,0.02,0.9619999999999997
Sys_VAR_noexpert,0.14,0.04,0.9619999999999997
Sys_VAR_noexpert,0.14,0.06,0.9619999999999997
Sys_VAR_noexpert,0.14,0.08,0.9619999999999997
Sys_VAR_noexpert,0.14,0.1,0.9619999999999997
Sys_VAR_noexpert,0.14,0.12,0.9619999999999997
