group,alignment_threshold,authenticity_threshold,probability
Sys_VAR_ref_800,0.04,0.74,0.23
Sys_VAR_ref_800,0.04,0.76,0.17125
Sys_VAR_ref_800,0.04,0.78,0.13625
Sys_VAR_ref_800,0.04,0.8,0.1175
Sys_VAR_ref_800,0.04,0.82,0.1025
Sys_VAR_ref_800,0.04,0.84,0.0775
Sys_VAR_ref_800,0.04,0.86,0.065
Sys_VAR_ref_800,0.04,0.88,0.06125
Sys_VAR_ref_800,0.04,0.9,0.04875
Sys_VAR_ref_800,0.04,0.92,0.04
Sys_VAR_ref_800,0.04,0.94,0.035
Sys_VAR_ref_800,0.04,0.96,0.03375
Sys_VAR_ref_800,0.04,0.98,0.01625
Sys_VAR_ref_800,0.04,1.0,0.00375
Sys_VAR_ref_800,0.06,0.0,0.985
Sys_VAR_ref_800,0.06,0.02,0.985
Sys_VAR_ref_800,0.06,0.04,0.985
Sys_VAR_ref_800,0.06,0.06,0.985
Sys_VAR_ref_800,0.06,0.08,0.985
Sys_VAR_ref_800,0.06,0.1,0.985
Sys_VAR_ref_800,0.06,0.12,0.985
Sys_VAR_ref_800,0.06,0.14,0.98375
Sys_VAR_ref_800,0.06,0.16,0.98125
Sys_VAR_ref_800,0.06,0.18,0.98
Sys_VAR_ref_800,0.06,0.2,0.9775
Sys_VAR_ref_800,0.06,0.22,0.97
Sys_VAR_ref_800,0.06,0.24,0.9675
Sys_VAR_ref_800,0.06,0.26,0.9525
Sys_VAR_ref_800,0.06,0.28,0.9425
Sys_VAR_ref_800,0.06,0.3,0.9225
Sys_VAR_ref_800,0.06,0.32,0.8025
Sys_VAR_ref_800,0.06,0.34,0.78625
Sys_VAR_ref_800,0.06,0.36,0.76875
Sys_VAR_ref_800,0.06,0.38,0.75125
Sys_VAR_ref_800,0.06,0.4,0.7225
Sys_VAR_ref_800,0.06,0.42,0.69625
Sys_VAR_ref_800,0.06,0.44,0.6775
Sys_VAR_ref_800,0.06,0.46,0.64875
Sys_VAR_ref_800,0.06,0.48,0.6175
Sys_VAR_ref_800,0.06,0.5,0.60375
Sys_VAR_ref_800,0.06,0.52,0.57875
Sys_VAR_ref_800,0.06,0.54,0.545
Sys_VAR_ref_800,0.06,0.56,0.52375
Sys_VAR_ref_800,0.06,0.58,0.48625
Sys_VAR_ref_800,0.06,0.6,0.46125
Sys_VAR_ref_800,0.06,0.62,0.4225
Sys_VAR_ref_800,0.06,0.64,0.3775
Sys_VAR_ref_800,0.06,0.66,0.35875
Sys_VAR_ref_800,0.06,0.68,0.325
Sys_VAR_ref_800,0.06,0.7,0.2875
Sys_VAR_ref_800,0.06,0.72,0.2625
Sys_VAR_ref_800,0.06,0.74,0.23
Sys_VAR_ref_800,0.06,0.76,0.17125
Sys_VAR_ref_800,0.06,0.78,0.13625
Sys_VAR_ref_800,0.06,0.8,0.1175
Sys_VAR_ref_800,0.06,0.82,0.1025
Sys_VAR_ref_800,0.06,0.84,0.0775
Sys_VAR_ref_800,0.06,0.86,0.065
Sys_VAR_ref_800,0.06,0.88,0.06125
Sys_VAR_ref_800,0.06,0.9,0.04875
Sys_VAR_ref_800,0.06,0.92,0.04
Sys_VAR_ref_800,0.06,0.94,0.035
Sys_VAR_ref_800,0.06,0.96,0.03375
Sys_VAR_ref_800,0.06,0.98,0.01625
Sys_VAR_ref_800,0.06,1.0,0.00375
Sys_VAR_ref_800,0.08,0.0,0.9825
Sys_VAR_ref_800,0.08,0.02,0.9825
Sys_VAR_ref_800,0.08,0.04,0.9825
Sys_VAR_ref_800,0.08,0.06,0.9825
Sys_VAR_ref_800,0.08,0.08,0.9825
Sys_VAR_ref_800,0.08,0.1,0.9825
Sys_VAR_ref_800,0.08,0.12,0.9825
Sys_VAR_ref_800,0.08,0.14,0.98125
Sys_VAR_ref_800,0.08,0.16,0.97875
Sys_VAR_ref_800,0.08,0.18,0.9775
Sys_VAR_ref_800,0.08,0.2,0.975
Sys_VAR_ref_800,0.08,0.22,0.9675
Sys_VAR_ref_800,0.08,0.24,0.965
Sys_VAR_ref_800,0.08,0.26,0.95
Sys_VAR_ref_800,0.08,0.28,0.94
Sys_VAR_ref_800,0.08,0.3,0.92
Sys_VAR_ref_800,0.08,0.32,0.8
Sys_VAR_ref_800,0.08,0.34,0.78375
Sys_VAR_ref_800,0.08,0.36,0.76625
Sys_VAR_ref_800,0.08,0.38,0.74875
Sys_VAR_ref_800,0.08,0.4,0.72
Sys_VAR_ref_800,0.08,0.42,0.69375
Sys_VAR_ref_800,0.08,0.44,0.675
Sys_VAR_ref_800,0.08,0.46,0.64625
Sys_VAR_ref_800,0.08,0.48,0.615
Sys_VAR_ref_800,0.08,0.5,0.6025
Sys_VAR_ref_800,0.08,0.52,0.5775
Sys_VAR_ref_800,0.08,0.54,0.54375
Sys_VAR_ref_800,0.08,0.56,0.5225
Sys_VAR_ref_800,0.08,0.58,0.485
Sys_VAR_ref_800,0.08,0.6,0.46
Sys_VAR_ref_800,0.08,0.62,0.42125
Sys_VAR_ref_800,0.08,0.64,0.37625
Sys_VAR_ref_800,0.08,0.66,0.3575
Sys_VAR_ref_800,0.08,0.68,0.32375
Sys_VAR_ref_800,0.08,0.7,0.28625
Sys_VAR_ref_800,0.08,0.72,0.26125
Sys_VAR_ref_800,0.08,0.74,0.22875
Sys_VAR_ref_800,0.08,0.76,0.17
Sys_VAR_ref_800,0.08,0.78,0.135
Sys_VAR_ref_800,0.08,0.8,0.1175
Sys_VAR_ref_800,0.08,0.82,0.1025
Sys_VAR_ref_800,0.08,0.84,0.0775
Sys_VAR_ref_800,0.08,0.86,0.065
Sys_VAR_ref_800,0.08,0.88,0.06125
Sys_VAR_ref_800,0.08,0.9,0.04875
Sys_VAR_ref_800,0.08,0.92,0.04
Sys_VAR_ref_800,0.08,0.94,0.035
Sys_VAR_ref_800,0.08,0.96,0.03375
Sys_VAR_ref_800,0.08,0.98,0.01625
Sys_VAR_ref_800,0.08,1.0,0.00375
Sys_VAR_ref_800,0.1,0.0,0.975
Sys_VAR_ref_800,0.1,0.02,0.975
Sys_VAR_ref_800,0.1,0.04,0.975
Sys_VAR_ref_800,0.1,0.06,0.975
Sys_VAR_ref_800,0.1,0.08,0.975
Sys_VAR_ref_800,0.1,0.1,0.975
Sys_VAR_ref_800,0.1,0.12,0.975
Sys_VAR_ref_800,0.1,0.14,0.975
Sys_VAR_ref_800,0.1,0.16,0.9725
Sys_VAR_ref_800,0.1,0.18,0.9725
Sys_VAR_ref_800,0.1,0.2,0.97
Sys_VAR_ref_800,0.1,0.22,0.96375
Sys_VAR_ref_800,0.1,0.24,0.96125
Sys_VAR_ref_800,0.1,0.26,0.94625
Sys_VAR_ref_800,0.1,0.28,0.9375
Sys_VAR_ref_800,0.1,0.3,0.9175
Sys_VAR_ref_800,0.1,0.32,0.79875
Sys_VAR_ref_800,0.1,0.34,0.7825
Sys_VAR_ref_800,0.1,0.36,0.765
Sys_VAR_ref_800,0.1,0.38,0.7475
Sys_VAR_ref_800,0.1,0.4,0.71875
Sys_VAR_ref_800,0.1,0.42,0.6925
Sys_VAR_ref_800,0.1,0.44,0.67375
Sys_VAR_ref_800,0.1,0.46,0.645
Sys_VAR_ref_800,0.1,0.48,0.61375
Sys_VAR_ref_800,0.1,0.5,0.60125
Sys_VAR_ref_800,0.1,0.52,0.57625
Sys_VAR_ref_800,0.1,0.54,0.5425
Sys_VAR_ref_800,0.1,0.56,0.52125
Sys_VAR_ref_800,0.1,0.58,0.48375
Sys_VAR_ref_800,0.1,0.6,0.45875
Sys_VAR_ref_800,0.1,0.62,0.42
Sys_VAR_ref_800,0.1,0.64,0.375
Sys_VAR_ref_800,0.1,0.66,0.35625
Sys_VAR_ref_800,0.1,0.68,0.32375
Sys_VAR_ref_800,0.1,0.7,0.28625
Sys_VAR_ref_800,0.1,0.72,0.26125
Sys_VAR_ref_800,0.1,0.74,0.22875
Sys_VAR_ref_800,0.1,0.76,0.17
Sys_VAR_ref_800,0.1,0.78,0.135
Sys_VAR_ref_800,0.1,0.8,0.1175
Sys_VAR_ref_800,0.1,0.82,0.1025
Sys_VAR_ref_800,0.1,0.84,0.0775
Sys_VAR_ref_800,0.1,0.86,0.065
Sys_VAR_ref_800,0.1,0.88,0.06125
Sys_VAR_ref_800,0.1,0.9,0.04875
Sys_VAR_ref_800,0.1,0.92,0.04
Sys_VAR_ref_800,0.1,0.94,0.035
Sys_VAR_ref_800,0.1,0.96,0.03375
Sys_VAR_ref_800,0.1,0.98,0.01625
Sys_VAR_ref_800,0.1,1.0,0.00375
Sys_VAR_ref_800,0.12,0.0,0.9725
Sys_VAR_ref_800,0.12,0.02,0.9725
Sys_VAR_ref_800,0.12,0.04,0.9725
Sys_VAR_ref_800,0.12,0.06,0.9725
Sys_VAR_ref_800,0.12,0.08,0.9725
Sys_VAR_ref_800,0.12,0.1,0.9725
Sys_VAR_ref_800,0.12,0.12,0.9725
Sys_VAR_ref_800,0.12,0.14,0.9725
Sys_VAR_ref_800,0.12,0.16,0.97
Sys_VAR_ref_800,0.12,0.18,0.97
Sys_VAR_ref_800,0.12,0.2,0.9675
Sys_VAR_ref_800,0.12,0.22,0.9625
Sys_VAR_ref_800,0.12,0.24,0.96125
Sys_VAR_ref_800,0.12,0.26,0.94625
Sys_VAR_ref_800,0.12,0.28,0.9375
Sys_VAR_ref_800,0.12,0.3,0.9175
Sys_VAR_ref_800,0.12,0.32,0.79875
Sys_VAR_ref_800,0.12,0.34,0.7825
Sys_VAR_ref_800,0.12,0.36,0.765
Sys_VAR_ref_800,0.12,0.38,0.7475
Sys_VAR_ref_800,0.12,0.4,0.71875
Sys_VAR_ref_800,0.12,0.42,0.6925
Sys_VAR_ref_800,0.12,0.44,0.67375
Sys_VAR_ref_800,0.12,0.46,0.645
Sys_VAR_ref_800,0.12,0.48,0.61375
Sys_VAR_ref_800,0.12,0.5,0.60125
Sys_VAR_ref_800,0.12,0.52,0.57625
Sys_VAR_ref_800,0.12,0.54,0.5425
Sys_VAR_ref_800,0.12,0.56,0.52125
Sys_VAR_ref_800,0.12,0.58,0.48375
Sys_VAR_ref_800,0.12,0.6,0.45875
Sys_VAR_ref_800,0.12,0.62,0.42
Sys_VAR_ref_800,0.12,0.64,0.375
Sys_VAR_ref_800,0.12,0.66,0.35625
Sys_VAR_ref_800,0.12,0.68,0.32375
Sys_VAR_ref_800,0.12,0.7,0.28625
Sys_VAR_ref_800,0.12,0.72,0.26125
Sys_VAR_ref_800,0.12,0.74,0.22875
Sys_VAR_ref_800,0.12,0.76,0.17
Sys_VAR_ref_800,0.12,0.78,0.135
Sys_VAR_ref_800,0.12,0.8,0.1175
Sys_VAR_ref_800,0.12,0.82,0.1025
Sys_VAR_ref_800,0.12,0.84,0.0775
Sys_VAR_ref_800,0.12,0.86,0.065
Sys_VAR_ref_800,0.12,0.88,0.06125
Sys_VAR_ref_800,0.12,0.9,0.04875
Sys_VAR_ref_800,0.12,0.92,0.04
Sys_VAR_ref_800,0.12,0.94,0.035
Sys_VAR_ref_800,0.12,0.96,0.03375
Sys_VAR_ref_800,0.12,0.98,0.01625
Sys_VAR_ref_800,0.12,1.0,0.00375
Sys_VAR_ref_800,0.14,0.0,0.96875
Sys_VAR_ref_800,0.14,0.02,0.96875
Sys_VAR_ref_800,0.14,0.04,0.96875
Sys_VAR_ref_800,0.14,0.06,0.96875
Sys_VAR_ref_800,0.14,0.08,0.96875
Sys_VAR_ref_800,0.14,0.1,0.96875
Sys_VAR_ref_800,0.14,0.12,0.96875
Sys_VAR_ref_800,0.14,0.14,0.96875
Sys_VAR_ref_800,0.14,0.16,0.96625
Sys_VAR_ref_800,0.14,0.18,0.96625
Sys_VAR_ref_800,0.14,0.2,0.96375
Sys_VAR_ref_800,0.14,0.22,0.96
Sys_VAR_ref_800,0.14,0.24,0.95875
Sys_VAR_ref_800,0.14,0.26,0.945
Sys_VAR_ref_800,0.14,0.28,0.93625
Sys_VAR_ref_800,0.14,0.3,0.91625
Sys_VAR_ref_800,0.14,0.32,0.7975
Sys_VAR_ref_800,0.14,0.34,0.78125
Sys_VAR_ref_800,0.14,0.36,0.76375
Sys_VAR_ref_800,0.14,0.38,0.74625
Sys_VAR_ref_800,0.14,0.4,0.7175
Sys_VAR_ref_800,0.14,0.42,0.69125
Sys_VAR_ref_800,0.14,0.44,0.6725
Sys_VAR_ref_800,0.14,0.46,0.64375
Sys_VAR_ref_800,0.14,0.48,0.6125
Sys_VAR_ref_800,0.14,0.5,0.6
Sys_VAR_ref_800,0.14,0.52,0.575
Sys_VAR_ref_800,0.14,0.54,0.54125
Sys_VAR_ref_800,0.14,0.56,0.52125
Sys_VAR_ref_800,0.14,0.58,0.48375
Sys_VAR_ref_800,0.14,0.6,0.45875
Sys_VAR_ref_800,0.14,0.62,0.42
Sys_VAR_ref_800,0.14,0.64,0.375
Sys_VAR_ref_800,0.14,0.66,0.35625
Sys_VAR_ref_800,0.14,0.68,0.32375
Sys_VAR_ref_800,0.14,0.7,0.28625
Sys_VAR_ref_800,0.14,0.72,0.26125
Sys_VAR_ref_800,0.14,0.74,0.22875
Sys_VAR_ref_800,0.14,0.76,0.17
Sys_VAR_ref_800,0.14,0.78,0.135
Sys_VAR_ref_800,0.14,0.8,0.1175
Sys_VAR_ref_800,0.14,0.82,0.1025
Sys_VAR_ref_800,0.14,0.84,0.0775
Sys_VAR_ref_800,0.14,0.86,0.065
Sys_VAR_ref_800,0.14,0.88,0.06125
Sys_VAR_ref_800,0.14,0.9,0.04875
Sys_VAR_ref_800,0.14,0.92,0.04
Sys_VAR_ref_800,0.14,0.94,0.035
Sys_VAR_ref_800,0.14,0.96,0.03375
Sys_VAR_ref_800,0.14,0.98,0.01625
Sys_VAR_ref_800,0.14,1.0,0.00375
Sys_VAR_ref_800,0.16,0.0,0.9675
Sys_VAR_ref_800,0.16,0.02,0.9675
Sys_VAR_ref_800,0.16,0.04,0.9675
Sys_VAR_ref_800,0.16,0.06,0.9675
Sys_VAR_ref_800,0.16,0.08,0.9675
Sys_VAR_ref_800,0.16,0.1,0.9675
Sys_VAR_ref_800,0.16,0.12,0.9675
Sys_VAR_ref_800,0.16,0.14,0.9675
Sys_VAR_ref_800,0.16,0.16,0.965
Sys_VAR_ref_800,0.16,0.18,0.965
Sys_VAR_ref_800,0.16,0.2,0.9625
Sys_VAR_ref_800,0.16,0.22,0.96
Sys_VAR_ref_800,0.16,0.24,0.95875
Sys_VAR_ref_800,0.16,0.26,0.945
Sys_VAR_ref_800,0.16,0.28,0.93625
Sys_VAR_ref_800,0.16,0.3,0.91625
Sys_VAR_ref_800,0.16,0.32,0.7975
Sys_VAR_ref_800,0.16,0.34,0.78125
Sys_VAR_ref_800,0.16,0.36,0.76375
Sys_VAR_ref_800,0.16,0.38,0.74625
Sys_VAR_ref_800,0.16,0.4,0.7175
Sys_VAR_ref_800,0.16,0.42,0.69125
Sys_VAR_ref_800,0.16,0.44,0.6725
Sys_VAR_ref_800,0.16,0.46,0.64375
Sys_VAR_ref_800,0.16,0.48,0.6125
Sys_VAR_ref_800,0.16,0.5,0.6
Sys_VAR_ref_800,0.16,0.52,0.575
Sys_VAR_ref_800,0.16,0.54,0.54125
Sys_VAR_ref_800,0.16,0.56,0.52125
Sys_VAR_ref_800,0.16,0.58,0.48375
Sys_VAR_ref_800,0.16,0.6,0.45875
Sys_VAR_ref_800,0.16,0.62,0.42
Sys_VAR_ref_800,0.16,0.64,0.375
Sys_VAR_ref_800,0.16,0.66,0.35625
Sys_VAR_ref_800,0.16,0.68,0.32375
Sys_VAR_ref_800,0.16,0.7,0.28625
Sys_VAR_ref_800,0.16,0.72,0.26125
Sys_VAR_ref_800,0.16,0.74,0.22875
Sys_VAR_ref_800,0.16,0.76,0.17
Sys_VAR_ref_800,0.16,0.78,0.135
Sys_VAR_ref_800,0.16,0.8,0.1175
Sys_VAR_ref_800,0.16,0.82,0.1025
Sys_VAR_ref_800,0.16,0.84,0.0775
Sys_VAR_ref_800,0.16,0.86,0.065
Sys_VAR_ref_800,0.16,0.88,0.06125
Sys_VAR_ref_800,0.16,0.9,0.04875
Sys_VAR_ref_800,0.16,0.92,0.04
Sys_VAR_ref_800,0.16,0.94,0.035
Sys_VAR_ref_800,0.16,0.96,0.03375
Sys_VAR_ref_800,0.16,0.98,0.01625
Sys_VAR_ref_800,0.16,1.0,0.00375
Sys_VAR_ref_800,0.18,0.0,0.96375
Sys_VAR_ref_800,0.18,0.02,0.96375
Sys_VAR_ref_800,0.18,0.04,0.96375
Sys_VAR_ref_800,0.18,0.06,0.96375
Sys_VAR_ref_800,0.18,0.08,0.96375
Sys_VAR_ref_800,0.18,0.1,0.96375
Sys_VAR_ref_800,0.18,0.12,0.96375
Sys_VAR_ref_800,0.18,0.14,0.96375
Sys_VAR_ref_800,0.18,0.16,0.96125
Sys_VAR_ref_800,0.18,0.18,0.96125
Sys_VAR_ref_800,0.18,0.2,0.95875
Sys_VAR_ref_800,0.18,0.22,0.9575
Sys_VAR_ref_800,0.18,0.24,0.95625
Sys_VAR_ref_800,0.18,0.26,0.9425
Sys_VAR_ref_800,0.18,0.28,0.93375
Sys_VAR_ref_800,0.18,0.3,0.91375
Sys_VAR_ref_800,0.18,0.32,0.795
Sys_VAR_ref_800,0.18,0.34,0.77875
Sys_VAR_ref_800,0.18,0.36,0.76125
Sys_VAR_ref_800,0.18,0.38,0.74375
Sys_VAR_ref_800,0.18,0.4,0.715
Sys_VAR_ref_800,0.18,0.42,0.68875
Sys_VAR_ref_800,0.18,0.44,0.67
Sys_VAR_ref_800,0.18,0.46,0.6425
Sys_VAR_ref_800,0.18,0.48,0.61125
Sys_VAR_ref_800,0.18,0.5,0.59875
Sys_VAR_ref_800,0.18,0.52,0.57375
Sys_VAR_ref_800,0.18,0.54,0.54
Sys_VAR_ref_800,0.18,0.56,0.52
Sys_VAR_ref_800,0.18,0.58,0.48375
Sys_VAR_ref_800,0.18,0.6,0.45875
Sys_VAR_ref_800,0.18,0.62,0.42
Sys_VAR_ref_800,0.18,0.64,0.375
Sys_VAR_ref_800,0.18,0.66,0.35625
Sys_VAR_ref_800,0.18,0.68,0.32375
Sys_VAR_ref_800,0.18,0.7,0.28625
Sys_VAR_ref_800,0.18,0.72,0.26125
Sys_VAR_ref_800,0.18,0.74,0.22875
Sys_VAR_ref_800,0.18,0.76,0.17
Sys_VAR_ref_800,0.18,0.78,0.135
Sys_VAR_ref_800,0.18,0.8,0.1175
Sys_VAR_ref_800,0.18,0.82,0.1025
Sys_VAR_ref_800,0.18,0.84,0.0775
Sys_VAR_ref_800,0.18,0.86,0.065
Sys_VAR_ref_800,0.18,0.88,0.06125
Sys_VAR_ref_800,0.18,0.9,0.04875
Sys_VAR_ref_800,0.18,0.92,0.04
Sys_VAR_ref_800,0.18,0.94,0.035
Sys_VAR_ref_800,0.18,0.96,0.03375
Sys_VAR_ref_800,0.18,0.98,0.01625
Sys_VAR_ref_800,0.18,1.0,0.00375
Sys_VAR_ref_800,0.2,0.0,0.96125
Sys_VAR_ref_800,0.2,0.02,0.96125
Sys_VAR_ref_800,0.2,0.04,0.96125
Sys_VAR_ref_800,0.2,0.06,0.96125
Sys_VAR_ref_800,0.2,0.08,0.96125
Sys_VAR_ref_800,0.2,0.1,0.96125
Sys_VAR_ref_800,0.2,0.12,0.96125
Sys_VAR_ref_800,0.2,0.14,0.96125
Sys_VAR_ref_800,0.2,0.16,0.95875
Sys_VAR_ref_800,0.2,0.18,0.95875
Sys_VAR_ref_800,0.2,0.2,0.95625
Sys_VAR_ref_800,0.2,0.22,0.955
Sys_VAR_ref_800,0.2,0.24,0.95375
Sys_VAR_ref_800,0.2,0.26,0.94
Sys_VAR_ref_800,0.2,0.28,0.93125
Sys_VAR_ref_800,0.2,0.3,0.9125
Sys_VAR_ref_800,0.2,0.32,0.795
Sys_VAR_ref_800,0.2,0.34,0.77875
Sys_VAR_ref_800,0.2,0.36,0.76125
Sys_VAR_ref_800,0.2,0.38,0.74375
Sys_VAR_ref_800,0.2,0.4,0.715
Sys_VAR_ref_800,0.2,0.42,0.68875
Sys_VAR_ref_800,0.2,0.44,0.67
Sys_VAR_ref_800,0.2,0.46,0.6425
Sys_VAR_ref_800,0.2,0.48,0.61125
Sys_VAR_ref_800,0.2,0.5,0.59875
Sys_VAR_ref_800,0.2,0.52,0.57375
Sys_VAR_ref_800,0.2,0.54,0.54
Sys_VAR_ref_800,0.2,0.56,0.52
Sys_VAR_ref_800,0.2,0.58,0.48375
Sys_VAR_ref_800,0.2,0.6,0.45875
Sys_VAR_ref_800,0.2,0.62,0.42
