group,alignment_threshold,authenticity_threshold,probability
Sys_DiT_ref_randcls_100_3,0.02,0.84,0.09000000000000002
Sys_DiT_ref_randcls_100_3,0.02,0.86,0.08000000000000003
Sys_DiT_ref_randcls_100_3,0.02,0.88,0.08000000000000003
Sys_DiT_ref_randcls_100_3,0.02,0.9,0.08000000000000003
Sys_DiT_ref_randcls_100_3,0.02,0.92,0.07400000000000002
Sys_DiT_ref_randcls_100_3,0.02,0.94,0.07000000000000003
Sys_DiT_ref_randcls_100_3,0.02,0.96,0.06200000000000003
Sys_DiT_ref_randcls_100_3,0.02,0.98,0.048000000000000015
Sys_DiT_ref_randcls_100_3,0.02,1.0,0.008
Sys_DiT_ref_randcls_100_3,0.04,0.0,0.9439999999999995
Sys_DiT_ref_randcls_100_3,0.04,0.02,0.9439999999999995
Sys_DiT_ref_randcls_100_3,0.04,0.04,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.04,0.06,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.04,0.08,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.04,0.1,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.04,0.12,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.04,0.14,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.04,0.16,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.04,0.18,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.04,0.2,0.9359999999999994
Sys_DiT_ref_randcls_100_3,0.04,0.22,0.9359999999999994
Sys_DiT_ref_randcls_100_3,0.04,0.24,0.9339999999999995
Sys_DiT_ref_randcls_100_3,0.04,0.26,0.8999999999999995
Sys_DiT_ref_randcls_100_3,0.04,0.28,0.8979999999999994
Sys_DiT_ref_randcls_100_3,0.04,0.3,0.8859999999999996
Sys_DiT_ref_randcls_100_3,0.04,0.32,0.7279999999999996
Sys_DiT_ref_randcls_100_3,0.04,0.34,0.7139999999999997
Sys_DiT_ref_randcls_100_3,0.04,0.36,0.7119999999999997
Sys_DiT_ref_randcls_100_3,0.04,0.38,0.6759999999999998
Sys_DiT_ref_randcls_100_3,0.04,0.4,0.6579999999999998
Sys_DiT_ref_randcls_100_3,0.04,0.42,0.6199999999999999
Sys_DiT_ref_randcls_100_3,0.04,0.44,0.562
Sys_DiT_ref_randcls_100_3,0.04,0.46,0.562
Sys_DiT_ref_randcls_100_3,0.04,0.48,0.5580000000000002
Sys_DiT_ref_randcls_100_3,0.04,0.5,0.5380000000000001
Sys_DiT_ref_randcls_100_3,0.04,0.52,0.5380000000000001
Sys_DiT_ref_randcls_100_3,0.04,0.54,0.5160000000000001
Sys_DiT_ref_randcls_100_3,0.04,0.56,0.5060000000000001
Sys_DiT_ref_randcls_100_3,0.04,0.58,0.41599999999999987
Sys_DiT_ref_randcls_100_3,0.04,0.6,0.41399999999999987
Sys_DiT_ref_randcls_100_3,0.04,0.62,0.3939999999999997
Sys_DiT_ref_randcls_100_3,0.04,0.64,0.38799999999999973
Sys_DiT_ref_randcls_100_3,0.04,0.66,0.37799999999999967
Sys_DiT_ref_randcls_100_3,0.04,0.68,0.37799999999999967
Sys_DiT_ref_randcls_100_3,0.04,0.7,0.3639999999999997
Sys_DiT_ref_randcls_100_3,0.04,0.72,0.3639999999999997
Sys_DiT_ref_randcls_100_3,0.04,0.74,0.26799999999999996
Sys_DiT_ref_randcls_100_3,0.04,0.76,0.2459999999999999
Sys_DiT_ref_randcls_100_3,0.04,0.78,0.10999999999999999
Sys_DiT_ref_randcls_100_3,0.04,0.8,0.09599999999999997
Sys_DiT_ref_randcls_100_3,0.04,0.82,0.09599999999999997
Sys_DiT_ref_randcls_100_3,0.04,0.84,0.08600000000000002
Sys_DiT_ref_randcls_100_3,0.04,0.86,0.07600000000000003
Sys_DiT_ref_randcls_100_3,0.04,0.88,0.07600000000000003
Sys_DiT_ref_randcls_100_3,0.04,0.9,0.07600000000000003
Sys_DiT_ref_randcls_100_3,0.04,0.92,0.07000000000000002
Sys_DiT_ref_randcls_100_3,0.04,0.94,0.06600000000000003
Sys_DiT_ref_randcls_100_3,0.04,0.96,0.058000000000000024
Sys_DiT_ref_randcls_100_3,0.04,0.98,0.048000000000000015
Sys_DiT_ref_randcls_100_3,0.04,1.0,0.008
Sys_DiT_ref_randcls_100_3,0.06,0.0,0.9439999999999995
Sys_DiT_ref_randcls_100_3,0.06,0.02,0.9439999999999995
Sys_DiT_ref_randcls_100_3,0.06,0.04,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.06,0.06,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.06,0.08,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.06,0.1,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.06,0.12,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.06,0.14,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.06,0.16,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.06,0.18,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.06,0.2,0.9359999999999994
Sys_DiT_ref_randcls_100_3,0.06,0.22,0.9359999999999994
Sys_DiT_ref_randcls_100_3,0.06,0.24,0.9339999999999995
Sys_DiT_ref_randcls_100_3,0.06,0.26,0.8999999999999995
Sys_DiT_ref_randcls_100_3,0.06,0.28,0.8979999999999994
Sys_DiT_ref_randcls_100_3,0.06,0.3,0.8859999999999996
Sys_DiT_ref_randcls_100_3,0.06,0.32,0.7279999999999996
Sys_DiT_ref_randcls_100_3,0.06,0.34,0.7139999999999997
Sys_DiT_ref_randcls_100_3,0.06,0.36,0.7119999999999997
Sys_DiT_ref_randcls_100_3,0.06,0.38,0.6759999999999998
Sys_DiT_ref_randcls_100_3,0.06,0.4,0.6579999999999998
Sys_DiT_ref_randcls_100_3,0.06,0.42,0.6199999999999999
Sys_DiT_ref_randcls_100_3,0.06,0.44,0.562
Sys_DiT_ref_randcls_100_3,0.06,0.46,0.562
Sys_DiT_ref_randcls_100_3,0.06,0.48,0.5580000000000002
Sys_DiT_ref_randcls_100_3,0.06,0.5,0.5380000000000001
Sys_DiT_ref_randcls_100_3,0.06,0.52,0.5380000000000001
Sys_DiT_ref_randcls_100_3,0.06,0.54,0.5160000000000001
Sys_DiT_ref_randcls_100_3,0.06,0.56,0.5060000000000001
Sys_DiT_ref_randcls_100_3,0.06,0.58,0.41599999999999987
Sys_DiT_ref_randcls_100_3,0.06,0.6,0.41399999999999987
Sys_DiT_ref_randcls_100_3,0.06,0.62,0.3939999999999997
Sys_DiT_ref_randcls_100_3,0.06,0.64,0.38799999999999973
Sys_DiT_ref_randcls_100_3,0.06,0.66,0.37799999999999967
Sys_DiT_ref_randcls_100_3,0.06,0.68,0.37799999999999967
Sys_DiT_ref_randcls_100_3,0.06,0.7,0.3639999999999997
Sys_DiT_ref_randcls_100_3,0.06,0.72,0.3639999999999997
Sys_DiT_ref_randcls_100_3,0.06,0.74,0.26799999999999996
Sys_DiT_ref_randcls_100_3,0.06,0.76,0.2459999999999999
Sys_DiT_ref_randcls_100_3,0.06,0.78,0.10999999999999999
Sys_DiT_ref_randcls_100_3,0.06,0.8,0.09599999999999997
Sys_DiT_ref_randcls_100_3,0.06,0.82,0.09599999999999997
Sys_DiT_ref_randcls_100_3,0.06,0.84,0.08600000000000002
Sys_DiT_ref_randcls_100_3,0.06,0.86,0.07600000000000003
Sys_DiT_ref_randcls_100_3,0.06,0.88,0.07600000000000003
Sys_DiT_ref_randcls_100_3,0.06,0.9,0.07600000000000003
Sys_DiT_ref_randcls_100_3,0.06,0.92,0.07000000000000002
Sys_DiT_ref_randcls_100_3,0.06,0.94,0.06600000000000003
Sys_DiT_ref_randcls_100_3,0.06,0.96,0.058000000000000024
Sys_DiT_ref_randcls_100_3,0.06,0.98,0.048000000000000015
Sys_DiT_ref_randcls_100_3,0.06,1.0,0.008
Sys_DiT_ref_randcls_100_3,0.08,0.0,0.9439999999999995
Sys_DiT_ref_randcls_100_3,0.08,0.02,0.9439999999999995
Sys_DiT_ref_randcls_100_3,0.08,0.04,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.08,0.06,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.08,0.08,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.08,0.1,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.08,0.12,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.08,0.14,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.08,0.16,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.08,0.18,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.08,0.2,0.9359999999999994
Sys_DiT_ref_randcls_100_3,0.08,0.22,0.9359999999999994
Sys_DiT_ref_randcls_100_3,0.08,0.24,0.9339999999999995
Sys_DiT_ref_randcls_100_3,0.08,0.26,0.8999999999999995
Sys_DiT_ref_randcls_100_3,0.08,0.28,0.8979999999999994
Sys_DiT_ref_randcls_100_3,0.08,0.3,0.8859999999999996
Sys_DiT_ref_randcls_100_3,0.08,0.32,0.7279999999999996
Sys_DiT_ref_randcls_100_3,0.08,0.34,0.7139999999999997
Sys_DiT_ref_randcls_100_3,0.08,0.36,0.7119999999999997
Sys_DiT_ref_randcls_100_3,0.08,0.38,0.6759999999999998
Sys_DiT_ref_randcls_100_3,0.08,0.4,0.6579999999999998
Sys_DiT_ref_randcls_100_3,0.08,0.42,0.6199999999999999
Sys_DiT_ref_randcls_100_3,0.08,0.44,0.562
Sys_DiT_ref_randcls_100_3,0.08,0.46,0.562
Sys_DiT_ref_randcls_100_3,0.08,0.48,0.5580000000000002
Sys_DiT_ref_randcls_100_3,0.08,0.5,0.5380000000000001
Sys_DiT_ref_randcls_100_3,0.08,0.52,0.5380000000000001
Sys_DiT_ref_randcls_100_3,0.08,0.54,0.5160000000000001
Sys_DiT_ref_randcls_100_3,0.08,0.56,0.5060000000000001
Sys_DiT_ref_randcls_100_3,0.08,0.58,0.41599999999999987
Sys_DiT_ref_randcls_100_3,0.08,0.6,0.41399999999999987
Sys_DiT_ref_randcls_100_3,0.08,0.62,0.3939999999999997
Sys_DiT_ref_randcls_100_3,0.08,0.64,0.38799999999999973
Sys_DiT_ref_randcls_100_3,0.08,0.66,0.37799999999999967
Sys_DiT_ref_randcls_100_3,0.08,0.68,0.37799999999999967
Sys_DiT_ref_randcls_100_3,0.08,0.7,0.3639999999999997
Sys_DiT_ref_randcls_100_3,0.08,0.72,0.3639999999999997
Sys_DiT_ref_randcls_100_3,0.08,0.74,0.26799999999999996
Sys_DiT_ref_randcls_100_3,0.08,0.76,0.2459999999999999
Sys_DiT_ref_randcls_100_3,0.08,0.78,0.10999999999999999
Sys_DiT_ref_randcls_100_3,0.08,0.8,0.09599999999999997
Sys_DiT_ref_randcls_100_3,0.08,0.82,0.09599999999999997
Sys_DiT_ref_randcls_100_3,0.08,0.84,0.08600000000000002
Sys_DiT_ref_randcls_100_3,0.08,0.86,0.07600000000000003
Sys_DiT_ref_randcls_100_3,0.08,0.88,0.07600000000000003
Sys_DiT_ref_randcls_100_3,0.08,0.9,0.07600000000000003
Sys_DiT_ref_randcls_100_3,0.08,0.92,0.07000000000000002
Sys_DiT_ref_randcls_100_3,0.08,0.94,0.06600000000000003
Sys_DiT_ref_randcls_100_3,0.08,0.96,0.058000000000000024
Sys_DiT_ref_randcls_100_3,0.08,0.98,0.048000000000000015
Sys_DiT_ref_randcls_100_3,0.08,1.0,0.008
Sys_DiT_ref_randcls_100_3,0.1,0.0,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.1,0.02,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.1,0.04,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.1,0.06,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.1,0.08,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.1,0.1,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.1,0.12,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.1,0.14,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.1,0.16,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.1,0.18,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.1,0.2,0.9359999999999994
Sys_DiT_ref_randcls_100_3,0.1,0.22,0.9359999999999994
Sys_DiT_ref_randcls_100_3,0.1,0.24,0.9339999999999995
Sys_DiT_ref_randcls_100_3,0.1,0.26,0.8999999999999995
Sys_DiT_ref_randcls_100_3,0.1,0.28,0.8979999999999994
Sys_DiT_ref_randcls_100_3,0.1,0.3,0.8859999999999996
Sys_DiT_ref_randcls_100_3,0.1,0.32,0.7279999999999996
Sys_DiT_ref_randcls_100_3,0.1,0.34,0.7139999999999997
Sys_DiT_ref_randcls_100_3,0.1,0.36,0.7119999999999997
Sys_DiT_ref_randcls_100_3,0.1,0.38,0.6759999999999998
Sys_DiT_ref_randcls_100_3,0.1,0.4,0.6579999999999998
Sys_DiT_ref_randcls_100_3,0.1,0.42,0.6199999999999999
Sys_DiT_ref_randcls_100_3,0.1,0.44,0.562
Sys_DiT_ref_randcls_100_3,0.1,0.46,0.562
Sys_DiT_ref_randcls_100_3,0.1,0.48,0.5580000000000002
Sys_DiT_ref_randcls_100_3,0.1,0.5,0.5380000000000001
Sys_DiT_ref_randcls_100_3,0.1,0.52,0.5380000000000001
Sys_DiT_ref_randcls_100_3,0.1,0.54,0.5160000000000001
Sys_DiT_ref_randcls_100_3,0.1,0.56,0.5060000000000001
Sys_DiT_ref_randcls_100_3,0.1,0.58,0.41599999999999987
Sys_DiT_ref_randcls_100_3,0.1,0.6,0.41399999999999987
Sys_DiT_ref_randcls_100_3,0.1,0.62,0.3939999999999997
Sys_DiT_ref_randcls_100_3,0.1,0.64,0.38799999999999973
Sys_DiT_ref_randcls_100_3,0.1,0.66,0.37799999999999967
Sys_DiT_ref_randcls_100_3,0.1,0.68,0.37799999999999967
Sys_DiT_ref_randcls_100_3,0.1,0.7,0.3639999999999997
Sys_DiT_ref_randcls_100_3,0.1,0.72,0.3639999999999997
Sys_DiT_ref_randcls_100_3,0.1,0.74,0.26799999999999996
Sys_DiT_ref_randcls_100_3,0.1,0.76,0.2459999999999999
Sys_DiT_ref_randcls_100_3,0.1,0.78,0.10999999999999999
Sys_DiT_ref_randcls_100_3,0.1,0.8,0.09599999999999997
Sys_DiT_ref_randcls_100_3,0.1,0.82,0.09599999999999997
Sys_DiT_ref_randcls_100_3,0.1,0.84,0.08600000000000002
Sys_DiT_ref_randcls_100_3,0.1,0.86,0.07600000000000003
Sys_DiT_ref_randcls_100_3,0.1,0.88,0.07600000000000003
Sys_DiT_ref_randcls_100_3,0.1,0.9,0.07600000000000003
Sys_DiT_ref_randcls_100_3,0.1,0.92,0.07000000000000002
Sys_DiT_ref_randcls_100_3,0.1,0.94,0.06600000000000003
Sys_DiT_ref_randcls_100_3,0.1,0.96,0.058000000000000024
Sys_DiT_ref_randcls_100_3,0.1,0.98,0.048000000000000015
Sys_DiT_ref_randcls_100_3,0.1,1.0,0.008
Sys_DiT_ref_randcls_100_3,0.12,0.0,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.12,0.02,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.12,0.04,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.12,0.06,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.12,0.08,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.12,0.1,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.12,0.12,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.12,0.14,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.12,0.16,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.12,0.18,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.12,0.2,0.9359999999999994
Sys_DiT_ref_randcls_100_3,0.12,0.22,0.9359999999999994
Sys_DiT_ref_randcls_100_3,0.12,0.24,0.9339999999999995
Sys_DiT_ref_randcls_100_3,0.12,0.26,0.8999999999999995
Sys_DiT_ref_randcls_100_3,0.12,0.28,0.8979999999999994
Sys_DiT_ref_randcls_100_3,0.12,0.3,0.8859999999999996
Sys_DiT_ref_randcls_100_3,0.12,0.32,0.7279999999999996
Sys_DiT_ref_randcls_100_3,0.12,0.34,0.7139999999999997
Sys_DiT_ref_randcls_100_3,0.12,0.36,0.7119999999999997
Sys_DiT_ref_randcls_100_3,0.12,0.38,0.6759999999999998
Sys_DiT_ref_randcls_100_3,0.12,0.4,0.6579999999999998
Sys_DiT_ref_randcls_100_3,0.12,0.42,0.6199999999999999
Sys_DiT_ref_randcls_100_3,0.12,0.44,0.562
Sys_DiT_ref_randcls_100_3,0.12,0.46,0.562
Sys_DiT_ref_randcls_100_3,0.12,0.48,0.5580000000000002
Sys_DiT_ref_randcls_100_3,0.12,0.5,0.5380000000000001
Sys_DiT_ref_randcls_100_3,0.12,0.52,0.5380000000000001
Sys_DiT_ref_randcls_100_3,0.12,0.54,0.5160000000000001
Sys_DiT_ref_randcls_100_3,0.12,0.56,0.5060000000000001
Sys_DiT_ref_randcls_100_3,0.12,0.58,0.41599999999999987
Sys_DiT_ref_randcls_100_3,0.12,0.6,0.41399999999999987
Sys_DiT_ref_randcls_100_3,0.12,0.62,0.3939999999999997
Sys_DiT_ref_randcls_100_3,0.12,0.64,0.38799999999999973
Sys_DiT_ref_randcls_100_3,0.12,0.66,0.37799999999999967
Sys_DiT_ref_randcls_100_3,0.12,0.68,0.37799999999999967
Sys_DiT_ref_randcls_100_3,0.12,0.7,0.3639999999999997
Sys_DiT_ref_randcls_100_3,0.12,0.72,0.3639999999999997
Sys_DiT_ref_randcls_100_3,0.12,0.74,0.26799999999999996
Sys_DiT_ref_randcls_100_3,0.12,0.76,0.2459999999999999
Sys_DiT_ref_randcls_100_3,0.12,0.78,0.10999999999999999
Sys_DiT_ref_randcls_100_3,0.12,0.8,0.09599999999999997
Sys_DiT_ref_randcls_100_3,0.12,0.82,0.09599999999999997
Sys_DiT_ref_randcls_100_3,0.12,0.84,0.08600000000000002
Sys_DiT_ref_randcls_100_3,0.12,0.86,0.07600000000000003
Sys_DiT_ref_randcls_100_3,0.12,0.88,0.07600000000000003
Sys_DiT_ref_randcls_100_3,0.12,0.9,0.07600000000000003
Sys_DiT_ref_randcls_100_3,0.12,0.92,0.07000000000000002
Sys_DiT_ref_randcls_100_3,0.12,0.94,0.06600000000000003
Sys_DiT_ref_randcls_100_3,0.12,0.96,0.058000000000000024
Sys_DiT_ref_randcls_100_3,0.12,0.98,0.048000000000000015
Sys_DiT_ref_randcls_100_3,0.12,1.0,0.008
Sys_DiT_ref_randcls_100_3,0.14,0.0,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.14,0.02,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.14,0.04,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.14,0.06,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.14,0.08,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.14,0.1,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.14,0.12,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.14,0.14,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.14,0.16,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.14,0.18,0.9419999999999995
Sys_DiT_ref_randcls_100_3,0.14,0.2,0.9359999999999994
Sys_DiT_ref_randcls_100_3,0.14,0.22,0.9359999999999994
Sys_DiT_ref_randcls_100_3,0.14,0.24,0.9339999999999995
Sys_DiT_ref_randcls_100_3,0.14,0.26,0.8999999999999995
Sys_DiT_ref_randcls_100_3,0.14,0.28,0.8979999999999994
Sys_DiT_ref_randcls_100_3,0.14,0.3,0.8859999999999996
Sys_DiT_ref_randcls_100_3,0.14,0.32,0.7279999999999996
Sys_DiT_ref_randcls_100_3,0.14,0.34,0.7139999999999997
Sys_DiT_ref_randcls_100_3,0.14,0.36,0.7119999999999997
Sys_DiT_ref_randcls_100_3,0.14,0.38,0.6759999999999998
Sys_DiT_ref_randcls_100_3,0.14,0.4,0.6579999999999998
Sys_DiT_ref_randcls_100_3,0.14,0.42,0.6199999999999999
Sys_DiT_ref_randcls_100_3,0.14,0.44,0.562
Sys_DiT_ref_randcls_100_3,0.14,0.46,0.562
Sys_DiT_ref_randcls_100_3,0.14,0.48,0.5580000000000002
Sys_DiT_ref_randcls_100_3,0.14,0.5,0.5380000000000001
Sys_DiT_ref_randcls_100_3,0.14,0.52,0.5380000000000001
Sys_DiT_ref_randcls_100_3,0.14,0.54,0.5160000000000001
Sys_DiT_ref_randcls_100_3,0.14,0.56,0.5060000000000001
Sys_DiT_ref_randcls_100_3,0.14,0.58,0.41599999999999987
Sys_DiT_ref_randcls_100_3,0.14,0.6,0.41399999999999987
Sys_DiT_ref_randcls_100_3,0.14,0.62,0.3939999999999997
Sys_DiT_ref_randcls_100_3,0.14,0.64,0.38799999999999973
Sys_DiT_ref_randcls_100_3,0.14,0.66,0.37799999999999967
Sys_DiT_ref_randcls_100_3,0.14,0.68,0.37799999999999967
Sys_DiT_ref_randcls_100_3,0.14,0.7,0.3639999999999997
