source,class_id,alignment_norm,authenticity_norm,composite_product_classmean,composite_harmonic_classmean,vendi_ratio,vendi_ratio_train,composite_product_classmean_x_vendi_ratio,composite_product_classmean_x_vendi_ratio_train,composite_harmonic_classmean_x_vendi_ratio,composite_harmonic_classmean_x_vendi_ratio_train
User_DiT_1,943,0.86,0.76,0.68,0.8,1.19,1.23,0.8,0.83,0.95,0.98
User_DiT_1,952,0.97,0.92,0.89,0.93,0.86,0.87,0.76,0.77,0.8,0.81
User_DiT_1,960,0.94,0.68,0.66,0.79,2.78,0.78,1.83,0.51,2.19,0.61
User_DiT_1,962,0.98,0.72,0.71,0.82,0.68,0.91,0.49,0.65,0.56,0.75
User_DiT_1,968,0.91,0.64,0.61,0.74,1.67,0.75,1.01,0.46,1.23,0.56
User_DiT_1,971,0.87,0.48,0.42,0.59,0.48,1.06,0.2,0.44,0.29,0.63
User_DiT_1,972,0.72,0.6,0.45,0.58,1.74,0.72,0.79,0.33,1.0,0.41
User_DiT_1,981,0.71,0.36,0.25,0.46,0.59,0.87,0.15,0.22,0.27,0.4
User_DiT_1,982,0.45,0.32,0.14,0.31,0.93,0.71,0.13,0.1,0.29,0.22
User_DiT_1,983,0.98,0.64,0.62,0.77,0.24,0.44,0.15,0.27,0.18,0.34
User_DiT_1,985,0.72,0.76,0.58,0.67,1.72,0.75,0.99,0.43,1.16,0.5
User_DiT_1,991,0.98,0.88,0.86,0.92,0.4,0.62,0.34,0.53,0.37,0.57
User_DiT_1,999,0.82,0.52,0.45,0.6,1.3,1.01,0.58,0.45,0.78,0.6
User_DiT_2,4,1.0,0.76,0.76,0.86,0.87,0.78,0.66,0.59,0.75,0.67
User_DiT_2,7,0.92,0.72,0.67,0.79,0.49,0.71,0.32,0.47,0.38,0.56
User_DiT_2,10,0.82,0.8,0.65,0.79,0.83,0.9,0.54,0.58,0.66,0.71
User_DiT_2,25,0.97,0.76,0.74,0.85,1.11,0.83,0.82,0.62,0.94,0.7
User_DiT_2,35,0.84,0.72,0.62,0.77,1.0,0.83,0.61,0.51,0.77,0.64
User_DiT_2,39,0.87,0.56,0.49,0.67,0.77,0.89,0.38,0.44,0.51,0.6
User_DiT_2,49,0.98,0.84,0.82,0.9,1.17,1.16,0.96,0.95,1.05,1.04
User_DiT_2,51,0.8,0.76,0.72,0.76,0.83,0.91,0.6,0.65,0.63,0.69
User_DiT_2,52,0.8,0.76,0.66,0.75,2.47,1.04,1.62,0.69,1.85,0.78
User_DiT_2,64,0.79,0.68,0.58,0.7,1.14,0.91,0.66,0.53,0.8,0.64
User_DiT_2,80,0.91,0.56,0.5,0.67,0.29,0.47,0.14,0.23,0.19,0.31
User_DiT_2,97,1.0,0.92,0.92,0.95,1.41,0.84,1.29,0.77,1.34,0.79
User_DiT_2,106,1.0,0.72,0.72,0.83,2.51,0.76,1.8,0.55,2.09,0.63
User_DiT_2,116,1.0,0.8,0.8,0.88,0.43,0.71,0.34,0.57,0.38,0.63
User_DiT_2,118,0.79,0.52,0.43,0.61,1.12,0.82,0.49,0.35,0.68,0.5
User_DiT_2,129,0.71,0.56,0.41,0.62,0.68,1.04,0.28,0.43,0.42,0.64
User_DiT_2,144,0.93,0.56,0.52,0.69,1.13,1.01,0.59,0.53,0.78,0.69
