group,alignment_threshold,authenticity_threshold,probability
Sys_DiT_noexpert,0.08,0.78,0.5100000000000002
Sys_DiT_noexpert,0.08,0.8,0.4700000000000001
Sys_DiT_noexpert,0.08,0.82,0.43
Sys_DiT_noexpert,0.08,0.84,0.3919999999999999
Sys_DiT_noexpert,0.08,0.86,0.35600000000000004
Sys_DiT_noexpert,0.08,0.88,0.3339999999999999
Sys_DiT_noexpert,0.08,0.9,0.3099999999999999
Sys_DiT_noexpert,0.08,0.92,0.2759999999999999
Sys_DiT_noexpert,0.08,0.94,0.242
Sys_DiT_noexpert,0.08,0.96,0.22599999999999995
Sys_DiT_noexpert,0.08,0.98,0.19799999999999993
Sys_DiT_noexpert,0.08,1.0,0.18799999999999994
Sys_DiT_noexpert,0.1,0.0,0.9779999999999999
Sys_DiT_noexpert,0.1,0.02,0.9779999999999999
Sys_DiT_noexpert,0.1,0.04,0.9779999999999999
Sys_DiT_noexpert,0.1,0.06,0.9779999999999999
Sys_DiT_noexpert,0.1,0.08,0.9779999999999999
Sys_DiT_noexpert,0.1,0.1,0.9779999999999999
Sys_DiT_noexpert,0.1,0.12,0.9779999999999999
Sys_DiT_noexpert,0.1,0.14,0.9779999999999999
Sys_DiT_noexpert,0.1,0.16,0.9759999999999998
Sys_DiT_noexpert,0.1,0.18,0.9739999999999998
Sys_DiT_noexpert,0.1,0.2,0.9739999999999998
Sys_DiT_noexpert,0.1,0.22,0.9719999999999998
Sys_DiT_noexpert,0.1,0.24,0.9719999999999998
Sys_DiT_noexpert,0.1,0.26,0.9639999999999997
Sys_DiT_noexpert,0.1,0.28,0.9499999999999996
Sys_DiT_noexpert,0.1,0.3,0.9419999999999995
Sys_DiT_noexpert,0.1,0.32,0.9379999999999995
Sys_DiT_noexpert,0.1,0.34,0.9239999999999996
Sys_DiT_noexpert,0.1,0.36,0.9179999999999996
Sys_DiT_noexpert,0.1,0.38,0.9019999999999994
Sys_DiT_noexpert,0.1,0.4,0.8919999999999995
Sys_DiT_noexpert,0.1,0.42,0.8799999999999994
Sys_DiT_noexpert,0.1,0.44,0.8559999999999995
Sys_DiT_noexpert,0.1,0.46,0.8499999999999994
Sys_DiT_noexpert,0.1,0.48,0.8359999999999996
Sys_DiT_noexpert,0.1,0.5,0.8299999999999996
Sys_DiT_noexpert,0.1,0.52,0.8119999999999995
Sys_DiT_noexpert,0.1,0.54,0.7939999999999995
Sys_DiT_noexpert,0.1,0.56,0.7859999999999995
Sys_DiT_noexpert,0.1,0.58,0.7699999999999996
Sys_DiT_noexpert,0.1,0.6,0.7599999999999995
Sys_DiT_noexpert,0.1,0.62,0.7439999999999994
Sys_DiT_noexpert,0.1,0.64,0.7259999999999998
Sys_DiT_noexpert,0.1,0.66,0.7119999999999996
Sys_DiT_noexpert,0.1,0.68,0.6999999999999998
Sys_DiT_noexpert,0.1,0.7,0.6859999999999998
Sys_DiT_noexpert,0.1,0.72,0.6520000000000001
Sys_DiT_noexpert,0.1,0.74,0.6200000000000001
Sys_DiT_noexpert,0.1,0.76,0.5940000000000001
Sys_DiT_noexpert,0.1,0.78,0.5080000000000002
Sys_DiT_noexpert,0.1,0.8,0.468
Sys_DiT_noexpert,0.1,0.82,0.428
Sys_DiT_noexpert,0.1,0.84,0.3899999999999999
Sys_DiT_noexpert,0.1,0.86,0.35600000000000004
Sys_DiT_noexpert,0.1,0.88,0.3339999999999999
Sys_DiT_noexpert,0.1,0.9,0.3099999999999999
Sys_DiT_noexpert,0.1,0.92,0.2759999999999999
Sys_DiT_noexpert,0.1,0.94,0.242
Sys_DiT_noexpert,0.1,0.96,0.22599999999999995
Sys_DiT_noexpert,0.1,0.98,0.19799999999999993
Sys_DiT_noexpert,0.1,1.0,0.18799999999999994
Sys_DiT_noexpert,0.12,0.0,0.9779999999999999
Sys_DiT_noexpert,0.12,0.02,0.9779999999999999
Sys_DiT_noexpert,0.12,0.04,0.9779999999999999
Sys_DiT_noexpert,0.12,0.06,0.9779999999999999
Sys_DiT_noexpert,0.12,0.08,0.9779999999999999
Sys_DiT_noexpert,0.12,0.1,0.9779999999999999
Sys_DiT_noexpert,0.12,0.12,0.9779999999999999
Sys_DiT_noexpert,0.12,0.14,0.9779999999999999
Sys_DiT_noexpert,0.12,0.16,0.9759999999999998
Sys_DiT_noexpert,0.12,0.18,0.9739999999999998
Sys_DiT_noexpert,0.12,0.2,0.9739999999999998
Sys_DiT_noexpert,0.12,0.22,0.9719999999999998
Sys_DiT_noexpert,0.12,0.24,0.9719999999999998
Sys_DiT_noexpert,0.12,0.26,0.9639999999999997
Sys_DiT_noexpert,0.12,0.28,0.9499999999999996
Sys_DiT_noexpert,0.12,0.3,0.9419999999999995
Sys_DiT_noexpert,0.12,0.32,0.9379999999999995
Sys_DiT_noexpert,0.12,0.34,0.9239999999999996
Sys_DiT_noexpert,0.12,0.36,0.9179999999999996
Sys_DiT_noexpert,0.12,0.38,0.9019999999999994
Sys_DiT_noexpert,0.12,0.4,0.8919999999999995
Sys_DiT_noexpert,0.12,0.42,0.8799999999999994
Sys_DiT_noexpert,0.12,0.44,0.8559999999999995
Sys_DiT_noexpert,0.12,0.46,0.8499999999999994
Sys_DiT_noexpert,0.12,0.48,0.8359999999999996
Sys_DiT_noexpert,0.12,0.5,0.8299999999999996
Sys_DiT_noexpert,0.12,0.52,0.8119999999999995
Sys_DiT_noexpert,0.12,0.54,0.7939999999999995
Sys_DiT_noexpert,0.12,0.56,0.7859999999999995
Sys_DiT_noexpert,0.12,0.58,0.7699999999999996
Sys_DiT_noexpert,0.12,0.6,0.7599999999999995
Sys_DiT_noexpert,0.12,0.62,0.7439999999999994
Sys_DiT_noexpert,0.12,0.64,0.7259999999999998
Sys_DiT_noexpert,0.12,0.66,0.7119999999999996
Sys_DiT_noexpert,0.12,0.68,0.6999999999999998
Sys_DiT_noexpert,0.12,0.7,0.6859999999999998
Sys_DiT_noexpert,0.12,0.72,0.6520000000000001
Sys_DiT_noexpert,0.12,0.74,0.6200000000000001
Sys_DiT_noexpert,0.12,0.76,0.5940000000000001
Sys_DiT_noexpert,0.12,0.78,0.5080000000000002
Sys_DiT_noexpert,0.12,0.8,0.468
Sys_DiT_noexpert,0.12,0.82,0.428
Sys_DiT_noexpert,0.12,0.84,0.3899999999999999
Sys_DiT_noexpert,0.12,0.86,0.35600000000000004
Sys_DiT_noexpert,0.12,0.88,0.3339999999999999
Sys_DiT_noexpert,0.12,0.9,0.3099999999999999
Sys_DiT_noexpert,0.12,0.92,0.2759999999999999
Sys_DiT_noexpert,0.12,0.94,0.242
Sys_DiT_noexpert,0.12,0.96,0.22599999999999995
Sys_DiT_noexpert,0.12,0.98,0.19799999999999993
Sys_DiT_noexpert,0.12,1.0,0.18799999999999994
Sys_DiT_noexpert,0.14,0.0,0.9759999999999998
Sys_DiT_noexpert,0.14,0.02,0.9759999999999998
Sys_DiT_noexpert,0.14,0.04,0.9759999999999998
Sys_DiT_noexpert,0.14,0.06,0.9759999999999998
Sys_DiT_noexpert,0.14,0.08,0.9759999999999998
Sys_DiT_noexpert,0.14,0.1,0.9759999999999998
Sys_DiT_noexpert,0.14,0.12,0.9759999999999998
Sys_DiT_noexpert,0.14,0.14,0.9759999999999998
Sys_DiT_noexpert,0.14,0.16,0.9739999999999998
Sys_DiT_noexpert,0.14,0.18,0.9719999999999999
Sys_DiT_noexpert,0.14,0.2,0.9719999999999999
Sys_DiT_noexpert,0.14,0.22,0.9699999999999999
Sys_DiT_noexpert,0.14,0.24,0.9699999999999999
Sys_DiT_noexpert,0.14,0.26,0.9619999999999996
Sys_DiT_noexpert,0.14,0.28,0.9479999999999995
Sys_DiT_noexpert,0.14,0.3,0.9419999999999995
Sys_DiT_noexpert,0.14,0.32,0.9379999999999995
Sys_DiT_noexpert,0.14,0.34,0.9239999999999996
Sys_DiT_noexpert,0.14,0.36,0.9179999999999996
Sys_DiT_noexpert,0.14,0.38,0.9019999999999994
Sys_DiT_noexpert,0.14,0.4,0.8919999999999995
Sys_DiT_noexpert,0.14,0.42,0.8799999999999994
Sys_DiT_noexpert,0.14,0.44,0.8559999999999995
Sys_DiT_noexpert,0.14,0.46,0.8499999999999994
Sys_DiT_noexpert,0.14,0.48,0.8359999999999996
Sys_DiT_noexpert,0.14,0.5,0.8299999999999996
Sys_DiT_noexpert,0.14,0.52,0.8119999999999995
Sys_DiT_noexpert,0.14,0.54,0.7939999999999995
Sys_DiT_noexpert,0.14,0.56,0.7859999999999995
Sys_DiT_noexpert,0.14,0.58,0.7699999999999996
Sys_DiT_noexpert,0.14,0.6,0.7599999999999995
Sys_DiT_noexpert,0.14,0.62,0.7439999999999994
Sys_DiT_noexpert,0.14,0.64,0.7259999999999998
Sys_DiT_noexpert,0.14,0.66,0.7119999999999996
Sys_DiT_noexpert,0.14,0.68,0.6999999999999998
Sys_DiT_noexpert,0.14,0.7,0.6859999999999998
Sys_DiT_noexpert,0.14,0.72,0.6520000000000001
Sys_DiT_noexpert,0.14,0.74,0.6200000000000001
Sys_DiT_noexpert,0.14,0.76,0.5940000000000001
Sys_DiT_noexpert,0.14,0.78,0.5080000000000002
Sys_DiT_noexpert,0.14,0.8,0.468
Sys_DiT_noexpert,0.14,0.82,0.428
Sys_DiT_noexpert,0.14,0.84,0.3899999999999999
Sys_DiT_noexpert,0.14,0.86,0.35600000000000004
Sys_DiT_noexpert,0.14,0.88,0.3339999999999999
Sys_DiT_noexpert,0.14,0.9,0.3099999999999999
Sys_DiT_noexpert,0.14,0.92,0.2759999999999999
Sys_DiT_noexpert,0.14,0.94,0.242
Sys_DiT_noexpert,0.14,0.96,0.22599999999999995
Sys_DiT_noexpert,0.14,0.98,0.19799999999999993
Sys_DiT_noexpert,0.14,1.0,0.18799999999999994
Sys_DiT_noexpert,0.16,0.0,0.9719999999999998
Sys_DiT_noexpert,0.16,0.02,0.9719999999999998
Sys_DiT_noexpert,0.16,0.04,0.9719999999999998
Sys_DiT_noexpert,0.16,0.06,0.9719999999999998
Sys_DiT_noexpert,0.16,0.08,0.9719999999999998
Sys_DiT_noexpert,0.16,0.1,0.9719999999999998
Sys_DiT_noexpert,0.16,0.12,0.9719999999999998
Sys_DiT_noexpert,0.16,0.14,0.9719999999999998
Sys_DiT_noexpert,0.16,0.16,0.9699999999999999
Sys_DiT_noexpert,0.16,0.18,0.9699999999999999
Sys_DiT_noexpert,0.16,0.2,0.9699999999999999
Sys_DiT_noexpert,0.16,0.22,0.9679999999999999
Sys_DiT_noexpert,0.16,0.24,0.9679999999999999
Sys_DiT_noexpert,0.16,0.26,0.9599999999999995
Sys_DiT_noexpert,0.16,0.28,0.9459999999999995
Sys_DiT_noexpert,0.16,0.3,0.9399999999999994
Sys_DiT_noexpert,0.16,0.32,0.9359999999999995
Sys_DiT_noexpert,0.16,0.34,0.9219999999999996
Sys_DiT_noexpert,0.16,0.36,0.9159999999999995
Sys_DiT_noexpert,0.16,0.38,0.8999999999999992
Sys_DiT_noexpert,0.16,0.4,0.8899999999999995
Sys_DiT_noexpert,0.16,0.42,0.8779999999999994
Sys_DiT_noexpert,0.16,0.44,0.8539999999999995
Sys_DiT_noexpert,0.16,0.46,0.8479999999999994
Sys_DiT_noexpert,0.16,0.48,0.8339999999999996
Sys_DiT_noexpert,0.16,0.5,0.8279999999999995
Sys_DiT_noexpert,0.16,0.52,0.8119999999999995
Sys_DiT_noexpert,0.16,0.54,0.7939999999999995
Sys_DiT_noexpert,0.16,0.56,0.7859999999999995
Sys_DiT_noexpert,0.16,0.58,0.7699999999999996
Sys_DiT_noexpert,0.16,0.6,0.7599999999999995
Sys_DiT_noexpert,0.16,0.62,0.7439999999999994
Sys_DiT_noexpert,0.16,0.64,0.7259999999999998
Sys_DiT_noexpert,0.16,0.66,0.7119999999999996
Sys_DiT_noexpert,0.16,0.68,0.6999999999999998
Sys_DiT_noexpert,0.16,0.7,0.6859999999999998
Sys_DiT_noexpert,0.16,0.72,0.6520000000000001
Sys_DiT_noexpert,0.16,0.74,0.6200000000000001
Sys_DiT_noexpert,0.16,0.76,0.5940000000000001
Sys_DiT_noexpert,0.16,0.78,0.5080000000000002
Sys_DiT_noexpert,0.16,0.8,0.468
Sys_DiT_noexpert,0.16,0.82,0.428
Sys_DiT_noexpert,0.16,0.84,0.3899999999999999
Sys_DiT_noexpert,0.16,0.86,0.35600000000000004
Sys_DiT_noexpert,0.16,0.88,0.3339999999999999
Sys_DiT_noexpert,0.16,0.9,0.3099999999999999
Sys_DiT_noexpert,0.16,0.92,0.2759999999999999
Sys_DiT_noexpert,0.16,0.94,0.242
Sys_DiT_noexpert,0.16,0.96,0.22599999999999995
Sys_DiT_noexpert,0.16,0.98,0.19799999999999993
Sys_DiT_noexpert,0.16,1.0,0.18799999999999994
Sys_DiT_noexpert,0.18,0.0,0.9659999999999997
Sys_DiT_noexpert,0.18,0.02,0.9659999999999997
Sys_DiT_noexpert,0.18,0.04,0.9659999999999997
