score_type,sys_group,human_group,sys_source,human_source,aggregation,n_common,threshold,n_positive,n_negative,auc
alignment_score,Sys_DiT_ref_randcls_100_2,Human_DiT_500,Sys_DiT_ref_cls100_2,User_DiT_1,individual,40,4.72,20,20,0.575
alignment_score,Sys_DiT_ref_randcls_100_2,Human_DiT_500,Sys_DiT_ref_cls100_2,User_DiT_2,individual,40,4.72,20,20,0.61
alignment_score,Sys_DiT_ref_randcls_100_2,Human_DiT_500,Sys_DiT_ref_cls100_2,User_DiT_3,individual,40,4.72,20,20,0.5938
authenticity_score,Sys_DiT_ref_randcls_100_2,Human_DiT_500,Sys_DiT_ref_cls100_2,User_DiT_1,individual,40,2.5,20,20,0.4475
authenticity_score,Sys_DiT_ref_randcls_100_2,Human_DiT_500,Sys_DiT_ref_cls100_2,User_DiT_2,individual,40,3.0,22,18,0.4583
authenticity_score,Sys_DiT_ref_randcls_100_2,Human_DiT_500,Sys_DiT_ref_cls100_2,User_DiT_3,individual,40,2.5,20,20,0.4538
alignment_score,Sys_DiT_ref_randcls_100_2,Human_DiT_500,Sys_DiT_ref_randcls_100_2 (avg),Human_DiT_500 (avg),group_avg,40,4.4467,21,19,0.5789
authenticity_score,Sys_DiT_ref_randcls_100_2,Human_DiT_500,Sys_DiT_ref_randcls_100_2 (avg),Human_DiT_500 (avg),group_avg,40,2.6667,22,18,0.4066
