source,class_id,alignment_norm,authenticity_norm,composite_product_classmean,composite_harmonic_classmean,vendi_ratio,vendi_ratio_train,composite_product_classmean_x_vendi_ratio,composite_product_classmean_x_vendi_ratio_train,composite_harmonic_classmean_x_vendi_ratio,composite_harmonic_classmean_x_vendi_ratio_train
User_JiTfdloss_2,529,0.63,0.32,0.21,0.41,3.36,0.82,0.69,0.17,1.37,0.34
User_JiTfdloss_2,535,0.72,0.64,0.48,0.68,0.53,1.02,0.25,0.49,0.36,0.69
User_JiTfdloss_2,554,0.3,0.4,0.12,0.2,1.36,1.04,0.16,0.12,0.28,0.21
User_JiTfdloss_2,567,0.98,0.72,0.71,0.83,4.71,1.14,3.32,0.81,3.89,0.94
User_JiTfdloss_2,575,0.98,0.64,0.62,0.75,0.68,0.71,0.42,0.44,0.51,0.53
User_JiTfdloss_2,585,0.25,0.44,0.18,0.26,1.29,0.96,0.23,0.17,0.33,0.25
User_JiTfdloss_2,590,0.76,0.48,0.38,0.58,1.19,0.99,0.45,0.37,0.69,0.58
User_JiTfdloss_2,605,0.78,0.56,0.45,0.64,4.06,0.9,1.83,0.4,2.62,0.58
User_JiTfdloss_2,606,0.76,0.72,0.55,0.72,1.04,0.83,0.58,0.46,0.75,0.6
User_JiTfdloss_2,626,0.76,0.56,0.45,0.57,3.24,1.04,1.45,0.47,1.84,0.59
User_JiTfdloss_2,632,0.77,0.64,0.52,0.7,0.87,0.82,0.45,0.43,0.61,0.57
User_JiTfdloss_2,633,0.74,0.64,0.51,0.68,1.18,1.16,0.6,0.59,0.8,0.78
User_JiTfdloss_2,634,0.66,0.56,0.4,0.58,0.55,0.9,0.22,0.36,0.32,0.53
User_JiTfdloss_2,645,0.81,0.44,0.36,0.54,0.58,0.95,0.21,0.34,0.32,0.52
User_JiTfdloss_2,654,1.0,0.6,0.6,0.74,1.15,0.96,0.69,0.57,0.86,0.71
User_JiTfdloss_2,679,0.65,0.64,0.45,0.63,0.89,1.06,0.4,0.48,0.56,0.67
User_JiTfdloss_2,687,1.0,0.84,0.84,0.91,0.32,0.76,0.27,0.64,0.29,0.69
User_JiTfdloss_2,730,0.75,0.52,0.42,0.59,1.15,0.86,0.48,0.36,0.68,0.51
User_JiTfdloss_2,743,0.8,0.72,0.61,0.73,1.08,0.81,0.66,0.49,0.78,0.59
User_JiTfdloss_2,746,0.67,0.44,0.34,0.51,0.77,1.47,0.26,0.5,0.39,0.75
User_JiTfdloss_2,755,0.98,0.96,0.94,0.97,0.19,0.76,0.18,0.72,0.18,0.74
User_JiTfdloss_2,756,0.47,0.56,0.29,0.44,2.14,0.73,0.62,0.21,0.95,0.32
User_JiTfdloss_2,806,0.9,0.68,0.61,0.76,0.91,0.89,0.56,0.54,0.69,0.68
User_JiTfdloss_2,810,0.75,0.56,0.46,0.62,0.56,1.37,0.26,0.63,0.35,0.85
User_JiTfdloss_2,819,0.97,0.56,0.53,0.68,0.45,0.88,0.24,0.47,0.31,0.6
User_JiTfdloss_2,836,0.06,0.52,0.04,0.1,1.42,0.94,0.06,0.04,0.14,0.09
User_JiTfdloss_2,903,0.83,0.52,0.45,0.63,1.32,0.91,0.59,0.4,0.83,0.57
User_JiTfdloss_2,917,0.56,0.32,0.17,0.37,1.23,1.01,0.21,0.17,0.46,0.38
User_JiTfdloss_2,919,0.49,0.32,0.15,0.36,1.47,0.82,0.22,0.12,0.53,0.3
User_JiTfdloss_2,920,0.82,0.68,0.59,0.73,0.8,0.99,0.47,0.58,0.59,0.73
User_JiTfdloss_2,922,0.52,0.44,0.23,0.39,0.45,0.75,0.1,0.17,0.18,0.3
User_JiTfdloss_2,928,0.9,0.72,0.66,0.8,2.75,0.91,1.8,0.6,2.19,0.73
User_JiTfdloss_2,931,1.0,0.76,0.76,0.84,0.91,1.23,0.69,0.94,0.77,1.04
User_JiTfdloss_2,943,0.7,0.56,0.45,0.59,0.88,0.91,0.4,0.41,0.52,0.53
User_JiTfdloss_2,952,1.0,0.8,0.8,0.87,1.01,1.02,0.81,0.82,0.88,0.89
User_JiTfdloss_2,960,0.95,0.48,0.46,0.63,3.17,0.89,1.46,0.41,2.01,0.56
User_JiTfdloss_2,962,1.0,0.68,0.68,0.8,0.72,0.96,0.49,0.66,0.58,0.77
User_JiTfdloss_2,968,0.97,0.84,0.82,0.9,2.04,0.92,1.68,0.76,1.83,0.83
User_JiTfdloss_2,971,0.98,0.64,0.62,0.76,0.52,1.15,0.32,0.71,0.4,0.87
User_JiTfdloss_2,972,0.93,0.72,0.68,0.8,2.44,1.0,1.66,0.68,1.94,0.8
User_JiTfdloss_2,981,0.82,0.48,0.39,0.59,0.73,1.08,0.29,0.42,0.43,0.64
User_JiTfdloss_2,982,0.75,0.36,0.3,0.45,0.99,0.76,0.3,0.23,0.44,0.34
User_JiTfdloss_2,983,0.81,0.48,0.4,0.6,0.44,0.83,0.17,0.33,0.26,0.5
User_JiTfdloss_2,985,0.76,0.8,0.62,0.77,1.59,0.69,0.99,0.43,1.23,0.53
User_JiTfdloss_2,991,0.9,0.8,0.72,0.84,0.66,1.03,0.48,0.74,0.56,0.87
User_JiTfdloss_2,999,0.62,0.56,0.39,0.54,1.23,0.96,0.49,0.38,0.66,0.51
User_JiTfdloss_3,4,1.0,0.72,0.72,0.83,0.97,0.87,0.7,0.62,0.81,0.72
User_JiTfdloss_3,7,0.91,0.56,0.51,0.67,0.67,0.99,0.34,0.5,0.45,0.66
User_JiTfdloss_3,10,0.89,0.72,0.66,0.79,1.06,1.14,0.7,0.75,0.84,0.9
User_JiTfdloss_3,25,1.0,0.84,0.84,0.91,1.36,1.02,1.14,0.86,1.23,0.92
User_JiTfdloss_3,35,0.96,0.72,0.7,0.81,1.26,1.04,0.88,0.73,1.02,0.84
User_JiTfdloss_3,39,0.95,0.68,0.66,0.77,0.9,1.05,0.59,0.69,0.7,0.82
User_JiTfdloss_3,49,0.95,0.72,0.69,0.81,1.11,1.11,0.77,0.77,0.9,0.89
User_JiTfdloss_3,51,0.71,0.72,0.51,0.67,0.98,1.06,0.5,0.55,0.66,0.72
User_JiTfdloss_3,52,0.74,0.8,0.61,0.75,2.12,0.9,1.3,0.55,1.6,0.68
User_JiTfdloss_3,64,0.89,0.68,0.61,0.76,1.32,1.05,0.81,0.64,1.01,0.8
User_JiTfdloss_3,80,0.96,0.6,0.59,0.72,0.55,0.89,0.32,0.53,0.39,0.64
User_JiTfdloss_3,97,1.0,0.84,0.84,0.91,1.36,0.81,1.14,0.68,1.24,0.74
User_JiTfdloss_3,106,1.0,0.6,0.6,0.73,3.48,1.05,2.09,0.63,2.55,0.77
User_JiTfdloss_3,116,1.0,1.0,1.0,1.0,0.85,1.42,0.85,1.42,0.85,1.42
User_JiTfdloss_3,118,0.76,0.64,0.49,0.67,1.31,0.95,0.64,0.46,0.88,0.64
User_JiTfdloss_3,129,0.73,0.64,0.5,0.67,0.59,0.91,0.29,0.45,0.4,0.61
User_JiTfdloss_3,144,0.9,0.64,0.58,0.75,1.0,0.89,0.58,0.52,0.75,0.67
User_JiTfdloss_3,147,1.0,0.8,0.8,0.89,1.1,0.98,0.88,0.79,0.97,0.87
User_JiTfdloss_3,150,0.94,0.68,0.65,0.79,1.37,0.94,0.89,0.6,1.08,0.74
User_JiTfdloss_3,156,0.97,0.72,0.7,0.82,0.6,1.02,0.42,0.71,0.49,0.84
User_JiTfdloss_3,159,0.8,0.52,0.42,0.59,1.0,0.92,0.41,0.38,0.59,0.54
User_JiTfdloss_3,281,1.0,0.64,0.64,0.77,1.67,0.96,1.07,0.61,1.29,0.74
User_JiTfdloss_3,300,0.92,0.92,0.86,0.92,0.52,0.88,0.45,0.76,0.48,0.81
User_JiTfdloss_3,322,0.91,0.64,0.61,0.74,0.97,1.08,0.59,0.65,0.72,0.8
User_JiTfdloss_3,330,0.8,0.6,0.49,0.67,0.33,0.88,0.16,0.43,0.22,0.59
User_JiTfdloss_3,333,0.93,0.68,0.64,0.78,1.14,1.04,0.73,0.67,0.9,0.82
User_JiTfdloss_3,339,0.56,0.56,0.35,0.46,1.73,1.01,0.61,0.36,0.79,0.46
User_JiTfdloss_3,347,1.0,0.72,0.72,0.83,0.64,1.03,0.46,0.74,0.53,0.85
User_JiTfdloss_3,356,0.82,0.68,0.57,0.73,1.8,1.17,1.02,0.66,1.31,0.86
User_JiTfdloss_3,365,0.86,0.72,0.62,0.77,1.21,1.15,0.76,0.71,0.94,0.88
User_JiTfdloss_3,370,0.9,0.76,0.68,0.81,0.77,0.85,0.52,0.58,0.62,0.68
User_JiTfdloss_3,389,0.33,0.6,0.24,0.4,2.06,0.83,0.48,0.2,0.81,0.33
User_JiTfdloss_3,392,0.94,0.72,0.67,0.8,0.39,0.96,0.26,0.65,0.31,0.77
User_JiTfdloss_3,394,0.91,0.68,0.63,0.76,2.35,1.1,1.48,0.69,1.79,0.84
User_JiTfdloss_3,396,0.97,0.84,0.82,0.9,0.19,0.81,0.16,0.66,0.17,0.73
User_JiTfdloss_3,400,0.87,0.6,0.54,0.69,0.37,1.16,0.2,0.63,0.26,0.81
User_JiTfdloss_3,405,0.78,0.68,0.55,0.69,0.59,1.07,0.32,0.59,0.41,0.74
User_JiTfdloss_3,406,0.78,0.68,0.53,0.7,1.37,0.82,0.73,0.44,0.96,0.57
User_JiTfdloss_3,413,0.8,0.52,0.47,0.61,0.46,1.05,0.22,0.5,0.28,0.64
User_JiTfdloss_3,415,0.77,0.64,0.52,0.69,0.9,0.81,0.47,0.42,0.62,0.56
User_JiTfdloss_3,419,0.83,0.56,0.45,0.63,0.92,0.66,0.42,0.3,0.57,0.42
User_JiTfdloss_3,421,0.84,0.76,0.65,0.8,2.04,0.88,1.32,0.57,1.62,0.7
User_JiTfdloss_3,426,0.6,0.44,0.26,0.5,1.2,0.83,0.32,0.22,0.6,0.42
User_JiTfdloss_3,429,0.95,0.8,0.76,0.87,0.49,1.04,0.37,0.79,0.43,0.9
User_JiTfdloss_3,432,0.9,0.56,0.54,0.68,1.24,1.06,0.67,0.57,0.84,0.72
User_JiTfdloss_3,443,0.95,0.84,0.8,0.89,0.24,0.73,0.19,0.58,0.21,0.64
User_JiTfdloss_3,446,0.79,0.6,0.48,0.66,1.46,0.98,0.7,0.47,0.97,0.65
User_JiTfdloss_3,453,0.75,0.6,0.47,0.66,0.59,0.82,0.28,0.39,0.39,0.54
User_JiTfdloss_3,461,0.76,0.76,0.6,0.67,0.49,0.86,0.29,0.52,0.33,0.58
User_JiTfdloss_3,477,0.6,0.6,0.33,0.49,3.27,1.05,1.09,0.35,1.59,0.51
User_JiTfdloss_3,479,0.89,0.68,0.62,0.76,0.53,0.82,0.33,0.51,0.4,0.63
User_JiTfdloss_3,481,0.73,0.6,0.44,0.64,0.49,0.83,0.21,0.37,0.31,0.54
User_JiTfdloss_3,488,1.0,0.84,0.84,0.91,1.18,1.13,0.99,0.95,1.07,1.02
User_JiTfdloss_3,499,0.61,0.56,0.37,0.53,1.23,1.03,0.45,0.38,0.65,0.55
User_JiTfdloss_3,529,0.78,0.44,0.35,0.54,3.36,0.82,1.16,0.29,1.8,0.44
User_JiTfdloss_3,535,0.71,0.72,0.51,0.71,0.53,1.02,0.27,0.52,0.37,0.72
User_JiTfdloss_3,554,0.2,0.4,0.08,0.11,1.36,1.04,0.11,0.08,0.16,0.12
User_JiTfdloss_3,567,0.98,0.72,0.71,0.83,4.71,1.14,3.32,0.81,3.89,0.94
User_JiTfdloss_3,575,0.98,0.68,0.66,0.79,0.68,0.71,0.45,0.47,0.53,0.56
User_JiTfdloss_3,585,0.25,0.44,0.18,0.26,1.29,0.96,0.23,0.17,0.33,0.25
User_JiTfdloss_3,590,0.72,0.44,0.32,0.54,1.19,0.99,0.38,0.32,0.64,0.53
User_JiTfdloss_3,605,0.77,0.56,0.45,0.64,4.06,0.9,1.81,0.4,2.6,0.57
User_JiTfdloss_3,606,0.65,0.6,0.41,0.6,1.04,0.83,0.43,0.34,0.62,0.5
User_JiTfdloss_3,626,0.81,0.52,0.44,0.61,3.24,1.04,1.41,0.45,1.96,0.63
User_JiTfdloss_3,632,0.87,0.64,0.56,0.73,0.87,0.82,0.49,0.46,0.64,0.6
User_JiTfdloss_3,633,0.78,0.68,0.58,0.72,1.18,1.16,0.68,0.67,0.85,0.83
User_JiTfdloss_3,634,0.66,0.56,0.4,0.61,0.55,0.9,0.22,0.36,0.34,0.55
User_JiTfdloss_3,645,0.84,0.52,0.44,0.63,0.58,0.95,0.25,0.42,0.37,0.6
User_JiTfdloss_3,654,0.98,0.52,0.51,0.66,1.15,0.96,0.58,0.48,0.76,0.63
User_JiTfdloss_3,679,0.68,0.56,0.41,0.61,0.89,1.06,0.36,0.43,0.54,0.64
User_JiTfdloss_3,687,1.0,0.88,0.88,0.93,0.32,0.76,0.28,0.67,0.3,0.71
User_JiTfdloss_3,730,0.76,0.48,0.38,0.58,1.15,0.86,0.43,0.32,0.67,0.5
User_JiTfdloss_3,743,0.72,0.76,0.57,0.69,1.08,0.81,0.61,0.46,0.75,0.56
User_JiTfdloss_3,746,0.61,0.6,0.4,0.58,0.77,1.47,0.3,0.58,0.45,0.86
User_JiTfdloss_3,755,0.98,0.88,0.86,0.92,0.19,0.76,0.16,0.66,0.17,0.71
User_JiTfdloss_3,756,0.56,0.56,0.35,0.54,2.14,0.73,0.74,0.25,1.15,0.39
User_JiTfdloss_3,806,0.88,0.8,0.7,0.84,0.91,0.89,0.64,0.62,0.76,0.74
User_JiTfdloss_3,810,0.73,0.44,0.31,0.5,0.56,1.37,0.17,0.42,0.28,0.69
User_JiTfdloss_3,819,0.94,0.52,0.48,0.65,0.45,0.88,0.22,0.42,0.29,0.57
User_JiTfdloss_3,836,0.03,0.6,0.02,0.05,1.42,0.94,0.03,0.02,0.07,0.05
User_JiTfdloss_3,903,0.86,0.56,0.5,0.66,1.32,0.91,0.66,0.45,0.87,0.6
User_JiTfdloss_3,917,0.56,0.4,0.21,0.42,1.23,1.01,0.26,0.21,0.52,0.42
User_JiTfdloss_3,919,0.49,0.24,0.12,0.31,1.47,0.82,0.17,0.1,0.45,0.25
User_JiTfdloss_3,920,0.82,0.6,0.52,0.67,0.8,0.99,0.42,0.52,0.53,0.66
User_JiTfdloss_3,922,0.73,0.36,0.27,0.47,0.45,0.75,0.12,0.2,0.21,0.35
User_JiTfdloss_3,928,0.84,0.72,0.63,0.77,2.75,0.91,1.73,0.58,2.11,0.7
User_JiTfdloss_3,931,1.0,0.84,0.84,0.91,0.91,1.23,0.76,1.03,0.82,1.11
User_JiTfdloss_3,943,0.72,0.72,0.49,0.61,0.88,0.91,0.43,0.45,0.54,0.56
User_JiTfdloss_3,952,1.0,0.84,0.84,0.89,1.01,1.02,0.85,0.86,0.9,0.91
User_JiTfdloss_3,960,0.95,0.56,0.54,0.69,3.17,0.89,1.71,0.48,2.18,0.61
User_JiTfdloss_3,962,1.0,0.68,0.68,0.8,0.72,0.96,0.49,0.66,0.58,0.77
User_JiTfdloss_3,968,0.97,0.8,0.79,0.86,2.04,0.92,1.61,0.73,1.76,0.8
User_JiTfdloss_3,971,0.98,0.76,0.74,0.85,0.52,1.15,0.39,0.85,0.44,0.98
User_JiTfdloss_3,972,0.91,0.64,0.62,0.73,2.44,1.0,1.52,0.62,1.78,0.73
User_JiTfdloss_3,981,0.78,0.44,0.35,0.55,0.73,1.08,0.25,0.37,0.41,0.6
User_JiTfdloss_3,982,0.6,0.4,0.24,0.33,0.99,0.76,0.24,0.18,0.33,0.25
User_JiTfdloss_3,983,0.86,0.52,0.45,0.64,0.44,0.83,0.2,0.37,0.28,0.53
User_JiTfdloss_3,985,0.72,0.84,0.62,0.76,1.59,0.69,0.98,0.43,1.21,0.52
User_JiTfdloss_3,991,0.89,0.76,0.68,0.81,0.66,1.03,0.45,0.7,0.54,0.84
User_JiTfdloss_3,999,0.62,0.52,0.39,0.53,1.23,0.96,0.48,0.37,0.65,0.5
