score_type,sys_group,human_group,sys_source,human_source,aggregation,n_common,threshold,n_positive,n_negative,auc
alignment_score,Sys_RAEv2_ref_500,Human_JiTfdloss_500,Sys_RAEv2_ref,User_JiTfdloss_1,individual,234,5.0,130,104,0.6076
alignment_score,Sys_RAEv2_ref_500,Human_JiTfdloss_500,Sys_RAEv2_ref,User_JiTfdloss_2,individual,250,5.0,139,111,0.5794
alignment_score,Sys_RAEv2_ref_500,Human_JiTfdloss_500,Sys_RAEv2_ref,User_JiTfdloss_3,individual,250,5.0,143,107,0.5736
authenticity_score,Sys_RAEv2_ref_500,Human_JiTfdloss_500,Sys_RAEv2_ref,User_JiTfdloss_1,individual,234,4.0,119,115,0.5039
authenticity_score,Sys_RAEv2_ref_500,Human_JiTfdloss_500,Sys_RAEv2_ref,User_JiTfdloss_2,individual,250,4.0,129,121,0.5498
authenticity_score,Sys_RAEv2_ref_500,Human_JiTfdloss_500,Sys_RAEv2_ref,User_JiTfdloss_3,individual,250,4.0,138,112,0.5329
alignment_score,Sys_RAEv2_ref_500,Human_JiTfdloss_500,Sys_RAEv2_ref_500 (avg),Human_JiTfdloss_500 (avg),group_avg,250,4.7933,126,124,0.605
authenticity_score,Sys_RAEv2_ref_500,Human_JiTfdloss_500,Sys_RAEv2_ref_500 (avg),Human_JiTfdloss_500 (avg),group_avg,250,3.6667,126,124,0.5332
