source,class_id,alignment_norm,authenticity_norm,composite_product_classmean,composite_harmonic_classmean
Sys_DiT_ref_class1000,566,0.75,0.45,0.43,0.55
Sys_DiT_ref_class1000,567,0.84,0.7,0.59,0.75
Sys_DiT_ref_class1000,568,0.75,0.48,0.39,0.57
Sys_DiT_ref_class1000,569,0.83,0.56,0.46,0.65
Sys_DiT_ref_class1000,570,0.61,0.7,0.42,0.64
Sys_DiT_ref_class1000,571,0.55,0.45,0.25,0.47
Sys_DiT_ref_class1000,572,0.79,0.65,0.52,0.7
Sys_DiT_ref_class1000,573,0.66,0.45,0.3,0.52
Sys_DiT_ref_class1000,574,0.77,0.55,0.46,0.63
Sys_DiT_ref_class1000,575,0.9,0.49,0.44,0.61
Sys_DiT_ref_class1000,576,0.9,0.55,0.5,0.67
Sys_DiT_ref_class1000,577,0.87,0.57,0.51,0.66
Sys_DiT_ref_class1000,578,0.89,0.35,0.32,0.5
Sys_DiT_ref_class1000,579,0.66,0.62,0.38,0.52
Sys_DiT_ref_class1000,580,0.66,0.41,0.28,0.49
Sys_DiT_ref_class1000,581,0.81,0.55,0.45,0.63
Sys_DiT_ref_class1000,582,0.34,0.51,0.14,0.28
Sys_DiT_ref_class1000,583,0.73,0.61,0.45,0.65
Sys_DiT_ref_class1000,584,0.37,0.39,0.15,0.33
Sys_DiT_ref_class1000,585,0.39,0.34,0.18,0.32
Sys_DiT_ref_class1000,586,0.9,0.71,0.67,0.79
Sys_DiT_ref_class1000,587,0.45,0.41,0.26,0.42
Sys_DiT_ref_class1000,588,0.64,0.4,0.28,0.48
Sys_DiT_ref_class1000,589,0.66,0.26,0.19,0.36
Sys_DiT_ref_class1000,590,0.65,0.49,0.35,0.55
Sys_DiT_ref_class1000,591,0.8,0.64,0.53,0.71
Sys_DiT_ref_class1000,592,0.77,0.41,0.33,0.53
Sys_DiT_ref_class1000,593,0.91,0.59,0.54,0.7
Sys_DiT_ref_class1000,594,0.71,0.45,0.35,0.53
Sys_DiT_ref_class1000,595,0.74,0.55,0.44,0.62
Sys_DiT_ref_class1000,596,0.55,0.51,0.35,0.53
Sys_DiT_ref_class1000,597,0.86,0.63,0.59,0.72
Sys_DiT_ref_class1000,598,0.86,0.71,0.61,0.77
Sys_DiT_ref_class1000,599,0.59,0.46,0.31,0.46
Sys_DiT_ref_class1000,600,0.48,0.72,0.35,0.49
Sys_DiT_ref_class1000,601,0.59,0.43,0.24,0.45
Sys_DiT_ref_class1000,602,0.54,0.36,0.19,0.37
Sys_DiT_ref_class1000,603,0.71,0.47,0.31,0.52
Sys_DiT_ref_class1000,604,0.86,0.57,0.51,0.66
Sys_DiT_ref_class1000,605,0.24,0.31,0.09,0.22
Sys_DiT_ref_class1000,606,0.96,0.7,0.67,0.8
Sys_DiT_ref_class1000,607,0.91,0.76,0.69,0.82
Sys_DiT_ref_class1000,608,0.5,0.41,0.28,0.44
Sys_DiT_ref_class1000,609,0.92,0.68,0.63,0.77
Sys_DiT_ref_class1000,610,0.84,0.39,0.33,0.53
Sys_DiT_ref_class1000,611,0.77,0.43,0.34,0.55
Sys_DiT_ref_class1000,612,0.93,0.73,0.68,0.82
Sys_DiT_ref_class1000,613,0.81,0.59,0.51,0.68
Sys_DiT_ref_class1000,614,0.87,0.4,0.36,0.52
Sys_DiT_ref_class1000,615,0.83,0.58,0.47,0.65
Sys_DiT_ref_class1000,616,0.94,0.82,0.78,0.87
Sys_DiT_ref_class1000,617,0.58,0.29,0.19,0.35
Sys_DiT_ref_class1000,618,0.48,0.5,0.33,0.44
Sys_DiT_ref_class1000,619,0.94,0.77,0.73,0.84
Sys_DiT_ref_class1000,620,0.38,0.41,0.21,0.34
Sys_DiT_ref_class1000,621,0.65,0.5,0.38,0.55
Sys_DiT_ref_class1000,622,0.79,0.53,0.43,0.61
Sys_DiT_ref_class1000,623,0.83,0.72,0.62,0.77
Sys_DiT_ref_class1000,624,0.85,0.47,0.43,0.59
Sys_DiT_ref_class1000,625,0.86,0.57,0.49,0.68
Sys_DiT_ref_class1000,626,0.82,0.52,0.43,0.63
Sys_DiT_ref_class1000,627,0.87,0.57,0.5,0.67
Sys_DiT_ref_class1000,628,0.9,0.55,0.5,0.68
Sys_DiT_ref_class1000,629,0.47,0.38,0.27,0.37
Sys_DiT_ref_class1000,630,0.82,0.6,0.52,0.69
Sys_DiT_ref_class1000,631,0.58,0.43,0.24,0.47
Sys_DiT_ref_class1000,632,0.93,0.64,0.6,0.75
Sys_DiT_ref_class1000,633,0.93,0.74,0.69,0.82
Sys_DiT_ref_class1000,634,0.41,0.51,0.22,0.43
Sys_DiT_ref_class1000,635,0.58,0.47,0.31,0.52
Sys_DiT_ref_class1000,636,0.66,0.68,0.43,0.64
Sys_DiT_ref_class1000,637,0.28,0.45,0.12,0.27
Sys_DiT_ref_class1000,638,0.73,0.45,0.36,0.54
Sys_DiT_ref_class1000,639,0.4,0.32,0.13,0.34
Sys_DiT_ref_class1000,640,0.56,0.61,0.36,0.57
Sys_DiT_ref_class1000,641,0.58,0.33,0.24,0.37
Sys_DiT_ref_class1000,642,0.83,0.55,0.46,0.64
Sys_DiT_ref_class1000,643,0.82,0.6,0.53,0.68
Sys_DiT_ref_class1000,644,0.79,0.59,0.5,0.67
Sys_DiT_ref_class1000,645,0.77,0.3,0.23,0.43
Sys_DiT_ref_class1000,646,0.52,0.72,0.41,0.53
Sys_DiT_ref_class1000,647,0.75,0.63,0.48,0.68
Sys_DiT_ref_class1000,648,0.78,0.49,0.41,0.6
Sys_DiT_ref_class1000,649,0.94,0.75,0.71,0.84
Sys_DiT_ref_class1000,650,0.72,0.57,0.43,0.62
Sys_DiT_ref_class1000,651,0.79,0.56,0.45,0.63
Sys_DiT_ref_class1000,652,0.6,0.34,0.22,0.39
Sys_DiT_ref_class1000,653,0.67,0.59,0.43,0.61
Sys_DiT_ref_class1000,654,0.89,0.55,0.5,0.65
Sys_DiT_ref_class1000,655,0.77,0.34,0.28,0.46
Sys_DiT_ref_class1000,656,0.39,0.28,0.14,0.31
Sys_DiT_ref_class1000,657,0.82,0.6,0.51,0.69
Sys_DiT_ref_class1000,658,0.91,0.92,0.85,0.91
Sys_DiT_ref_class1000,659,0.84,0.8,0.69,0.81
Sys_DiT_ref_class1000,660,0.83,0.65,0.55,0.73
Sys_DiT_ref_class1000,661,0.91,0.62,0.57,0.73
Sys_DiT_ref_class1000,662,0.33,0.37,0.12,0.26
Sys_DiT_ref_class1000,663,0.63,0.49,0.32,0.53
Sys_DiT_ref_class1000,664,0.71,0.53,0.41,0.6
Sys_DiT_ref_class1000,665,0.61,0.51,0.33,0.55
Sys_DiT_ref_class1000,666,0.88,0.64,0.58,0.74
Sys_DiT_ref_class1000,667,0.64,0.42,0.28,0.48
Sys_DiT_ref_class1000,668,0.82,0.57,0.47,0.65
Sys_DiT_ref_class1000,669,0.96,0.81,0.78,0.87
Sys_DiT_ref_class1000,670,0.96,0.6,0.57,0.73
Sys_DiT_ref_class1000,671,0.49,0.34,0.19,0.35
Sys_DiT_ref_class1000,672,0.88,0.63,0.56,0.73
Sys_DiT_ref_class1000,673,0.31,0.28,0.13,0.25
Sys_DiT_ref_class1000,674,0.89,0.71,0.64,0.79
Sys_DiT_ref_class1000,675,0.64,0.45,0.33,0.52
Sys_DiT_ref_class1000,676,0.79,0.44,0.36,0.56
Sys_DiT_ref_class1000,677,0.58,0.59,0.42,0.55
Sys_DiT_ref_class1000,678,0.92,0.53,0.48,0.66
Sys_DiT_ref_class1000,679,0.88,0.68,0.62,0.76
Sys_DiT_ref_class1000,680,0.6,0.46,0.3,0.41
Sys_DiT_ref_class1000,681,0.47,0.36,0.2,0.4
Sys_DiT_ref_class1000,682,0.83,0.84,0.71,0.83
Sys_DiT_ref_class1000,683,0.65,0.45,0.31,0.52
Sys_DiT_ref_class1000,684,0.54,0.43,0.28,0.43
Sys_DiT_ref_class1000,685,0.77,0.38,0.3,0.51
Sys_DiT_ref_class1000,686,0.75,0.53,0.42,0.61
Sys_DiT_ref_class1000,687,0.93,0.59,0.54,0.7
Sys_DiT_ref_class1000,688,0.95,0.61,0.58,0.73
Sys_DiT_ref_class1000,689,0.92,0.48,0.44,0.59
Sys_DiT_ref_class1000,690,0.66,0.37,0.25,0.47
Sys_DiT_ref_class1000,691,0.69,0.7,0.51,0.68
Sys_DiT_ref_class1000,692,0.63,0.45,0.3,0.51
Sys_DiT_ref_class1000,693,0.84,0.59,0.52,0.68
Sys_DiT_ref_class1000,694,0.91,0.72,0.67,0.8
Sys_DiT_ref_class1000,695,0.71,0.53,0.45,0.59
Sys_DiT_ref_class1000,696,0.69,0.49,0.35,0.56
Sys_DiT_ref_class1000,697,0.59,0.51,0.29,0.48
Sys_DiT_ref_class1000,698,0.38,0.35,0.18,0.33
Sys_DiT_ref_class1000,699,0.96,0.68,0.66,0.79
Sys_DiT_ref_class1000,700,0.66,0.52,0.4,0.58
Sys_DiT_ref_class1000,701,0.93,0.72,0.67,0.81
Sys_DiT_ref_class1000,702,0.6,0.35,0.22,0.43
Sys_DiT_ref_class1000,703,0.88,0.66,0.59,0.75
Sys_DiT_ref_class1000,704,0.7,0.46,0.36,0.52
Sys_DiT_ref_class1000,705,0.83,0.53,0.45,0.64
Sys_DiT_ref_class1000,706,0.88,0.42,0.37,0.56
Sys_DiT_ref_class1000,707,0.78,0.53,0.42,0.61
Sys_DiT_ref_class1000,708,0.75,0.7,0.54,0.7
Sys_DiT_ref_class1000,709,0.74,0.52,0.4,0.6
Sys_DiT_ref_class1000,710,0.49,0.44,0.25,0.42
Sys_DiT_ref_class1000,711,0.73,0.55,0.41,0.62
Sys_DiT_ref_class1000,712,0.97,0.69,0.68,0.8
Sys_DiT_ref_class1000,713,0.76,0.56,0.47,0.64
Sys_DiT_ref_class1000,714,0.79,0.64,0.56,0.7
Sys_DiT_ref_class1000,715,0.93,0.61,0.57,0.72
Sys_DiT_ref_class1000,716,0.52,0.48,0.27,0.49
Sys_DiT_ref_class1000,717,0.95,0.75,0.72,0.84
Sys_DiT_ref_class1000,718,0.59,0.58,0.36,0.56
Sys_DiT_ref_class1000,719,0.9,0.75,0.69,0.82
Sys_DiT_ref_class1000,720,0.69,0.55,0.4,0.58
Sys_DiT_ref_class1000,721,0.91,0.8,0.73,0.85
Sys_DiT_ref_class1000,722,0.74,0.53,0.41,0.53
Sys_DiT_ref_class1000,723,0.73,0.73,0.5,0.61
Sys_DiT_ref_class1000,724,0.59,0.66,0.38,0.6
Sys_DiT_ref_class1000,725,0.97,0.69,0.67,0.79
Sys_DiT_ref_class1000,726,0.81,0.72,0.62,0.76
Sys_DiT_ref_class1000,727,0.85,0.58,0.54,0.69
Sys_DiT_ref_class1000,728,0.73,0.53,0.38,0.57
Sys_DiT_ref_class1000,729,0.67,0.47,0.37,0.52
Sys_DiT_ref_class1000,730,0.65,0.44,0.31,0.5
Sys_DiT_ref_class1000,731,0.69,0.37,0.3,0.44
Sys_DiT_ref_class1000,732,0.83,0.64,0.55,0.72
Sys_DiT_ref_class1000,733,0.83,0.39,0.35,0.52
Sys_DiT_ref_class1000,734,0.59,0.52,0.32,0.51
Sys_DiT_ref_class1000,735,0.97,0.63,0.62,0.73
Sys_DiT_ref_class1000,736,0.83,0.59,0.49,0.68
Sys_DiT_ref_class1000,737,0.71,0.45,0.32,0.54
Sys_DiT_ref_class1000,738,0.89,0.76,0.67,0.82
Sys_DiT_ref_class1000,739,0.94,0.56,0.53,0.68
Sys_DiT_ref_class1000,740,0.68,0.41,0.32,0.49
Sys_DiT_ref_class1000,741,0.93,0.71,0.66,0.8
Sys_DiT_ref_class1000,742,0.77,0.47,0.37,0.57
Sys_DiT_ref_class1000,743,0.74,0.52,0.41,0.6
Sys_DiT_ref_class1000,744,0.83,0.57,0.48,0.67
Sys_DiT_ref_class1000,745,0.72,0.57,0.46,0.63
Sys_DiT_ref_class1000,746,0.79,0.51,0.41,0.61
Sys_DiT_ref_class1000,747,0.91,0.41,0.37,0.55
Sys_DiT_ref_class1000,748,0.95,0.62,0.59,0.74
Sys_DiT_ref_class1000,749,0.76,0.44,0.32,0.53
Sys_DiT_ref_class1000,750,0.69,0.46,0.32,0.55
Sys_DiT_ref_class1000,751,0.77,0.48,0.37,0.58
Sys_DiT_ref_class1000,752,0.25,0.28,0.12,0.23
Sys_DiT_ref_class1000,753,0.93,0.59,0.55,0.7
Sys_DiT_ref_class1000,754,0.7,0.4,0.28,0.5
Sys_DiT_ref_class1000,755,0.92,0.69,0.65,0.79
Sys_DiT_ref_class1000,756,0.81,0.54,0.43,0.62
Sys_DiT_ref_class1000,757,0.91,0.61,0.57,0.73
Sys_DiT_ref_class1000,758,0.39,0.41,0.21,0.35
Sys_DiT_ref_class1000,759,0.83,0.63,0.54,0.7
Sys_DiT_ref_class1000,760,0.77,0.52,0.46,0.62
Sys_DiT_ref_class1000,761,0.52,0.45,0.35,0.47
Sys_DiT_ref_class1000,762,0.67,0.32,0.23,0.43
Sys_DiT_ref_class1000,763,0.58,0.38,0.33,0.42
Sys_DiT_ref_class1000,764,0.64,0.43,0.3,0.51
Sys_DiT_ref_class1000,765,0.92,0.6,0.55,0.71
Sys_DiT_ref_class1000,766,0.86,0.64,0.57,0.74
Sys_DiT_ref_class1000,767,0.39,0.6,0.22,0.35
Sys_DiT_ref_class1000,768,0.58,0.29,0.19,0.37
Sys_DiT_ref_class1000,769,0.56,0.59,0.38,0.52
Sys_DiT_ref_class1000,770,0.76,0.57,0.44,0.64
Sys_DiT_ref_class1000,771,0.55,0.39,0.23,0.4
Sys_DiT_ref_class1000,772,0.41,0.46,0.22,0.34
Sys_DiT_ref_class1000,773,0.8,0.77,0.65,0.78
Sys_DiT_ref_class1000,774,0.85,0.62,0.54,0.72
Sys_DiT_ref_class1000,775,0.91,0.63,0.59,0.74
Sys_DiT_ref_class1000,776,0.6,0.51,0.36,0.54
Sys_DiT_ref_class1000,777,0.57,0.58,0.35,0.55
Sys_DiT_ref_class1000,778,0.66,0.44,0.27,0.48
Sys_DiT_ref_class1000,779,0.64,0.45,0.31,0.52
Sys_DiT_ref_class1000,780,0.95,0.66,0.62,0.77
Sys_DiT_ref_class1000,781,0.73,0.35,0.26,0.47
Sys_DiT_ref_class1000,782,0.85,0.53,0.46,0.65
Sys_DiT_ref_class1000,783,0.93,0.78,0.73,0.83
Sys_DiT_ref_class1000,784,0.65,0.49,0.37,0.56
Sys_DiT_ref_class1000,785,0.83,0.74,0.68,0.78
Sys_DiT_ref_class1000,786,0.96,0.62,0.59,0.74
Sys_DiT_ref_class1000,787,0.72,0.62,0.45,0.59
Sys_DiT_ref_class1000,788,0.31,0.29,0.11,0.25
Sys_DiT_ref_class1000,789,0.7,0.66,0.53,0.65
Sys_DiT_ref_class1000,790,0.81,0.62,0.52,0.69
Sys_DiT_ref_class1000,791,0.42,0.33,0.17,0.34
Sys_DiT_ref_class1000,792,0.9,0.73,0.66,0.81
Sys_DiT_ref_class1000,793,0.94,0.54,0.51,0.65
Sys_DiT_ref_class1000,794,0.94,0.62,0.59,0.74
Sys_DiT_ref_class1000,795,0.43,0.4,0.19,0.34
Sys_DiT_ref_class1000,796,0.96,0.67,0.65,0.77
Sys_DiT_ref_class1000,797,0.83,0.6,0.5,0.67
Sys_DiT_ref_class1000,798,0.68,0.41,0.31,0.5
Sys_DiT_ref_class1000,799,0.93,0.64,0.61,0.75
Sys_DiT_ref_class1000,800,0.84,0.59,0.5,0.69
Sys_DiT_ref_class1000,801,0.71,0.44,0.35,0.49
Sys_DiT_ref_class1000,802,0.78,0.58,0.48,0.66
Sys_DiT_ref_class1000,803,0.67,0.43,0.37,0.52
Sys_DiT_ref_class1000,804,0.62,0.35,0.23,0.43
Sys_DiT_ref_class1000,805,0.63,0.43,0.31,0.49
Sys_DiT_ref_class1000,806,0.79,0.79,0.69,0.79
Sys_DiT_ref_class1000,807,0.7,0.54,0.41,0.6
Sys_DiT_ref_class1000,808,0.79,0.45,0.36,0.55
Sys_DiT_ref_class1000,809,0.72,0.55,0.44,0.62
Sys_DiT_ref_class1000,810,0.81,0.64,0.52,0.7
Sys_DiT_ref_class1000,811,0.54,0.62,0.32,0.49
Sys_DiT_ref_class1000,812,0.94,0.74,0.69,0.82
Sys_DiT_ref_class1000,813,0.52,0.64,0.46,0.52
Sys_DiT_ref_class1000,814,0.86,0.56,0.5,0.67
Sys_DiT_ref_class1000,815,0.77,0.64,0.54,0.69
Sys_DiT_ref_class1000,816,0.94,0.73,0.68,0.82
Sys_DiT_ref_class1000,817,0.96,0.52,0.5,0.66
Sys_DiT_ref_class1000,818,0.43,0.51,0.28,0.44
Sys_DiT_ref_class1000,819,0.73,0.3,0.22,0.42
Sys_DiT_ref_class1000,820,0.92,0.74,0.69,0.82
Sys_DiT_ref_class1000,821,0.77,0.63,0.55,0.69
Sys_DiT_ref_class1000,822,0.95,0.48,0.45,0.63
Sys_DiT_ref_class1000,823,0.52,0.51,0.29,0.49
Sys_DiT_ref_class1000,824,0.63,0.63,0.41,0.6
Sys_DiT_ref_class1000,825,0.85,0.82,0.71,0.83
Sys_DiT_ref_class1000,826,0.55,0.39,0.24,0.45
Sys_DiT_ref_class1000,827,0.76,0.47,0.38,0.57
Sys_DiT_ref_class1000,828,0.88,0.71,0.63,0.77
Sys_DiT_ref_class1000,829,0.76,0.5,0.43,0.6
Sys_DiT_ref_class1000,830,0.57,0.38,0.22,0.44
Sys_DiT_ref_class1000,831,0.88,0.62,0.55,0.73
Sys_DiT_ref_class1000,832,0.97,0.81,0.79,0.87
Sys_DiT_ref_class1000,833,0.94,0.81,0.77,0.87
Sys_DiT_ref_class1000,834,0.72,0.4,0.29,0.46
Sys_DiT_ref_class1000,835,0.85,0.72,0.62,0.77
Sys_DiT_ref_class1000,836,0.57,0.64,0.35,0.53
Sys_DiT_ref_class1000,837,0.8,0.67,0.59,0.72
Sys_DiT_ref_class1000,838,0.45,0.3,0.14,0.31
Sys_DiT_ref_class1000,839,0.44,0.59,0.25,0.46
Sys_DiT_ref_class1000,840,0.45,0.5,0.23,0.35
Sys_DiT_ref_class1000,841,0.65,0.43,0.29,0.47
Sys_DiT_ref_class1000,842,0.94,0.3,0.28,0.44
Sys_DiT_ref_class1000,843,0.69,0.53,0.38,0.58
Sys_DiT_ref_class1000,844,0.5,0.45,0.24,0.44
Sys_DiT_ref_class1000,845,0.81,0.57,0.48,0.64
Sys_DiT_ref_class1000,846,0.8,0.65,0.53,0.71
Sys_DiT_ref_class1000,847,0.87,0.6,0.54,0.71
Sys_DiT_ref_class1000,848,0.56,0.49,0.26,0.49
Sys_DiT_ref_class1000,849,0.72,0.49,0.43,0.58
Sys_DiT_ref_class1000,850,0.9,0.72,0.66,0.8
Sys_DiT_ref_class1000,851,0.83,0.5,0.43,0.62
Sys_DiT_ref_class1000,852,0.76,0.62,0.53,0.68
Sys_DiT_ref_class1000,853,0.97,0.71,0.7,0.8
Sys_DiT_ref_class1000,854,0.95,0.82,0.79,0.88
Sys_DiT_ref_class1000,855,0.94,0.59,0.56,0.71
Sys_DiT_ref_class1000,856,0.52,0.48,0.29,0.48
Sys_DiT_ref_class1000,857,0.92,0.61,0.57,0.73
Sys_DiT_ref_class1000,858,0.87,0.6,0.53,0.7
Sys_DiT_ref_class1000,859,0.66,0.37,0.27,0.47
Sys_DiT_ref_class1000,860,0.63,0.5,0.32,0.55
Sys_DiT_ref_class1000,861,0.87,0.63,0.54,0.71
Sys_DiT_ref_class1000,862,0.78,0.43,0.35,0.48
Sys_DiT_ref_class1000,863,0.88,0.74,0.66,0.8
Sys_DiT_ref_class1000,864,0.73,0.51,0.41,0.58
Sys_DiT_ref_class1000,865,0.46,0.32,0.17,0.36
Sys_DiT_ref_class1000,866,0.87,0.67,0.59,0.75
Sys_DiT_ref_class1000,867,0.69,0.36,0.27,0.46
Sys_DiT_ref_class1000,868,0.77,0.65,0.51,0.7
Sys_DiT_ref_class1000,869,0.67,0.71,0.51,0.68
Sys_DiT_ref_class1000,870,0.84,0.53,0.46,0.64
Sys_DiT_ref_class1000,871,0.9,0.59,0.53,0.7
Sys_DiT_ref_class1000,872,0.84,0.64,0.55,0.72
Sys_DiT_ref_class1000,873,0.75,0.68,0.61,0.7
Sys_DiT_ref_class1000,874,0.9,0.65,0.59,0.74
Sys_DiT_ref_class1000,875,0.67,0.67,0.41,0.56
Sys_DiT_ref_class1000,876,0.44,0.35,0.15,0.29
Sys_DiT_ref_class1000,877,0.83,0.55,0.46,0.63
Sys_DiT_ref_class1000,878,0.72,0.6,0.46,0.66
Sys_DiT_ref_class1000,879,0.76,0.54,0.44,0.62
Sys_DiT_ref_class1000,880,0.78,0.32,0.28,0.42
Sys_DiT_ref_class1000,881,0.59,0.44,0.29,0.48
Sys_DiT_ref_class1000,882,0.35,0.28,0.14,0.29
Sys_DiT_ref_class1000,883,0.86,0.7,0.6,0.77
Sys_DiT_ref_class1000,884,0.88,0.67,0.62,0.76
Sys_DiT_ref_class1000,885,0.92,0.87,0.82,0.9
Sys_DiT_ref_class1000,886,0.7,0.53,0.36,0.59
Sys_DiT_ref_class1000,887,0.77,0.34,0.27,0.47
Sys_DiT_ref_class1000,888,0.78,0.68,0.59,0.69
Sys_DiT_ref_class1000,889,0.55,0.34,0.2,0.4
Sys_DiT_ref_class1000,890,0.31,0.3,0.1,0.23
Sys_DiT_ref_class1000,891,0.77,0.5,0.39,0.58
Sys_DiT_ref_class1000,892,0.47,0.43,0.23,0.41
Sys_DiT_ref_class1000,893,0.7,0.7,0.49,0.62
Sys_DiT_ref_class1000,894,0.81,0.51,0.44,0.6
Sys_DiT_ref_class1000,895,0.83,0.71,0.62,0.76
Sys_DiT_ref_class1000,896,0.68,0.43,0.3,0.52
Sys_DiT_ref_class1000,897,0.81,0.57,0.5,0.67
Sys_DiT_ref_class1000,898,0.49,0.44,0.27,0.44
Sys_DiT_ref_class1000,899,0.92,0.57,0.52,0.67
Sys_DiT_ref_class1000,900,0.97,0.67,0.65,0.77
Sys_DiT_ref_class1000,901,0.94,0.65,0.62,0.76
Sys_DiT_ref_class1000,902,0.46,0.31,0.2,0.32
Sys_DiT_ref_class1000,903,0.53,0.41,0.27,0.46
Sys_DiT_ref_class1000,904,0.93,0.8,0.74,0.85
Sys_DiT_ref_class1000,905,0.39,0.58,0.23,0.45
Sys_DiT_ref_class1000,906,0.37,0.45,0.2,0.38
Sys_DiT_ref_class1000,907,0.76,0.46,0.36,0.55
Sys_DiT_ref_class1000,908,0.94,0.86,0.83,0.89
Sys_DiT_ref_class1000,909,0.93,0.78,0.74,0.84
Sys_DiT_ref_class1000,910,0.6,0.57,0.47,0.55
Sys_DiT_ref_class1000,911,0.65,0.65,0.4,0.53
Sys_DiT_ref_class1000,912,0.39,0.83,0.32,0.42
Sys_DiT_ref_class1000,913,0.78,0.54,0.43,0.63
Sys_DiT_ref_class1000,914,0.15,0.61,0.08,0.21
Sys_DiT_ref_class1000,915,0.95,0.77,0.72,0.85
Sys_DiT_ref_class1000,916,0.74,0.29,0.21,0.41
Sys_DiT_ref_class1000,917,0.58,0.45,0.26,0.47
Sys_DiT_ref_class1000,918,0.38,0.32,0.15,0.34
Sys_DiT_ref_class1000,919,0.35,0.23,0.08,0.27
Sys_DiT_ref_class1000,920,0.81,0.65,0.59,0.7
Sys_DiT_ref_class1000,921,0.28,0.39,0.12,0.3
Sys_DiT_ref_class1000,922,0.13,0.23,0.04,0.15
Sys_DiT_ref_class1000,923,0.81,0.7,0.59,0.74
Sys_DiT_ref_class1000,924,0.76,0.6,0.48,0.66
Sys_DiT_ref_class1000,925,0.54,0.64,0.35,0.57
Sys_DiT_ref_class1000,926,0.67,0.72,0.48,0.67
Sys_DiT_ref_class1000,927,0.94,0.77,0.72,0.84
Sys_DiT_ref_class1000,928,0.66,0.5,0.4,0.55
Sys_DiT_ref_class1000,929,0.41,0.52,0.25,0.45
Sys_DiT_ref_class1000,930,0.38,0.73,0.28,0.46
Sys_DiT_ref_class1000,931,0.92,0.75,0.7,0.82
Sys_DiT_ref_class1000,932,0.64,0.66,0.5,0.64
Sys_DiT_ref_class1000,933,0.73,0.61,0.47,0.63
Sys_DiT_ref_class1000,934,0.67,0.54,0.42,0.56
Sys_DiT_ref_class1000,935,0.7,0.72,0.56,0.7
Sys_DiT_ref_class1000,936,0.99,0.99,0.98,0.99
Sys_DiT_ref_class1000,937,0.8,0.8,0.66,0.79
Sys_DiT_ref_class1000,938,0.78,0.76,0.59,0.75
Sys_DiT_ref_class1000,939,0.93,0.71,0.67,0.79
Sys_DiT_ref_class1000,940,0.97,0.82,0.8,0.89
Sys_DiT_ref_class1000,941,0.97,0.82,0.8,0.88
Sys_DiT_ref_class1000,942,0.86,0.75,0.66,0.76
Sys_DiT_ref_class1000,943,0.93,0.72,0.68,0.81
Sys_DiT_ref_class1000,944,0.76,0.74,0.58,0.74
Sys_DiT_ref_class1000,945,0.97,0.75,0.73,0.84
Sys_DiT_ref_class1000,946,0.9,0.79,0.71,0.84
Sys_DiT_ref_class1000,947,0.8,0.66,0.54,0.72
Sys_DiT_ref_class1000,948,0.92,0.65,0.61,0.74
Sys_DiT_ref_class1000,949,0.73,0.67,0.56,0.7
Sys_DiT_ref_class1000,950,0.98,0.87,0.86,0.91
Sys_DiT_ref_class1000,951,0.58,0.6,0.44,0.59
Sys_DiT_ref_class1000,952,0.95,0.89,0.85,0.92
Sys_DiT_ref_class1000,953,0.86,0.74,0.68,0.8
Sys_DiT_ref_class1000,954,0.65,0.66,0.47,0.65
Sys_DiT_ref_class1000,955,0.9,0.78,0.7,0.81
Sys_DiT_ref_class1000,956,0.86,0.74,0.66,0.79
Sys_DiT_ref_class1000,957,0.88,0.77,0.68,0.81
Sys_DiT_ref_class1000,958,0.84,0.8,0.71,0.82
Sys_DiT_ref_class1000,959,0.86,0.65,0.58,0.74
Sys_DiT_ref_class1000,960,0.78,0.72,0.58,0.72
Sys_DiT_ref_class1000,961,0.76,0.63,0.5,0.66
Sys_DiT_ref_class1000,962,0.49,0.61,0.3,0.51
Sys_DiT_ref_class1000,963,0.94,0.76,0.73,0.84
Sys_DiT_ref_class1000,964,0.78,0.65,0.5,0.7
Sys_DiT_ref_class1000,965,0.67,0.63,0.46,0.64
Sys_DiT_ref_class1000,966,0.78,0.57,0.47,0.64
Sys_DiT_ref_class1000,967,0.66,0.7,0.49,0.62
Sys_DiT_ref_class1000,968,0.87,0.62,0.52,0.65
Sys_DiT_ref_class1000,969,0.9,0.61,0.57,0.72
Sys_DiT_ref_class1000,970,0.82,0.67,0.61,0.72
Sys_DiT_ref_class1000,971,0.9,0.68,0.61,0.77
Sys_DiT_ref_class1000,972,0.88,0.82,0.72,0.85
Sys_DiT_ref_class1000,973,0.79,0.65,0.51,0.69
Sys_DiT_ref_class1000,974,0.88,0.78,0.68,0.82
Sys_DiT_ref_class1000,975,0.6,0.51,0.33,0.53
Sys_DiT_ref_class1000,976,0.83,0.8,0.71,0.81
Sys_DiT_ref_class1000,977,0.82,0.8,0.72,0.81
Sys_DiT_ref_class1000,978,0.72,0.55,0.41,0.61
Sys_DiT_ref_class1000,979,0.66,0.89,0.6,0.71
Sys_DiT_ref_class1000,980,0.82,0.67,0.57,0.73
Sys_DiT_ref_class1000,981,0.48,0.28,0.15,0.34
Sys_DiT_ref_class1000,982,0.62,0.22,0.15,0.33
Sys_DiT_ref_class1000,983,0.81,0.52,0.41,0.59
Sys_DiT_ref_class1000,984,0.97,0.79,0.76,0.86
Sys_DiT_ref_class1000,985,0.8,0.78,0.64,0.77
Sys_DiT_ref_class1000,986,0.91,0.84,0.77,0.87
Sys_DiT_ref_class1000,987,0.53,0.55,0.29,0.51
