group,alignment_threshold,artifact_threshold,probability
Sys_DiT_ref_cls_1k,0.46,0.5,0.5309000000000008
Sys_DiT_ref_cls_1k,0.46,0.52,0.5309000000000008
Sys_DiT_ref_cls_1k,0.46,0.54,0.5135000000000007
Sys_DiT_ref_cls_1k,0.46,0.56,0.5047000000000005
Sys_DiT_ref_cls_1k,0.46,0.58,0.4064999999999998
Sys_DiT_ref_cls_1k,0.46,0.6,0.4004999999999996
Sys_DiT_ref_cls_1k,0.46,0.62,0.3820499999999996
Sys_DiT_ref_cls_1k,0.46,0.64,0.37684999999999946
Sys_DiT_ref_cls_1k,0.46,0.66,0.35924999999999924
Sys_DiT_ref_cls_1k,0.46,0.68,0.3590499999999993
Sys_DiT_ref_cls_1k,0.46,0.7,0.35104999999999964
Sys_DiT_ref_cls_1k,0.46,0.72,0.35104999999999964
Sys_DiT_ref_cls_1k,0.46,0.74,0.25699999999999945
Sys_DiT_ref_cls_1k,0.46,0.76,0.21639999999999962
Sys_DiT_ref_cls_1k,0.46,0.78,0.12180000000000067
Sys_DiT_ref_cls_1k,0.46,0.8,0.11660000000000065
Sys_DiT_ref_cls_1k,0.46,0.82,0.11640000000000064
Sys_DiT_ref_cls_1k,0.46,0.84,0.10140000000000049
Sys_DiT_ref_cls_1k,0.46,0.86,0.0894000000000004
Sys_DiT_ref_cls_1k,0.46,0.88,0.08740000000000037
Sys_DiT_ref_cls_1k,0.46,0.9,0.08740000000000037
Sys_DiT_ref_cls_1k,0.46,0.92,0.08560000000000033
Sys_DiT_ref_cls_1k,0.46,0.94,0.07360000000000028
Sys_DiT_ref_cls_1k,0.46,0.96,0.06600000000000023
Sys_DiT_ref_cls_1k,0.46,0.98,0.04900000000000007
Sys_DiT_ref_cls_1k,0.46,1.0,0.010799999999999994
Sys_DiT_ref_cls_1k,0.48,0.0,0.8305499999999978
Sys_DiT_ref_cls_1k,0.48,0.02,0.8305499999999978
Sys_DiT_ref_cls_1k,0.48,0.04,0.8305499999999978
Sys_DiT_ref_cls_1k,0.48,0.06,0.8305499999999978
Sys_DiT_ref_cls_1k,0.48,0.08,0.8305499999999978
Sys_DiT_ref_cls_1k,0.48,0.1,0.8303499999999977
Sys_DiT_ref_cls_1k,0.48,0.12,0.8303499999999977
Sys_DiT_ref_cls_1k,0.48,0.14,0.8303499999999977
Sys_DiT_ref_cls_1k,0.48,0.16,0.8303499999999977
Sys_DiT_ref_cls_1k,0.48,0.18,0.8301499999999977
Sys_DiT_ref_cls_1k,0.48,0.2,0.8295499999999977
Sys_DiT_ref_cls_1k,0.48,0.22,0.8295499999999977
Sys_DiT_ref_cls_1k,0.48,0.24,0.827149999999998
Sys_DiT_ref_cls_1k,0.48,0.26,0.812099999999998
Sys_DiT_ref_cls_1k,0.48,0.28,0.8116999999999981
Sys_DiT_ref_cls_1k,0.48,0.3,0.8020999999999983
Sys_DiT_ref_cls_1k,0.48,0.32,0.6718999999999995
Sys_DiT_ref_cls_1k,0.48,0.34,0.6627
Sys_DiT_ref_cls_1k,0.48,0.36,0.6616999999999997
Sys_DiT_ref_cls_1k,0.48,0.38,0.6413000000000001
Sys_DiT_ref_cls_1k,0.48,0.4,0.6248999999999996
Sys_DiT_ref_cls_1k,0.48,0.42,0.5929000000000002
Sys_DiT_ref_cls_1k,0.48,0.44,0.5429000000000005
Sys_DiT_ref_cls_1k,0.48,0.46,0.5425000000000004
Sys_DiT_ref_cls_1k,0.48,0.48,0.5385000000000005
Sys_DiT_ref_cls_1k,0.48,0.5,0.5299000000000008
Sys_DiT_ref_cls_1k,0.48,0.52,0.5299000000000008
Sys_DiT_ref_cls_1k,0.48,0.54,0.5125000000000007
Sys_DiT_ref_cls_1k,0.48,0.56,0.5041000000000004
Sys_DiT_ref_cls_1k,0.48,0.58,0.40609999999999985
Sys_DiT_ref_cls_1k,0.48,0.6,0.4000999999999996
Sys_DiT_ref_cls_1k,0.48,0.62,0.38164999999999966
Sys_DiT_ref_cls_1k,0.48,0.64,0.37644999999999945
Sys_DiT_ref_cls_1k,0.48,0.66,0.3588499999999993
Sys_DiT_ref_cls_1k,0.48,0.68,0.35864999999999936
Sys_DiT_ref_cls_1k,0.48,0.7,0.35064999999999963
Sys_DiT_ref_cls_1k,0.48,0.72,0.35064999999999963
Sys_DiT_ref_cls_1k,0.48,0.74,0.2565999999999994
Sys_DiT_ref_cls_1k,0.48,0.76,0.2159999999999996
Sys_DiT_ref_cls_1k,0.48,0.78,0.12180000000000067
Sys_DiT_ref_cls_1k,0.48,0.8,0.11660000000000065
Sys_DiT_ref_cls_1k,0.48,0.82,0.11640000000000064
Sys_DiT_ref_cls_1k,0.48,0.84,0.10140000000000049
Sys_DiT_ref_cls_1k,0.48,0.86,0.0894000000000004
Sys_DiT_ref_cls_1k,0.48,0.88,0.08740000000000037
Sys_DiT_ref_cls_1k,0.48,0.9,0.08740000000000037
Sys_DiT_ref_cls_1k,0.48,0.92,0.08560000000000033
Sys_DiT_ref_cls_1k,0.48,0.94,0.07360000000000028
Sys_DiT_ref_cls_1k,0.48,0.96,0.06600000000000023
Sys_DiT_ref_cls_1k,0.48,0.98,0.04900000000000007
Sys_DiT_ref_cls_1k,0.48,1.0,0.010799999999999994
Sys_DiT_ref_cls_1k,0.5,0.0,0.8299499999999979
Sys_DiT_ref_cls_1k,0.5,0.02,0.8299499999999979
Sys_DiT_ref_cls_1k,0.5,0.04,0.8299499999999979
Sys_DiT_ref_cls_1k,0.5,0.06,0.8299499999999979
Sys_DiT_ref_cls_1k,0.5,0.08,0.8299499999999979
Sys_DiT_ref_cls_1k,0.5,0.1,0.8297499999999979
Sys_DiT_ref_cls_1k,0.5,0.12,0.8297499999999979
Sys_DiT_ref_cls_1k,0.5,0.14,0.8297499999999979
Sys_DiT_ref_cls_1k,0.5,0.16,0.8297499999999979
Sys_DiT_ref_cls_1k,0.5,0.18,0.8295499999999978
Sys_DiT_ref_cls_1k,0.5,0.2,0.8289499999999977
Sys_DiT_ref_cls_1k,0.5,0.22,0.8289499999999977
Sys_DiT_ref_cls_1k,0.5,0.24,0.826549999999998
Sys_DiT_ref_cls_1k,0.5,0.26,0.8114999999999982
Sys_DiT_ref_cls_1k,0.5,0.28,0.8110999999999982
Sys_DiT_ref_cls_1k,0.5,0.3,0.8014999999999983
Sys_DiT_ref_cls_1k,0.5,0.32,0.6716999999999995
Sys_DiT_ref_cls_1k,0.5,0.34,0.6624999999999999
Sys_DiT_ref_cls_1k,0.5,0.36,0.6614999999999998
Sys_DiT_ref_cls_1k,0.5,0.38,0.6413000000000001
Sys_DiT_ref_cls_1k,0.5,0.4,0.6248999999999996
Sys_DiT_ref_cls_1k,0.5,0.42,0.5929000000000002
Sys_DiT_ref_cls_1k,0.5,0.44,0.5429000000000005
Sys_DiT_ref_cls_1k,0.5,0.46,0.5425000000000004
Sys_DiT_ref_cls_1k,0.5,0.48,0.5385000000000005
Sys_DiT_ref_cls_1k,0.5,0.5,0.5299000000000008
Sys_DiT_ref_cls_1k,0.5,0.52,0.5299000000000008
Sys_DiT_ref_cls_1k,0.5,0.54,0.5125000000000007
Sys_DiT_ref_cls_1k,0.5,0.56,0.5041000000000004
Sys_DiT_ref_cls_1k,0.5,0.58,0.40609999999999985
Sys_DiT_ref_cls_1k,0.5,0.6,0.4000999999999996
Sys_DiT_ref_cls_1k,0.5,0.62,0.38164999999999966
Sys_DiT_ref_cls_1k,0.5,0.64,0.37644999999999945
Sys_DiT_ref_cls_1k,0.5,0.66,0.3588499999999993
Sys_DiT_ref_cls_1k,0.5,0.68,0.35864999999999936
Sys_DiT_ref_cls_1k,0.5,0.7,0.35064999999999963
Sys_DiT_ref_cls_1k,0.5,0.72,0.35064999999999963
Sys_DiT_ref_cls_1k,0.5,0.74,0.2565999999999994
Sys_DiT_ref_cls_1k,0.5,0.76,0.2159999999999996
Sys_DiT_ref_cls_1k,0.5,0.78,0.12180000000000067
Sys_DiT_ref_cls_1k,0.5,0.8,0.11660000000000065
Sys_DiT_ref_cls_1k,0.5,0.82,0.11640000000000064
Sys_DiT_ref_cls_1k,0.5,0.84,0.10140000000000049
Sys_DiT_ref_cls_1k,0.5,0.86,0.0894000000000004
Sys_DiT_ref_cls_1k,0.5,0.88,0.08740000000000037
Sys_DiT_ref_cls_1k,0.5,0.9,0.08740000000000037
Sys_DiT_ref_cls_1k,0.5,0.92,0.08560000000000033
Sys_DiT_ref_cls_1k,0.5,0.94,0.07360000000000028
Sys_DiT_ref_cls_1k,0.5,0.96,0.06600000000000023
Sys_DiT_ref_cls_1k,0.5,0.98,0.04900000000000007
Sys_DiT_ref_cls_1k,0.5,1.0,0.010799999999999994
Sys_DiT_ref_cls_1k,0.52,0.0,0.8299499999999979
Sys_DiT_ref_cls_1k,0.52,0.02,0.8299499999999979
Sys_DiT_ref_cls_1k,0.52,0.04,0.8299499999999979
Sys_DiT_ref_cls_1k,0.52,0.06,0.8299499999999979
Sys_DiT_ref_cls_1k,0.52,0.08,0.8299499999999979
Sys_DiT_ref_cls_1k,0.52,0.1,0.8297499999999979
Sys_DiT_ref_cls_1k,0.52,0.12,0.8297499999999979
Sys_DiT_ref_cls_1k,0.52,0.14,0.8297499999999979
Sys_DiT_ref_cls_1k,0.52,0.16,0.8297499999999979
Sys_DiT_ref_cls_1k,0.52,0.18,0.8295499999999978
Sys_DiT_ref_cls_1k,0.52,0.2,0.8289499999999977
Sys_DiT_ref_cls_1k,0.52,0.22,0.8289499999999977
Sys_DiT_ref_cls_1k,0.52,0.24,0.826549999999998
Sys_DiT_ref_cls_1k,0.52,0.26,0.8114999999999982
Sys_DiT_ref_cls_1k,0.52,0.28,0.8110999999999982
Sys_DiT_ref_cls_1k,0.52,0.3,0.8014999999999983
Sys_DiT_ref_cls_1k,0.52,0.32,0.6716999999999995
Sys_DiT_ref_cls_1k,0.52,0.34,0.6624999999999999
Sys_DiT_ref_cls_1k,0.52,0.36,0.6614999999999998
Sys_DiT_ref_cls_1k,0.52,0.38,0.6413000000000001
Sys_DiT_ref_cls_1k,0.52,0.4,0.6248999999999996
Sys_DiT_ref_cls_1k,0.52,0.42,0.5929000000000002
Sys_DiT_ref_cls_1k,0.52,0.44,0.5429000000000005
Sys_DiT_ref_cls_1k,0.52,0.46,0.5425000000000004
Sys_DiT_ref_cls_1k,0.52,0.48,0.5385000000000005
Sys_DiT_ref_cls_1k,0.52,0.5,0.5299000000000008
Sys_DiT_ref_cls_1k,0.52,0.52,0.5299000000000008
Sys_DiT_ref_cls_1k,0.52,0.54,0.5125000000000007
Sys_DiT_ref_cls_1k,0.52,0.56,0.5041000000000004
Sys_DiT_ref_cls_1k,0.52,0.58,0.40609999999999985
Sys_DiT_ref_cls_1k,0.52,0.6,0.4000999999999996
Sys_DiT_ref_cls_1k,0.52,0.62,0.38164999999999966
Sys_DiT_ref_cls_1k,0.52,0.64,0.37644999999999945
Sys_DiT_ref_cls_1k,0.52,0.66,0.3588499999999993
Sys_DiT_ref_cls_1k,0.52,0.68,0.35864999999999936
Sys_DiT_ref_cls_1k,0.52,0.7,0.35064999999999963
Sys_DiT_ref_cls_1k,0.52,0.72,0.35064999999999963
Sys_DiT_ref_cls_1k,0.52,0.74,0.2565999999999994
Sys_DiT_ref_cls_1k,0.52,0.76,0.2159999999999996
Sys_DiT_ref_cls_1k,0.52,0.78,0.12180000000000067
Sys_DiT_ref_cls_1k,0.52,0.8,0.11660000000000065
Sys_DiT_ref_cls_1k,0.52,0.82,0.11640000000000064
Sys_DiT_ref_cls_1k,0.52,0.84,0.10140000000000049
Sys_DiT_ref_cls_1k,0.52,0.86,0.0894000000000004
Sys_DiT_ref_cls_1k,0.52,0.88,0.08740000000000037
Sys_DiT_ref_cls_1k,0.52,0.9,0.08740000000000037
Sys_DiT_ref_cls_1k,0.52,0.92,0.08560000000000033
Sys_DiT_ref_cls_1k,0.52,0.94,0.07360000000000028
Sys_DiT_ref_cls_1k,0.52,0.96,0.06600000000000023
Sys_DiT_ref_cls_1k,0.52,0.98,0.04900000000000007
Sys_DiT_ref_cls_1k,0.52,1.0,0.010799999999999994
Sys_DiT_ref_cls_1k,0.54,0.0,0.8299499999999979
Sys_DiT_ref_cls_1k,0.54,0.02,0.8299499999999979
Sys_DiT_ref_cls_1k,0.54,0.04,0.8299499999999979
Sys_DiT_ref_cls_1k,0.54,0.06,0.8299499999999979
Sys_DiT_ref_cls_1k,0.54,0.08,0.8299499999999979
Sys_DiT_ref_cls_1k,0.54,0.1,0.8297499999999979
Sys_DiT_ref_cls_1k,0.54,0.12,0.8297499999999979
Sys_DiT_ref_cls_1k,0.54,0.14,0.8297499999999979
Sys_DiT_ref_cls_1k,0.54,0.16,0.8297499999999979
Sys_DiT_ref_cls_1k,0.54,0.18,0.8295499999999978
Sys_DiT_ref_cls_1k,0.54,0.2,0.8289499999999977
Sys_DiT_ref_cls_1k,0.54,0.22,0.8289499999999977
Sys_DiT_ref_cls_1k,0.54,0.24,0.826549999999998
Sys_DiT_ref_cls_1k,0.54,0.26,0.8114999999999982
Sys_DiT_ref_cls_1k,0.54,0.28,0.8110999999999982
Sys_DiT_ref_cls_1k,0.54,0.3,0.8014999999999983
Sys_DiT_ref_cls_1k,0.54,0.32,0.6716999999999995
Sys_DiT_ref_cls_1k,0.54,0.34,0.6624999999999999
Sys_DiT_ref_cls_1k,0.54,0.36,0.6614999999999998
Sys_DiT_ref_cls_1k,0.54,0.38,0.6413000000000001
Sys_DiT_ref_cls_1k,0.54,0.4,0.6248999999999996
Sys_DiT_ref_cls_1k,0.54,0.42,0.5929000000000002
Sys_DiT_ref_cls_1k,0.54,0.44,0.5429000000000005
Sys_DiT_ref_cls_1k,0.54,0.46,0.5425000000000004
Sys_DiT_ref_cls_1k,0.54,0.48,0.5385000000000005
Sys_DiT_ref_cls_1k,0.54,0.5,0.5299000000000008
Sys_DiT_ref_cls_1k,0.54,0.52,0.5299000000000008
Sys_DiT_ref_cls_1k,0.54,0.54,0.5125000000000007
Sys_DiT_ref_cls_1k,0.54,0.56,0.5041000000000004
Sys_DiT_ref_cls_1k,0.54,0.58,0.40609999999999985
Sys_DiT_ref_cls_1k,0.54,0.6,0.4000999999999996
Sys_DiT_ref_cls_1k,0.54,0.62,0.38164999999999966
Sys_DiT_ref_cls_1k,0.54,0.64,0.37644999999999945
Sys_DiT_ref_cls_1k,0.54,0.66,0.3588499999999993
Sys_DiT_ref_cls_1k,0.54,0.68,0.35864999999999936
Sys_DiT_ref_cls_1k,0.54,0.7,0.35064999999999963
Sys_DiT_ref_cls_1k,0.54,0.72,0.35064999999999963
Sys_DiT_ref_cls_1k,0.54,0.74,0.2565999999999994
Sys_DiT_ref_cls_1k,0.54,0.76,0.2159999999999996
Sys_DiT_ref_cls_1k,0.54,0.78,0.12180000000000067
Sys_DiT_ref_cls_1k,0.54,0.8,0.11660000000000065
Sys_DiT_ref_cls_1k,0.54,0.82,0.11640000000000064
Sys_DiT_ref_cls_1k,0.54,0.84,0.10140000000000049
Sys_DiT_ref_cls_1k,0.54,0.86,0.0894000000000004
Sys_DiT_ref_cls_1k,0.54,0.88,0.08740000000000037
Sys_DiT_ref_cls_1k,0.54,0.9,0.08740000000000037
Sys_DiT_ref_cls_1k,0.54,0.92,0.08560000000000033
Sys_DiT_ref_cls_1k,0.54,0.94,0.07360000000000028
Sys_DiT_ref_cls_1k,0.54,0.96,0.06600000000000023
Sys_DiT_ref_cls_1k,0.54,0.98,0.04900000000000007
Sys_DiT_ref_cls_1k,0.54,1.0,0.010799999999999994
Sys_DiT_ref_cls_1k,0.56,0.0,0.829749999999998
Sys_DiT_ref_cls_1k,0.56,0.02,0.829749999999998
Sys_DiT_ref_cls_1k,0.56,0.04,0.829749999999998
Sys_DiT_ref_cls_1k,0.56,0.06,0.829749999999998
Sys_DiT_ref_cls_1k,0.56,0.08,0.829749999999998
Sys_DiT_ref_cls_1k,0.56,0.1,0.8295499999999979
Sys_DiT_ref_cls_1k,0.56,0.12,0.8295499999999979
Sys_DiT_ref_cls_1k,0.56,0.14,0.8295499999999979
Sys_DiT_ref_cls_1k,0.56,0.16,0.8295499999999979
Sys_DiT_ref_cls_1k,0.56,0.18,0.8293499999999978
Sys_DiT_ref_cls_1k,0.56,0.2,0.8287499999999978
Sys_DiT_ref_cls_1k,0.56,0.22,0.8287499999999978
Sys_DiT_ref_cls_1k,0.56,0.24,0.826349999999998
Sys_DiT_ref_cls_1k,0.56,0.26,0.8112999999999982
Sys_DiT_ref_cls_1k,0.56,0.28,0.8108999999999982
Sys_DiT_ref_cls_1k,0.56,0.3,0.8012999999999982
Sys_DiT_ref_cls_1k,0.56,0.32,0.6714999999999995
Sys_DiT_ref_cls_1k,0.56,0.34,0.6623
Sys_DiT_ref_cls_1k,0.56,0.36,0.6612999999999999
Sys_DiT_ref_cls_1k,0.56,0.38,0.6411000000000001
Sys_DiT_ref_cls_1k,0.56,0.4,0.6246999999999996
Sys_DiT_ref_cls_1k,0.56,0.42,0.5927000000000001
Sys_DiT_ref_cls_1k,0.56,0.44,0.5427000000000005
Sys_DiT_ref_cls_1k,0.56,0.46,0.5423000000000006
Sys_DiT_ref_cls_1k,0.56,0.48,0.5383000000000006
Sys_DiT_ref_cls_1k,0.56,0.5,0.5297000000000007
Sys_DiT_ref_cls_1k,0.56,0.52,0.5297000000000007
Sys_DiT_ref_cls_1k,0.56,0.54,0.5123000000000008
Sys_DiT_ref_cls_1k,0.56,0.56,0.5039000000000005
Sys_DiT_ref_cls_1k,0.56,0.58,0.40589999999999987
Sys_DiT_ref_cls_1k,0.56,0.6,0.3998999999999996
Sys_DiT_ref_cls_1k,0.56,0.62,0.38144999999999957
Sys_DiT_ref_cls_1k,0.56,0.64,0.3762499999999995
Sys_DiT_ref_cls_1k,0.56,0.66,0.35864999999999936
Sys_DiT_ref_cls_1k,0.56,0.68,0.3584499999999994
Sys_DiT_ref_cls_1k,0.56,0.7,0.35064999999999963
Sys_DiT_ref_cls_1k,0.56,0.72,0.35064999999999963
Sys_DiT_ref_cls_1k,0.56,0.74,0.2565999999999994
Sys_DiT_ref_cls_1k,0.56,0.76,0.2159999999999996
Sys_DiT_ref_cls_1k,0.56,0.78,0.12180000000000067
Sys_DiT_ref_cls_1k,0.56,0.8,0.11660000000000065
Sys_DiT_ref_cls_1k,0.56,0.82,0.11640000000000064
Sys_DiT_ref_cls_1k,0.56,0.84,0.10140000000000049
Sys_DiT_ref_cls_1k,0.56,0.86,0.0894000000000004
Sys_DiT_ref_cls_1k,0.56,0.88,0.08740000000000037
Sys_DiT_ref_cls_1k,0.56,0.9,0.08740000000000037
Sys_DiT_ref_cls_1k,0.56,0.92,0.08560000000000033
Sys_DiT_ref_cls_1k,0.56,0.94,0.07360000000000028
Sys_DiT_ref_cls_1k,0.56,0.96,0.06600000000000023
Sys_DiT_ref_cls_1k,0.56,0.98,0.04900000000000007
Sys_DiT_ref_cls_1k,0.56,1.0,0.010799999999999994
Sys_DiT_ref_cls_1k,0.58,0.0,0.7590999999999977
Sys_DiT_ref_cls_1k,0.58,0.02,0.7590999999999977
Sys_DiT_ref_cls_1k,0.58,0.04,0.7590999999999977
Sys_DiT_ref_cls_1k,0.58,0.06,0.7590999999999977
Sys_DiT_ref_cls_1k,0.58,0.08,0.7590999999999977
Sys_DiT_ref_cls_1k,0.58,0.1,0.7590999999999977
Sys_DiT_ref_cls_1k,0.58,0.12,0.7590999999999977
Sys_DiT_ref_cls_1k,0.58,0.14,0.7590999999999977
Sys_DiT_ref_cls_1k,0.58,0.16,0.7590999999999977
Sys_DiT_ref_cls_1k,0.58,0.18,0.7588999999999976
Sys_DiT_ref_cls_1k,0.58,0.2,0.7586999999999977
Sys_DiT_ref_cls_1k,0.58,0.22,0.7586999999999977
Sys_DiT_ref_cls_1k,0.58,0.24,0.7570999999999978
Sys_DiT_ref_cls_1k,0.58,0.26,0.7454999999999982
Sys_DiT_ref_cls_1k,0.58,0.28,0.7450999999999982
Sys_DiT_ref_cls_1k,0.58,0.3,0.7404999999999984
Sys_DiT_ref_cls_1k,0.58,0.32,0.6212999999999994
Sys_DiT_ref_cls_1k,0.58,0.34,0.6166999999999996
Sys_DiT_ref_cls_1k,0.58,0.36,0.6158999999999996
Sys_DiT_ref_cls_1k,0.58,0.38,0.5956999999999993
Sys_DiT_ref_cls_1k,0.58,0.4,0.5894999999999997
Sys_DiT_ref_cls_1k,0.58,0.42,0.5599
Sys_DiT_ref_cls_1k,0.58,0.44,0.5207000000000004
Sys_DiT_ref_cls_1k,0.58,0.46,0.5203000000000004
Sys_DiT_ref_cls_1k,0.58,0.48,0.5163000000000004
Sys_DiT_ref_cls_1k,0.58,0.5,0.5111000000000006
Sys_DiT_ref_cls_1k,0.58,0.52,0.5111000000000006
Sys_DiT_ref_cls_1k,0.58,0.54,0.4963000000000005
Sys_DiT_ref_cls_1k,0.58,0.56,0.48790000000000044
Sys_DiT_ref_cls_1k,0.58,0.58,0.38989999999999964
Sys_DiT_ref_cls_1k,0.58,0.6,0.38449999999999956
Sys_DiT_ref_cls_1k,0.58,0.62,0.3666499999999994
Sys_DiT_ref_cls_1k,0.58,0.64,0.36284999999999934
Sys_DiT_ref_cls_1k,0.58,0.66,0.3454499999999996
Sys_DiT_ref_cls_1k,0.58,0.68,0.3454499999999996
Sys_DiT_ref_cls_1k,0.58,0.7,0.3422499999999996
Sys_DiT_ref_cls_1k,0.58,0.72,0.3422499999999996
Sys_DiT_ref_cls_1k,0.58,0.74,0.25399999999999945
Sys_DiT_ref_cls_1k,0.58,0.76,0.21359999999999965
Sys_DiT_ref_cls_1k,0.58,0.78,0.11940000000000064
Sys_DiT_ref_cls_1k,0.58,0.8,0.11480000000000062
Sys_DiT_ref_cls_1k,0.58,0.82,0.11460000000000062
Sys_DiT_ref_cls_1k,0.58,0.84,0.10100000000000046
Sys_DiT_ref_cls_1k,0.58,0.86,0.08900000000000038
Sys_DiT_ref_cls_1k,0.58,0.88,0.08700000000000035
Sys_DiT_ref_cls_1k,0.58,0.9,0.08700000000000035
Sys_DiT_ref_cls_1k,0.58,0.92,0.08540000000000034
Sys_DiT_ref_cls_1k,0.58,0.94,0.07340000000000027
Sys_DiT_ref_cls_1k,0.58,0.96,0.0658000000000002
Sys_DiT_ref_cls_1k,0.58,0.98,0.048800000000000066
Sys_DiT_ref_cls_1k,0.58,1.0,0.010799999999999994
Sys_DiT_ref_cls_1k,0.6,0.0,0.7590999999999977
Sys_DiT_ref_cls_1k,0.6,0.02,0.7590999999999977
Sys_DiT_ref_cls_1k,0.6,0.04,0.7590999999999977
Sys_DiT_ref_cls_1k,0.6,0.06,0.7590999999999977
Sys_DiT_ref_cls_1k,0.6,0.08,0.7590999999999977
Sys_DiT_ref_cls_1k,0.6,0.1,0.7590999999999977
Sys_DiT_ref_cls_1k,0.6,0.12,0.7590999999999977
Sys_DiT_ref_cls_1k,0.6,0.14,0.7590999999999977
Sys_DiT_ref_cls_1k,0.6,0.16,0.7590999999999977
Sys_DiT_ref_cls_1k,0.6,0.18,0.7588999999999976
Sys_DiT_ref_cls_1k,0.6,0.2,0.7586999999999977
Sys_DiT_ref_cls_1k,0.6,0.22,0.7586999999999977
Sys_DiT_ref_cls_1k,0.6,0.24,0.7570999999999978
Sys_DiT_ref_cls_1k,0.6,0.26,0.7454999999999982
Sys_DiT_ref_cls_1k,0.6,0.28,0.7450999999999982
Sys_DiT_ref_cls_1k,0.6,0.3,0.7404999999999984
Sys_DiT_ref_cls_1k,0.6,0.32,0.6212999999999994
Sys_DiT_ref_cls_1k,0.6,0.34,0.6166999999999996
Sys_DiT_ref_cls_1k,0.6,0.36,0.6158999999999996
Sys_DiT_ref_cls_1k,0.6,0.38,0.5956999999999993
Sys_DiT_ref_cls_1k,0.6,0.4,0.5894999999999997
Sys_DiT_ref_cls_1k,0.6,0.42,0.5599
Sys_DiT_ref_cls_1k,0.6,0.44,0.5207000000000004
Sys_DiT_ref_cls_1k,0.6,0.46,0.5203000000000004
Sys_DiT_ref_cls_1k,0.6,0.48,0.5163000000000004
Sys_DiT_ref_cls_1k,0.6,0.5,0.5111000000000006
Sys_DiT_ref_cls_1k,0.6,0.52,0.5111000000000006
Sys_DiT_ref_cls_1k,0.6,0.54,0.4963000000000005
Sys_DiT_ref_cls_1k,0.6,0.56,0.48790000000000044
Sys_DiT_ref_cls_1k,0.6,0.58,0.38989999999999964
Sys_DiT_ref_cls_1k,0.6,0.6,0.38449999999999956
Sys_DiT_ref_cls_1k,0.6,0.62,0.3666499999999994
Sys_DiT_ref_cls_1k,0.6,0.64,0.36284999999999934
Sys_DiT_ref_cls_1k,0.6,0.66,0.3454499999999996
Sys_DiT_ref_cls_1k,0.6,0.68,0.3454499999999996
Sys_DiT_ref_cls_1k,0.6,0.7,0.3422499999999996
Sys_DiT_ref_cls_1k,0.6,0.72,0.3422499999999996
Sys_DiT_ref_cls_1k,0.6,0.74,0.25399999999999945
Sys_DiT_ref_cls_1k,0.6,0.76,0.21359999999999965
Sys_DiT_ref_cls_1k,0.6,0.78,0.11940000000000064
Sys_DiT_ref_cls_1k,0.6,0.8,0.11480000000000062
Sys_DiT_ref_cls_1k,0.6,0.82,0.11460000000000062
Sys_DiT_ref_cls_1k,0.6,0.84,0.10100000000000046
Sys_DiT_ref_cls_1k,0.6,0.86,0.08900000000000038
Sys_DiT_ref_cls_1k,0.6,0.88,0.08700000000000035
Sys_DiT_ref_cls_1k,0.6,0.9,0.08700000000000035
Sys_DiT_ref_cls_1k,0.6,0.92,0.08540000000000034
Sys_DiT_ref_cls_1k,0.6,0.94,0.07340000000000027
Sys_DiT_ref_cls_1k,0.6,0.96,0.0658000000000002
Sys_DiT_ref_cls_1k,0.6,0.98,0.048800000000000066
Sys_DiT_ref_cls_1k,0.6,1.0,0.010799999999999994
Sys_DiT_ref_cls_1k,0.62,0.0,0.7590999999999977
Sys_DiT_ref_cls_1k,0.62,0.02,0.7590999999999977
Sys_DiT_ref_cls_1k,0.62,0.04,0.7590999999999977
Sys_DiT_ref_cls_1k,0.62,0.06,0.7590999999999977
Sys_DiT_ref_cls_1k,0.62,0.08,0.7590999999999977
Sys_DiT_ref_cls_1k,0.62,0.1,0.7590999999999977
Sys_DiT_ref_cls_1k,0.62,0.12,0.7590999999999977
Sys_DiT_ref_cls_1k,0.62,0.14,0.7590999999999977
Sys_DiT_ref_cls_1k,0.62,0.16,0.7590999999999977
Sys_DiT_ref_cls_1k,0.62,0.18,0.7588999999999976
Sys_DiT_ref_cls_1k,0.62,0.2,0.7586999999999977
Sys_DiT_ref_cls_1k,0.62,0.22,0.7586999999999977
Sys_DiT_ref_cls_1k,0.62,0.24,0.7570999999999978
Sys_DiT_ref_cls_1k,0.62,0.26,0.7454999999999982
Sys_DiT_ref_cls_1k,0.62,0.28,0.7450999999999982
Sys_DiT_ref_cls_1k,0.62,0.3,0.7404999999999984
Sys_DiT_ref_cls_1k,0.62,0.32,0.6212999999999994
Sys_DiT_ref_cls_1k,0.62,0.34,0.6166999999999996
Sys_DiT_ref_cls_1k,0.62,0.36,0.6158999999999996
Sys_DiT_ref_cls_1k,0.62,0.38,0.5956999999999993
Sys_DiT_ref_cls_1k,0.62,0.4,0.5894999999999997
Sys_DiT_ref_cls_1k,0.62,0.42,0.5599
Sys_DiT_ref_cls_1k,0.62,0.44,0.5207000000000004
Sys_DiT_ref_cls_1k,0.62,0.46,0.5203000000000004
Sys_DiT_ref_cls_1k,0.62,0.48,0.5163000000000004
Sys_DiT_ref_cls_1k,0.62,0.5,0.5111000000000006
Sys_DiT_ref_cls_1k,0.62,0.52,0.5111000000000006
Sys_DiT_ref_cls_1k,0.62,0.54,0.4963000000000005
Sys_DiT_ref_cls_1k,0.62,0.56,0.48790000000000044
