class_id,class_name,num_images,vendi_score,vendi_ratio,vendi_ratio_train
4,,50,11.745942115783691,1.105689395016669,0.9850702259655426
7,,50,3.9564175605773926,0.5247317813502741,0.7685346439306859
10,,50,6.26505184173584,0.9628567668073127,1.0367921510388571
25,,50,4.081986427307129,1.1132236882272595,0.8348389125660924
35,,50,11.384008407592773,1.0424770383411888,0.8644579064618743
39,,50,6.159853458404541,0.8044331990322752,0.9389994634786001
49,,50,6.725799560546875,0.9677233094063781,0.9627641409467187
51,,50,6.658390522003174,0.84866060089977,0.9255615772034105
52,,50,16.471120834350586,2.318705155880942,0.9795626324749344
64,,50,10.013384819030762,1.271791205113524,1.0129540239948263
80,,50,4.075525283813477,0.3937811392245268,0.6405499631698444
97,,50,7.1508026123046875,1.2864342161552822,0.7637343356571729
106,,50,9.672152519226074,2.6904500242364975,0.8157282691725337
116,,50,4.560657978057861,0.41654953325635063,0.6974644253529546
118,,50,8.694141387939453,1.1716795831625846,0.8516299252234726
129,,50,7.169771194458008,0.7667194568912864,1.178734884409953
144,,50,5.89371395111084,1.028840548790918,0.9163423287275264
147,,50,11.2128324508667,1.1446990219802526,1.028204385477065
150,,50,12.146228790283203,1.6584533174713785,1.129186944847202
156,,50,7.647729873657227,0.5727591047668228,0.9773123803559176
159,,50,14.873525619506836,1.0484691068435303,0.9673420349606092
281,,50,14.250165939331055,1.638067756520641,0.9393299861436822
300,,50,3.6708290576934814,0.553714612098437,0.9386570064458986
322,,50,12.139241218566895,0.7428569944565198,0.8267198556867666
330,,50,6.026820182800293,0.36997433658948053,0.9883842734337916
333,,50,7.626397132873535,1.1068681866248844,1.0052905836459203
339,,50,12.985071182250977,1.7291390532518078,1.0113830548487726
347,,50,5.787646770477295,0.5494917046392703,0.8887196649811582
356,,50,13.114981651306152,1.4225136083177405,0.930306141937753
365,,50,4.653550148010254,0.9328833969597177,0.8794987678280912
370,,50,9.018909454345703,0.8834781848334538,0.9751789293037797
389,,50,10.208330154418945,2.23155051150162,0.9048516107292142
392,,50,6.869129657745361,0.46719211152307466,1.1564104018802739
394,,50,10.88803768157959,2.122415771663422,0.9966864608310487
396,,50,3.572765588760376,0.23086688868114402,0.9685830825016579
400,,50,4.4114460945129395,0.22262386263334852,0.692621060912641
405,,50,7.89158821105957,0.5570147633384119,1.0072041948623613
406,,50,14.901570320129395,1.3479272682728631,0.8039060987074802
413,,50,10.066122055053711,0.4062690743652463,0.9279248257677144
415,,50,20.86849594116211,1.0113925500415564,0.9118942144101023
419,,50,25.24083137512207,1.4006915678218694,1.0149736165631804
421,,50,17.337268829345703,1.8411226614090104,0.7962114645734659
426,,50,14.146452903747559,1.4796155297861575,1.0271824536920542
429,,50,8.324127197265625,0.4562036680562831,0.9639160096233138
432,,50,9.385310173034668,1.0733886045898295,0.9228840682810497
443,,50,6.198687553405762,0.24957695372121375,0.7612302091583352
446,,50,21.05306625366211,1.3614847487982948,0.9194702839408477
453,,50,12.995915412902832,0.5918506514037772,0.8268193544292569
461,,50,9.499030113220215,0.40328076590046014,0.7178427566421759
477,,50,12.955353736877441,2.6217334291989007,0.8443035670369241
479,,50,17.145971298217773,0.6128725483365006,0.960128506525597
481,,50,6.762313365936279,0.5345069778086268,0.9157971612949917
488,,50,13.362370491027832,0.9286586179381833,0.8914841294489685
499,,50,16.75389862060547,1.2760256897001432,1.0682735379753092
529,,50,13.410622596740723,2.926959115779684,0.7183138855612375
535,,50,10.346619606018066,0.5127971744112664,0.9978729798202504
554,,50,8.572940826416016,0.9755559180229078,0.7442819052564225
567,,50,20.474336624145508,3.649180354061753,0.8843650719119526
575,,50,6.7016377449035645,0.8973326317790918,0.9388609923111959
585,,50,25.507144927978516,1.2737779248427505,0.9475978983634578
590,,50,15.481544494628906,0.9373422805647158,0.7790645182378468
605,,50,11.358748435974121,4.242818065008868,0.9353024171489326
606,,50,12.472574234008789,1.26713483252208,1.0070028618836653
626,,50,19.4622745513916,2.6190439156307366,0.840761514990354
632,,50,14.128166198730469,0.8013149512199529,0.7547207449903975
633,,50,17.537521362304688,0.871848233918661,0.8587792983959653
634,,50,15.625239372253418,0.5494783154911005,0.8941151445178483
645,,50,5.191409111022949,0.3815291804006683,0.6223142956668388
654,,50,16.17749786376953,1.041990852922922,0.8640960687117194
679,,50,12.410208702087402,0.6653191782200248,0.7946876327264282
687,,50,7.293389320373535,0.37686699554580144,0.8852067733874778
730,,50,15.019027709960938,1.2456313582313143,0.9291262824416483
743,,50,20.629039764404297,1.2060585508707984,0.9083713972103212
746,,50,12.48935604095459,0.7325774241298515,1.4043052963061287
755,,50,4.089530944824219,0.2192023218091431,0.8982318874907618
756,,50,13.370413780212402,2.8477410916781456,0.9675804271220049
806,,50,8.745051383972168,0.9517532160336384,0.9296563228313943
810,,50,8.452101707458496,0.3485576304783845,0.8476174521319492
819,,50,13.922066688537598,0.4007673918450513,0.770764232524132
836,,50,14.275012969970703,1.1237942537406664,0.7439335487554576
903,,50,20.987842559814453,1.324283234834543,0.9096830879083795
917,,50,16.220321655273438,0.9642208147891064,0.7889259880697037
919,,50,14.976289749145508,1.9012908111655196,1.0563461764776216
920,,50,12.19293212890625,0.6631858255229847,0.8255479388428346
922,,50,15.969655990600586,0.5512384811342661,0.9185277971947604
928,,50,16.59444808959961,2.4867086688261297,0.8256857657735553
931,,50,9.09787368774414,0.5921106099312561,0.8019011211732294
943,,50,16.661876678466797,0.9626612122320127,0.9925028090251834
952,,50,12.78381633758545,0.8929877811762071,0.9046380192971861
960,,50,20.630229949951172,3.0258573427105544,0.8479761576814949
962,,50,15.46915340423584,0.5937553603529899,0.7910226566877652
968,,50,20.703519821166992,1.7375105206829664,0.7857735387663576
971,,50,10.593152046203613,0.4695161978221991,1.0325137848407488
972,,50,19.6340274810791,1.965522959728001,0.8077748122826278
981,,50,8.687061309814453,0.5987288920164235,0.882084635625746
982,,50,12.109862327575684,1.1034672710279805,0.8491183583893647
983,,50,8.443428039550781,0.4966737979290168,0.931144505543712
985,,50,15.940973281860352,2.112312052552149,0.9150129850429681
991,,50,5.600920677185059,0.5888080973919962,0.9158626892537304
999,,50,11.231679916381836,0.9627459300863181,0.746985018693152
OVERALL,,5000,361.2620544433594,,
MEAN,,5000,11.743432750701905,,
MEDIAN,,5000,11.564975261688232,,
STD,,5000,5.130893483347213,,
SE,,5000,0.5130893483347213,,
CI95_LOW,,5000,10.725352168057723,,
CI95_HIGH,,5000,12.761513333346086,,
MIN,,5000,3.572765588760376,,
MAX,,5000,25.507144927978516,,
MEAN_VENDI_RATIO,,5000,,1.1355633926470952,
MEDIAN_VENDI_RATIO,,5000,,0.9628013484468154,
STD_VENDI_RATIO,,5000,,0.7732016123716172,
SE_VENDI_RATIO,,5000,,0.07732016123716172,
CI95_LOW_VENDI_RATIO,,5000,,0.9821434180209239,
CI95_HIGH_VENDI_RATIO,,5000,,1.2889833672732665,
MIN_VENDI_RATIO,,5000,,0.2192023218091431,
MAX_VENDI_RATIO,,5000,,4.242818065008868,
MEAN_VENDI_RATIO_TRAIN,,5000,,,0.9005579158672528
MEDIAN_VENDI_RATIO_TRAIN,,5000,,,0.9107886511592409
STD_VENDI_RATIO_TRAIN,,5000,,,0.11737824973137886
SE_VENDI_RATIO_TRAIN,,5000,,,0.011737824973137887
CI95_LOW_VENDI_RATIO_TRAIN,,5000,,,0.8772675245807982
CI95_HIGH_VENDI_RATIO_TRAIN,,5000,,,0.9238483071537074
MIN_VENDI_RATIO_TRAIN,,5000,,,0.6223142956668388
MAX_VENDI_RATIO_TRAIN,,5000,,,1.4043052963061287
