source,class_id,alignment_norm,authenticity_norm,composite_product_classmean,composite_harmonic_classmean,vendi_ratio,vendi_ratio_train,composite_product_classmean_x_vendi_ratio,composite_product_classmean_x_vendi_ratio_train,composite_harmonic_classmean_x_vendi_ratio,composite_harmonic_classmean_x_vendi_ratio_train
Sys_VAR_ref_500_3,392,0.74,0.63,0.49,0.66,0.36,0.88,0.17,0.43,0.23,0.58
Sys_VAR_ref_500_3,394,0.74,0.53,0.41,0.61,1.95,0.92,0.8,0.38,1.18,0.56
Sys_VAR_ref_500_3,396,0.94,0.71,0.66,0.8,0.27,1.15,0.18,0.76,0.22,0.92
Sys_VAR_ref_500_3,400,0.88,0.37,0.32,0.51,0.27,0.85,0.09,0.28,0.14,0.43
Sys_VAR_ref_500_3,405,0.83,0.58,0.49,0.68,0.65,1.17,0.32,0.57,0.44,0.79
Sys_VAR_ref_500_3,406,0.82,0.58,0.49,0.67,1.13,0.67,0.55,0.33,0.75,0.45
Sys_VAR_ref_500_3,413,0.78,0.64,0.56,0.69,0.45,1.04,0.25,0.58,0.31,0.72
Sys_VAR_ref_500_3,415,0.44,0.52,0.2,0.37,0.91,0.82,0.18,0.16,0.34,0.3
Sys_VAR_ref_500_3,419,0.52,0.43,0.28,0.43,1.16,0.84,0.33,0.24,0.5,0.36
Sys_VAR_ref_500_3,421,0.67,0.47,0.33,0.54,1.78,0.77,0.58,0.25,0.97,0.42
Sys_VAR_ref_500_3,426,0.51,0.33,0.17,0.4,1.07,0.74,0.18,0.13,0.43,0.3
Sys_VAR_ref_500_3,429,0.32,0.43,0.2,0.33,0.44,0.94,0.09,0.19,0.15,0.31
Sys_VAR_ref_500_3,432,0.75,0.4,0.32,0.49,1.4,1.21,0.44,0.38,0.69,0.6
Sys_VAR_ref_500_3,443,0.81,0.73,0.62,0.75,0.3,0.91,0.18,0.56,0.22,0.68
Sys_VAR_ref_500_3,446,0.7,0.5,0.34,0.51,1.28,0.86,0.44,0.3,0.65,0.44
Sys_VAR_ref_500_3,453,0.9,0.56,0.5,0.68,0.56,0.79,0.28,0.39,0.38,0.54
Sys_VAR_ref_500_3,461,0.74,0.74,0.55,0.72,0.37,0.66,0.2,0.36,0.26,0.47
Sys_VAR_ref_500_3,477,0.55,0.38,0.22,0.44,2.46,0.79,0.54,0.17,1.09,0.35
Sys_VAR_ref_500_3,479,0.78,0.73,0.6,0.74,0.47,0.74,0.28,0.45,0.35,0.54
Sys_VAR_ref_500_3,481,0.63,0.45,0.34,0.52,0.5,0.85,0.17,0.29,0.26,0.44
Sys_VAR_ref_500_3,488,0.65,0.57,0.39,0.6,0.92,0.88,0.36,0.34,0.55,0.53
Sys_VAR_ref_500_3,499,0.41,0.37,0.17,0.31,1.32,1.11,0.23,0.19,0.41,0.34
Sys_VAR_ref_500_3,529,0.86,0.57,0.49,0.67,3.25,0.8,1.59,0.39,2.18,0.54
Sys_VAR_ref_500_3,535,0.84,0.67,0.57,0.74,0.42,0.81,0.24,0.46,0.31,0.6
Sys_VAR_ref_500_3,554,0.91,0.49,0.45,0.63,1.0,0.76,0.45,0.34,0.63,0.48
Sys_VAR_ref_500_3,567,0.81,0.56,0.48,0.65,3.66,0.89,1.77,0.43,2.39,0.58
Sys_VAR_ref_500_3,575,0.96,0.49,0.47,0.63,0.76,0.79,0.36,0.37,0.48,0.5
Sys_VAR_ref_500_3,585,0.29,0.41,0.21,0.31,1.38,1.03,0.3,0.22,0.43,0.32
Sys_VAR_ref_500_3,590,0.75,0.52,0.44,0.61,1.05,0.87,0.46,0.38,0.65,0.54
Sys_VAR_ref_500_3,605,0.56,0.54,0.33,0.49,4.74,1.04,1.57,0.35,2.32,0.51
Sys_VAR_ref_500_3,606,0.67,0.54,0.43,0.57,0.78,0.62,0.34,0.27,0.44,0.35
Sys_VAR_ref_500_3,626,0.53,0.36,0.21,0.36,3.21,1.03,0.66,0.21,1.15,0.37
Sys_VAR_ref_500_3,632,0.77,0.61,0.53,0.68,0.95,0.89,0.5,0.47,0.64,0.61
Sys_VAR_ref_500_3,633,0.68,0.42,0.32,0.51,1.08,1.06,0.34,0.34,0.55,0.55
Sys_VAR_ref_500_3,634,0.54,0.44,0.25,0.45,0.46,0.75,0.11,0.19,0.21,0.34
Sys_VAR_ref_500_3,645,0.89,0.44,0.4,0.58,0.39,0.63,0.16,0.25,0.22,0.36
Sys_VAR_ref_500_3,654,0.95,0.6,0.57,0.73,0.88,0.73,0.5,0.42,0.64,0.53
Sys_VAR_ref_500_3,679,0.75,0.65,0.51,0.69,0.55,0.66,0.28,0.34,0.38,0.45
Sys_VAR_ref_500_3,687,0.94,0.75,0.71,0.83,0.27,0.63,0.19,0.45,0.22,0.52
Sys_VAR_ref_500_3,730,0.55,0.38,0.28,0.4,1.13,0.85,0.31,0.23,0.46,0.34
Sys_VAR_ref_500_3,743,0.81,0.71,0.57,0.73,1.1,0.83,0.63,0.47,0.8,0.6
Sys_VAR_ref_500_3,746,0.54,0.47,0.33,0.42,0.55,1.06,0.18,0.35,0.23,0.45
Sys_VAR_ref_500_3,755,0.81,0.69,0.57,0.74,0.24,0.98,0.14,0.56,0.18,0.73
Sys_VAR_ref_500_3,756,0.89,0.63,0.56,0.73,2.29,0.78,1.28,0.43,1.68,0.57
Sys_VAR_ref_500_3,806,0.91,0.8,0.73,0.85,1.08,1.06,0.79,0.77,0.92,0.9
Sys_VAR_ref_500_3,810,0.84,0.66,0.58,0.73,0.38,0.91,0.22,0.53,0.27,0.67
Sys_VAR_ref_500_3,819,0.8,0.44,0.37,0.55,0.38,0.72,0.14,0.27,0.21,0.4
Sys_VAR_ref_500_3,836,0.06,0.59,0.04,0.1,1.23,0.82,0.05,0.04,0.12,0.08
Sys_VAR_ref_500_3,903,0.77,0.54,0.44,0.62,1.1,0.76,0.49,0.33,0.69,0.47
Sys_VAR_ref_500_3,917,0.83,0.56,0.47,0.66,0.5,0.41,0.23,0.19,0.33,0.27
Sys_VAR_ref_500_3,919,0.4,0.32,0.13,0.35,1.32,0.73,0.18,0.1,0.46,0.26
Sys_VAR_ref_500_3,920,0.83,0.69,0.57,0.73,0.77,0.96,0.44,0.54,0.56,0.7
Sys_VAR_ref_500_3,922,0.31,0.28,0.12,0.25,0.47,0.78,0.06,0.1,0.12,0.2
Sys_VAR_ref_500_3,928,0.81,0.67,0.54,0.7,2.3,0.76,1.23,0.41,1.6,0.53
Sys_VAR_ref_500_3,931,0.74,0.6,0.45,0.65,0.63,0.86,0.29,0.39,0.41,0.56
Sys_VAR_ref_500_3,943,0.88,0.71,0.63,0.78,0.88,0.9,0.55,0.57,0.68,0.7
Sys_VAR_ref_500_3,952,0.76,0.87,0.65,0.72,0.72,0.73,0.47,0.47,0.52,0.52
Sys_VAR_ref_500_3,960,0.95,0.78,0.74,0.85,2.64,0.74,1.94,0.54,2.25,0.63
Sys_VAR_ref_500_3,962,0.84,0.72,0.62,0.77,0.56,0.75,0.35,0.47,0.43,0.58
Sys_VAR_ref_500_3,968,0.9,0.62,0.57,0.72,2.03,0.92,1.15,0.52,1.47,0.66
Sys_VAR_ref_500_3,971,0.8,0.52,0.46,0.62,0.3,0.66,0.14,0.3,0.19,0.41
Sys_VAR_ref_500_3,972,0.93,0.6,0.56,0.7,1.93,0.79,1.07,0.44,1.36,0.56
Sys_VAR_ref_500_3,981,0.75,0.32,0.24,0.45,0.53,0.79,0.13,0.19,0.24,0.35
Sys_VAR_ref_500_3,982,0.44,0.28,0.12,0.34,0.93,0.72,0.11,0.09,0.31,0.24
Sys_VAR_ref_500_3,983,0.87,0.64,0.57,0.72,0.32,0.61,0.18,0.34,0.23,0.44
Sys_VAR_ref_500_3,985,0.67,0.88,0.58,0.67,1.92,0.83,1.11,0.48,1.29,0.56
Sys_VAR_ref_500_3,991,0.95,0.84,0.8,0.89,0.43,0.68,0.35,0.54,0.39,0.6
Sys_VAR_ref_500_3,999,0.78,0.61,0.52,0.67,1.29,1.0,0.67,0.52,0.87,0.68
User_VAR_500_1,4,1.0,0.6,0.6,0.75,1.15,1.02,0.69,0.61,0.86,0.77
User_VAR_500_1,7,0.9,0.6,0.54,0.71,0.59,0.86,0.32,0.47,0.42,0.61
User_VAR_500_1,10,0.83,0.76,0.61,0.76,0.89,0.96,0.54,0.59,0.67,0.73
User_VAR_500_1,25,0.87,0.72,0.63,0.77,1.25,0.94,0.78,0.59,0.96,0.72
User_VAR_500_1,35,0.87,0.68,0.59,0.75,0.96,0.79,0.57,0.47,0.72,0.59
User_VAR_500_1,39,0.94,0.92,0.87,0.93,0.74,0.86,0.64,0.75,0.68,0.8
User_VAR_500_1,49,0.9,0.56,0.5,0.67,0.98,0.97,0.49,0.49,0.66,0.66
User_VAR_500_1,51,0.86,0.72,0.67,0.78,0.73,0.79,0.48,0.53,0.57,0.62
User_VAR_500_1,52,0.97,0.88,0.85,0.91,2.17,0.92,1.85,0.78,1.98,0.84
User_VAR_500_1,64,0.83,0.64,0.54,0.72,1.2,0.96,0.64,0.51,0.86,0.68
User_VAR_500_1,80,0.91,0.56,0.51,0.68,0.66,1.07,0.34,0.55,0.45,0.73
User_VAR_500_1,97,0.7,0.76,0.53,0.7,1.46,0.87,0.78,0.46,1.02,0.61
User_VAR_500_1,106,1.0,0.8,0.8,0.86,2.87,0.87,2.3,0.7,2.48,0.75
User_VAR_500_1,116,1.0,0.84,0.84,0.91,0.39,0.65,0.32,0.54,0.35,0.59
User_VAR_500_1,118,0.72,0.56,0.42,0.62,1.37,1.0,0.57,0.42,0.85,0.61
User_VAR_500_1,129,0.58,0.48,0.29,0.46,0.73,1.12,0.21,0.32,0.33,0.51
User_VAR_500_1,144,0.9,0.56,0.51,0.68,0.93,0.83,0.47,0.42,0.63,0.56
User_VAR_500_1,147,1.0,0.76,0.76,0.86,0.77,0.69,0.59,0.53,0.66,0.6
User_VAR_500_1,150,0.88,0.44,0.38,0.58,1.31,0.89,0.5,0.34,0.76,0.52
User_VAR_500_1,156,1.0,0.68,0.68,0.81,0.55,0.94,0.37,0.64,0.44,0.76
User_VAR_500_1,159,0.97,0.44,0.43,0.59,0.94,0.86,0.41,0.37,0.55,0.51
User_VAR_500_1,281,0.95,0.4,0.38,0.56,1.78,1.02,0.68,0.39,1.0,0.57
User_VAR_500_1,300,0.73,0.76,0.66,0.72,0.58,0.99,0.38,0.65,0.42,0.71
User_VAR_500_1,322,0.94,0.84,0.79,0.88,0.9,1.0,0.71,0.79,0.79,0.88
User_VAR_500_1,330,0.81,0.52,0.43,0.62,0.36,0.97,0.15,0.41,0.23,0.6
User_VAR_500_1,333,0.84,0.52,0.44,0.63,0.82,0.75,0.36,0.33,0.52,0.47
User_VAR_500_1,339,0.84,0.56,0.52,0.67,1.65,0.96,0.86,0.5,1.1,0.64
User_VAR_500_1,347,1.0,0.76,0.76,0.84,0.5,0.81,0.38,0.62,0.42,0.68
User_VAR_500_1,356,0.94,0.6,0.58,0.72,1.45,0.95,0.84,0.55,1.04,0.68
User_VAR_500_1,365,0.96,0.56,0.54,0.7,0.86,0.81,0.47,0.44,0.6,0.57
User_VAR_500_1,370,0.96,0.64,0.62,0.75,0.72,0.79,0.45,0.49,0.54,0.59
User_VAR_500_1,389,0.4,0.6,0.25,0.47,2.04,0.83,0.5,0.2,0.95,0.39
User_VAR_500_1,392,0.78,0.64,0.54,0.69,0.36,0.88,0.19,0.47,0.25,0.61
User_VAR_500_1,394,0.78,0.64,0.54,0.69,1.95,0.92,1.06,0.5,1.35,0.64
User_VAR_500_1,396,0.94,0.76,0.73,0.84,0.27,1.15,0.2,0.84,0.23,0.96
User_VAR_500_1,400,0.92,0.6,0.57,0.72,0.27,0.85,0.16,0.48,0.2,0.61
User_VAR_500_1,405,0.81,0.6,0.5,0.67,0.65,1.17,0.33,0.59,0.43,0.78
User_VAR_500_1,406,0.62,0.64,0.39,0.54,1.13,0.67,0.44,0.26,0.61,0.36
User_VAR_500_1,413,0.88,0.52,0.46,0.65,0.45,1.04,0.21,0.48,0.29,0.67
User_VAR_500_1,415,0.43,0.56,0.2,0.33,0.91,0.82,0.18,0.16,0.3,0.27
User_VAR_500_1,419,0.58,0.64,0.35,0.49,1.16,0.84,0.41,0.3,0.57,0.41
User_VAR_500_1,421,0.81,0.64,0.54,0.7,1.78,0.77,0.97,0.42,1.24,0.54
User_VAR_500_1,426,0.62,0.36,0.22,0.44,1.07,0.74,0.23,0.16,0.47,0.33
User_VAR_500_1,429,0.38,0.4,0.2,0.32,0.44,0.94,0.09,0.18,0.14,0.3
User_VAR_500_1,432,0.9,0.56,0.52,0.68,1.4,1.21,0.73,0.63,0.95,0.82
User_VAR_500_1,443,0.84,0.72,0.62,0.76,0.3,0.91,0.19,0.57,0.23,0.69
User_VAR_500_1,446,0.73,0.6,0.44,0.61,1.28,0.86,0.56,0.38,0.78,0.52
User_VAR_500_1,453,0.84,0.48,0.4,0.6,0.56,0.79,0.22,0.31,0.34,0.47
User_VAR_500_1,461,0.75,0.88,0.66,0.79,0.37,0.66,0.24,0.43,0.29,0.52
User_VAR_500_1,477,0.44,0.36,0.18,0.37,2.46,0.79,0.44,0.14,0.91,0.29
User_VAR_500_1,479,0.69,0.72,0.54,0.7,0.47,0.74,0.25,0.4,0.33,0.51
User_VAR_500_1,481,0.51,0.36,0.21,0.39,0.5,0.85,0.1,0.18,0.19,0.33
User_VAR_500_1,488,0.92,0.52,0.47,0.64,0.92,0.88,0.43,0.42,0.58,0.56
User_VAR_500_1,499,0.59,0.44,0.3,0.44,1.32,1.11,0.39,0.33,0.59,0.49
User_VAR_500_1,529,0.84,0.72,0.6,0.76,3.25,0.8,1.95,0.48,2.47,0.61
User_VAR_500_1,535,0.79,0.56,0.49,0.63,0.42,0.81,0.2,0.4,0.26,0.51
User_VAR_500_1,554,0.1,0.52,0.04,0.09,1.0,0.76,0.04,0.03,0.09,0.07
User_VAR_500_1,567,0.92,0.52,0.48,0.65,3.66,0.89,1.75,0.42,2.37,0.58
User_VAR_500_1,575,0.98,0.56,0.55,0.7,0.76,0.79,0.41,0.43,0.53,0.55
User_VAR_500_1,585,0.41,0.36,0.16,0.29,1.38,1.03,0.22,0.17,0.39,0.29
User_VAR_500_1,590,0.72,0.48,0.38,0.57,1.05,0.87,0.4,0.34,0.6,0.5
User_VAR_500_1,605,0.56,0.4,0.25,0.41,4.74,1.04,1.17,0.26,1.93,0.42
User_VAR_500_1,606,0.74,0.6,0.52,0.62,0.78,0.62,0.4,0.32,0.49,0.39
User_VAR_500_1,626,0.6,0.52,0.32,0.47,3.21,1.03,1.01,0.32,1.51,0.49
User_VAR_500_1,632,0.75,0.52,0.41,0.58,0.95,0.89,0.39,0.37,0.55,0.52
User_VAR_500_1,633,0.77,0.52,0.4,0.58,1.08,1.06,0.43,0.42,0.63,0.62
User_VAR_500_1,634,0.56,0.52,0.33,0.49,0.46,0.75,0.15,0.25,0.23,0.37
User_VAR_500_1,645,0.95,0.52,0.49,0.66,0.39,0.63,0.19,0.31,0.26,0.42
User_VAR_500_1,654,0.98,0.76,0.74,0.85,0.88,0.73,0.65,0.54,0.75,0.62
User_VAR_500_1,679,0.64,0.68,0.43,0.63,0.55,0.66,0.24,0.28,0.35,0.42
User_VAR_500_1,687,1.0,0.8,0.8,0.88,0.27,0.63,0.21,0.5,0.24,0.56
User_VAR_500_1,730,0.58,0.4,0.29,0.44,1.13,0.85,0.33,0.24,0.5,0.37
User_VAR_500_1,743,1.0,0.64,0.64,0.77,1.1,0.83,0.7,0.53,0.85,0.64
User_VAR_500_1,746,0.8,0.52,0.46,0.6,0.55,1.06,0.25,0.49,0.33,0.64
User_VAR_500_1,755,0.91,0.68,0.61,0.77,0.24,0.98,0.15,0.6,0.18,0.75
User_VAR_500_1,756,0.95,0.68,0.65,0.78,2.29,0.78,1.48,0.5,1.78,0.61
User_VAR_500_1,806,0.93,0.84,0.78,0.88,1.08,1.06,0.85,0.83,0.95,0.93
User_VAR_500_1,810,0.83,0.72,0.61,0.76,0.38,0.91,0.23,0.55,0.29,0.7
User_VAR_500_1,819,0.77,0.48,0.39,0.52,0.38,0.72,0.15,0.28,0.2,0.38
User_VAR_500_1,836,0.05,0.52,0.02,0.08,1.23,0.82,0.03,0.02,0.1,0.07
User_VAR_500_1,903,0.76,0.4,0.3,0.48,1.1,0.76,0.33,0.23,0.53,0.36
User_VAR_500_1,917,0.8,0.52,0.4,0.53,0.5,0.41,0.2,0.16,0.26,0.22
User_VAR_500_1,919,0.47,0.28,0.13,0.34,1.32,0.73,0.17,0.1,0.45,0.25
User_VAR_500_1,920,0.87,0.72,0.63,0.78,0.77,0.96,0.48,0.6,0.6,0.74
User_VAR_500_1,922,0.33,0.24,0.1,0.24,0.47,0.78,0.05,0.08,0.11,0.19
User_VAR_500_1,928,0.82,0.72,0.61,0.74,2.3,0.76,1.39,0.46,1.69,0.56
User_VAR_500_1,931,0.9,0.6,0.54,0.7,0.63,0.86,0.34,0.46,0.45,0.6
User_VAR_500_1,943,0.88,0.76,0.68,0.81,0.88,0.9,0.6,0.61,0.71,0.73
User_VAR_500_1,952,0.8,0.88,0.72,0.76,0.72,0.73,0.52,0.52,0.54,0.55
User_VAR_500_1,960,1.0,0.76,0.76,0.86,2.64,0.74,2.0,0.56,2.27,0.64
User_VAR_500_1,962,0.93,0.72,0.68,0.81,0.56,0.75,0.38,0.51,0.45,0.6
User_VAR_500_1,968,0.97,0.72,0.69,0.81,2.03,0.92,1.41,0.64,1.65,0.74
User_VAR_500_1,971,0.85,0.56,0.49,0.65,0.3,0.66,0.15,0.32,0.19,0.43
User_VAR_500_1,972,1.0,0.48,0.48,0.62,1.93,0.79,0.92,0.38,1.2,0.49
User_VAR_500_1,981,0.72,0.36,0.26,0.47,0.53,0.79,0.14,0.21,0.25,0.37
User_VAR_500_1,982,0.46,0.28,0.13,0.29,0.93,0.72,0.12,0.09,0.27,0.21
User_VAR_500_1,983,1.0,0.6,0.6,0.73,0.32,0.61,0.19,0.36,0.24,0.45
User_VAR_500_1,985,0.72,0.92,0.64,0.71,1.92,0.83,1.23,0.53,1.35,0.59
User_VAR_500_1,991,0.96,0.88,0.84,0.91,0.43,0.68,0.37,0.57,0.4,0.62
User_VAR_500_1,999,0.8,0.6,0.56,0.66,1.29,1.0,0.72,0.56,0.85,0.66
User_VAR_500_2,4,0.96,0.56,0.53,0.7,1.15,1.02,0.61,0.55,0.81,0.72
User_VAR_500_2,7,0.86,0.64,0.55,0.72,0.59,0.86,0.33,0.48,0.42,0.62
User_VAR_500_2,10,0.83,0.76,0.64,0.77,0.89,0.96,0.56,0.61,0.69,0.74
User_VAR_500_2,25,0.9,0.68,0.61,0.76,1.25,0.94,0.76,0.57,0.95,0.71
User_VAR_500_2,35,0.85,0.64,0.54,0.72,0.96,0.79,0.52,0.43,0.69,0.57
User_VAR_500_2,39,0.94,0.88,0.82,0.9,0.74,0.86,0.61,0.71,0.66,0.77
User_VAR_500_2,49,0.97,0.48,0.46,0.63,0.98,0.97,0.45,0.45,0.62,0.62
User_VAR_500_2,51,0.91,0.76,0.72,0.82,0.73,0.79,0.52,0.57,0.6,0.65
User_VAR_500_2,52,0.97,0.88,0.86,0.92,2.17,0.92,1.86,0.79,1.99,0.84
User_VAR_500_2,64,0.8,0.76,0.63,0.77,1.2,0.96,0.76,0.61,0.92,0.74
User_VAR_500_2,80,0.88,0.52,0.45,0.62,0.66,1.07,0.3,0.49,0.41,0.67
User_VAR_500_2,97,0.73,0.76,0.56,0.73,1.46,0.87,0.82,0.49,1.06,0.63
User_VAR_500_2,106,1.0,0.76,0.76,0.86,2.87,0.87,2.18,0.66,2.46,0.74
User_VAR_500_2,116,1.0,0.84,0.84,0.91,0.39,0.65,0.32,0.54,0.35,0.59
User_VAR_500_2,118,0.57,0.48,0.29,0.51,1.37,1.0,0.4,0.29,0.7,0.51
User_VAR_500_2,129,0.67,0.44,0.3,0.53,0.73,1.12,0.22,0.33,0.38,0.59
User_VAR_500_2,144,0.9,0.64,0.57,0.74,0.93,0.83,0.53,0.48,0.69,0.61
User_VAR_500_2,147,0.9,0.72,0.68,0.8,0.77,0.69,0.52,0.47,0.62,0.55
User_VAR_500_2,150,0.84,0.52,0.43,0.63,1.31,0.89,0.56,0.38,0.82,0.56
User_VAR_500_2,156,0.97,0.6,0.59,0.73,0.55,0.94,0.32,0.55,0.4,0.68
User_VAR_500_2,159,0.9,0.48,0.45,0.61,0.94,0.86,0.42,0.38,0.57,0.52
User_VAR_500_2,281,1.0,0.72,0.72,0.82,1.78,1.02,1.28,0.73,1.46,0.84
User_VAR_500_2,300,0.75,0.8,0.71,0.75,0.58,0.99,0.41,0.7,0.44,0.74
User_VAR_500_2,322,0.94,0.84,0.79,0.88,0.9,1.0,0.71,0.79,0.79,0.88
User_VAR_500_2,330,0.85,0.64,0.54,0.7,0.36,0.97,0.2,0.53,0.25,0.68
User_VAR_500_2,333,0.83,0.48,0.42,0.59,0.82,0.75,0.34,0.31,0.49,0.44
User_VAR_500_2,339,0.87,0.52,0.49,0.64,1.65,0.96,0.81,0.47,1.06,0.62
User_VAR_500_2,347,0.93,0.8,0.76,0.85,0.5,0.81,0.38,0.62,0.43,0.69
User_VAR_500_2,356,0.94,0.84,0.8,0.88,1.45,0.95,1.16,0.76,1.28,0.84
User_VAR_500_2,365,0.96,0.64,0.62,0.76,0.86,0.81,0.53,0.5,0.65,0.61
User_VAR_500_2,370,0.92,0.64,0.59,0.74,0.72,0.79,0.42,0.47,0.53,0.59
User_VAR_500_2,389,0.42,0.48,0.21,0.43,2.04,0.83,0.43,0.17,0.88,0.36
User_VAR_500_2,392,0.79,0.6,0.48,0.66,0.36,0.88,0.17,0.43,0.24,0.59
User_VAR_500_2,394,0.92,0.68,0.64,0.74,1.95,0.92,1.24,0.58,1.44,0.68
User_VAR_500_2,396,0.94,0.76,0.73,0.84,0.27,1.15,0.2,0.84,0.23,0.97
User_VAR_500_2,400,0.98,0.64,0.63,0.76,0.27,0.85,0.17,0.53,0.21,0.65
User_VAR_500_2,405,0.8,0.64,0.52,0.68,0.65,1.17,0.34,0.61,0.44,0.8
User_VAR_500_2,406,0.68,0.64,0.4,0.55,1.13,0.67,0.45,0.27,0.61,0.37
User_VAR_500_2,413,0.63,0.6,0.4,0.56,0.45,1.04,0.18,0.42,0.25,0.58
User_VAR_500_2,415,0.54,0.52,0.24,0.44,0.91,0.82,0.22,0.2,0.4,0.36
User_VAR_500_2,419,0.6,0.72,0.41,0.56,1.16,0.84,0.47,0.34,0.65,0.47
User_VAR_500_2,421,0.64,0.52,0.36,0.56,1.78,0.77,0.64,0.28,1.0,0.43
User_VAR_500_2,426,0.6,0.36,0.21,0.44,1.07,0.74,0.23,0.16,0.47,0.33
User_VAR_500_2,429,0.38,0.48,0.24,0.35,0.44,0.94,0.11,0.23,0.16,0.33
User_VAR_500_2,432,0.9,0.6,0.56,0.71,1.4,1.21,0.78,0.67,1.0,0.86
User_VAR_500_2,443,0.84,0.64,0.54,0.7,0.3,0.91,0.16,0.49,0.21,0.64
User_VAR_500_2,446,0.73,0.6,0.47,0.63,1.28,0.86,0.6,0.4,0.8,0.54
User_VAR_500_2,453,0.8,0.56,0.45,0.65,0.56,0.79,0.25,0.35,0.37,0.51
User_VAR_500_2,461,0.73,0.88,0.64,0.78,0.37,0.66,0.24,0.42,0.29,0.51
User_VAR_500_2,477,0.41,0.4,0.18,0.38,2.46,0.79,0.45,0.14,0.93,0.3
User_VAR_500_2,479,0.82,0.64,0.53,0.7,0.47,0.74,0.25,0.39,0.33,0.52
User_VAR_500_2,481,0.55,0.4,0.26,0.42,0.5,0.85,0.13,0.22,0.21,0.36
User_VAR_500_2,488,0.69,0.64,0.43,0.55,0.92,0.88,0.39,0.38,0.51,0.49
User_VAR_500_2,499,0.51,0.44,0.24,0.41,1.32,1.11,0.31,0.26,0.55,0.46
User_VAR_500_2,529,0.83,0.68,0.56,0.74,3.25,0.8,1.83,0.45,2.41,0.59
User_VAR_500_2,535,0.76,0.56,0.44,0.63,0.42,0.81,0.19,0.36,0.27,0.52
User_VAR_500_2,554,0.1,0.48,0.02,0.06,1.0,0.76,0.02,0.02,0.06,0.04
User_VAR_500_2,567,0.82,0.56,0.47,0.65,3.66,0.89,1.73,0.42,2.38,0.58
User_VAR_500_2,575,0.98,0.56,0.55,0.7,0.76,0.79,0.41,0.43,0.53,0.55
User_VAR_500_2,585,0.37,0.36,0.19,0.31,1.38,1.03,0.26,0.19,0.43,0.32
User_VAR_500_2,590,0.72,0.48,0.38,0.57,1.05,0.87,0.4,0.34,0.6,0.5
User_VAR_500_2,605,0.59,0.56,0.35,0.51,4.74,1.04,1.68,0.37,2.41,0.53
User_VAR_500_2,606,0.76,0.64,0.56,0.66,0.78,0.62,0.44,0.35,0.52,0.41
User_VAR_500_2,626,0.55,0.52,0.32,0.45,3.21,1.03,1.04,0.33,1.45,0.47
User_VAR_500_2,632,0.75,0.64,0.52,0.67,0.95,0.89,0.49,0.46,0.64,0.6
User_VAR_500_2,633,0.82,0.44,0.4,0.56,1.08,1.06,0.43,0.42,0.61,0.6
User_VAR_500_2,634,0.54,0.44,0.24,0.42,0.46,0.75,0.11,0.18,0.19,0.32
User_VAR_500_2,645,0.88,0.48,0.42,0.61,0.39,0.63,0.16,0.26,0.23,0.38
User_VAR_500_2,654,1.0,0.56,0.56,0.71,0.88,0.73,0.49,0.41,0.62,0.52
User_VAR_500_2,679,0.63,0.8,0.52,0.7,0.55,0.66,0.29,0.34,0.39,0.46
User_VAR_500_2,687,0.95,0.84,0.79,0.88,0.27,0.63,0.21,0.5,0.23,0.55
User_VAR_500_2,730,0.38,0.36,0.13,0.26,1.13,0.85,0.15,0.11,0.29,0.22
User_VAR_500_2,743,0.88,0.72,0.64,0.79,1.1,0.83,0.7,0.53,0.86,0.65
User_VAR_500_2,746,0.82,0.44,0.4,0.55,0.55,1.06,0.22,0.43,0.3,0.58
User_VAR_500_2,755,0.75,0.64,0.45,0.58,0.24,0.98,0.11,0.44,0.14,0.57
User_VAR_500_2,756,0.82,0.6,0.51,0.69,2.29,0.78,1.17,0.4,1.58,0.54
User_VAR_500_2,806,0.92,0.84,0.78,0.88,1.08,1.06,0.84,0.82,0.95,0.93
User_VAR_500_2,810,0.88,0.64,0.58,0.73,0.38,0.91,0.22,0.53,0.27,0.67
User_VAR_500_2,819,0.77,0.48,0.38,0.52,0.38,0.72,0.14,0.27,0.19,0.37
User_VAR_500_2,836,0.06,0.56,0.04,0.1,1.23,0.82,0.05,0.03,0.12,0.08
User_VAR_500_2,903,0.71,0.44,0.3,0.49,1.1,0.76,0.33,0.23,0.54,0.37
User_VAR_500_2,917,0.92,0.44,0.4,0.58,0.5,0.41,0.2,0.16,0.29,0.23
User_VAR_500_2,919,0.47,0.24,0.11,0.3,1.32,0.73,0.14,0.08,0.4,0.22
User_VAR_500_2,920,0.84,0.64,0.55,0.71,0.77,0.96,0.42,0.52,0.55,0.68
User_VAR_500_2,922,0.19,0.24,0.07,0.14,0.47,0.78,0.03,0.06,0.06,0.11
User_VAR_500_2,928,0.82,0.68,0.56,0.72,2.3,0.76,1.29,0.43,1.65,0.55
User_VAR_500_2,931,0.87,0.6,0.52,0.68,0.63,0.86,0.33,0.45,0.43,0.58
User_VAR_500_2,943,0.83,0.76,0.63,0.78,0.88,0.9,0.55,0.57,0.69,0.71
User_VAR_500_2,952,0.8,0.92,0.72,0.76,0.72,0.73,0.52,0.52,0.54,0.55
User_VAR_500_2,960,0.97,0.8,0.78,0.88,2.64,0.74,2.05,0.57,2.31,0.65
User_VAR_500_2,962,0.98,0.76,0.75,0.85,0.56,0.75,0.42,0.56,0.48,0.64
