source,class_id,alignment_norm,authenticity_norm,composite_product_classmean,composite_harmonic_classmean
Sys_VAR_ref_1,446,0.72,0.55,0.4,0.59
Sys_VAR_ref_1,453,0.9,0.56,0.51,0.68
Sys_VAR_ref_1,461,0.67,0.64,0.48,0.62
Sys_VAR_ref_1,477,0.56,0.47,0.27,0.49
Sys_VAR_ref_1,479,0.9,0.7,0.64,0.78
Sys_VAR_ref_1,481,0.66,0.45,0.34,0.51
Sys_VAR_ref_1,488,0.82,0.66,0.57,0.72
Sys_VAR_ref_1,499,0.58,0.45,0.34,0.48
Sys_VAR_ref_1,529,0.76,0.48,0.39,0.57
Sys_VAR_ref_1,535,0.81,0.63,0.52,0.7
Sys_VAR_ref_1,554,0.93,0.49,0.46,0.63
Sys_VAR_ref_1,567,0.81,0.56,0.48,0.65
Sys_VAR_ref_1,575,0.83,0.48,0.42,0.59
Sys_VAR_ref_1,585,0.4,0.36,0.19,0.34
Sys_VAR_ref_1,590,0.72,0.5,0.39,0.58
Sys_VAR_ref_1,605,0.71,0.6,0.46,0.6
Sys_VAR_ref_1,606,0.72,0.47,0.37,0.54
Sys_VAR_ref_1,626,0.69,0.46,0.34,0.52
Sys_VAR_ref_1,632,0.84,0.58,0.51,0.68
Sys_VAR_ref_1,633,0.72,0.44,0.33,0.53
Sys_VAR_ref_1,634,0.58,0.46,0.28,0.49
Sys_VAR_ref_1,645,0.83,0.47,0.39,0.57
Sys_VAR_ref_1,654,0.9,0.56,0.51,0.69
Sys_VAR_ref_1,679,0.83,0.67,0.57,0.73
Sys_VAR_ref_1,687,0.93,0.68,0.64,0.78
Sys_VAR_ref_1,730,0.67,0.49,0.36,0.54
Sys_VAR_ref_1,743,0.84,0.63,0.53,0.7
Sys_VAR_ref_1,746,0.57,0.45,0.3,0.43
Sys_VAR_ref_1,755,0.85,0.72,0.61,0.77
Sys_VAR_ref_1,756,0.83,0.62,0.52,0.69
Sys_VAR_ref_1,806,0.95,0.85,0.81,0.89
Sys_VAR_ref_1,810,0.58,0.51,0.37,0.51
Sys_VAR_ref_1,819,0.66,0.42,0.27,0.49
Sys_VAR_ref_1,836,0.26,0.55,0.19,0.26
Sys_VAR_ref_1,903,0.6,0.51,0.34,0.54
Sys_VAR_ref_1,917,0.73,0.46,0.35,0.56
Sys_VAR_ref_1,919,0.4,0.3,0.12,0.33
Sys_VAR_ref_1,920,0.84,0.67,0.57,0.73
Sys_VAR_ref_1,922,0.28,0.27,0.09,0.24
Sys_VAR_ref_1,928,0.83,0.68,0.57,0.74
Sys_VAR_ref_1,931,0.88,0.69,0.61,0.76
Sys_VAR_ref_1,943,0.89,0.76,0.68,0.81
Sys_VAR_ref_1,952,0.88,0.87,0.75,0.82
Sys_VAR_ref_1,960,0.92,0.66,0.62,0.77
Sys_VAR_ref_1,962,0.86,0.76,0.66,0.8
Sys_VAR_ref_1,968,0.86,0.68,0.59,0.75
Sys_VAR_ref_1,971,0.82,0.55,0.49,0.64
Sys_VAR_ref_1,972,0.82,0.57,0.48,0.64
Sys_VAR_ref_1,981,0.76,0.3,0.23,0.43
Sys_VAR_ref_1,982,0.56,0.29,0.17,0.37
Sys_VAR_ref_1,983,0.82,0.47,0.39,0.58
Sys_VAR_ref_1,985,0.77,0.8,0.62,0.74
Sys_VAR_ref_1,991,0.82,0.68,0.59,0.72
Sys_VAR_ref_1,999,0.64,0.49,0.37,0.53
Sys_VAR_ref_2,4,0.91,0.69,0.63,0.78
Sys_VAR_ref_2,7,0.84,0.5,0.43,0.6
Sys_VAR_ref_2,10,0.82,0.66,0.57,0.72
Sys_VAR_ref_2,25,0.89,0.67,0.59,0.74
Sys_VAR_ref_2,35,0.69,0.61,0.43,0.62
Sys_VAR_ref_2,39,0.83,0.61,0.52,0.68
Sys_VAR_ref_2,49,0.69,0.61,0.43,0.64
Sys_VAR_ref_2,51,0.85,0.67,0.6,0.74
Sys_VAR_ref_2,52,0.8,0.76,0.64,0.77
Sys_VAR_ref_2,64,0.71,0.64,0.47,0.65
Sys_VAR_ref_2,80,0.89,0.41,0.37,0.55
Sys_VAR_ref_2,97,0.9,0.69,0.62,0.74
Sys_VAR_ref_2,106,0.94,0.64,0.61,0.74
Sys_VAR_ref_2,116,0.96,0.85,0.82,0.9
Sys_VAR_ref_2,118,0.73,0.54,0.42,0.62
Sys_VAR_ref_2,129,0.84,0.47,0.4,0.58
Sys_VAR_ref_2,144,0.81,0.45,0.37,0.56
Sys_VAR_ref_2,147,0.9,0.65,0.59,0.75
Sys_VAR_ref_2,150,0.84,0.42,0.35,0.54
Sys_VAR_ref_2,156,0.92,0.44,0.41,0.58
Sys_VAR_ref_2,159,0.71,0.37,0.27,0.48
Sys_VAR_ref_2,281,0.85,0.3,0.25,0.44
Sys_VAR_ref_2,300,0.84,0.73,0.66,0.78
Sys_VAR_ref_2,322,0.88,0.69,0.64,0.76
Sys_VAR_ref_2,330,0.82,0.53,0.44,0.63
Sys_VAR_ref_2,333,0.68,0.35,0.26,0.45
Sys_VAR_ref_2,339,0.81,0.47,0.4,0.58
Sys_VAR_ref_2,347,0.91,0.62,0.57,0.71
Sys_VAR_ref_2,356,0.9,0.55,0.5,0.66
Sys_VAR_ref_2,365,0.78,0.39,0.31,0.5
Sys_VAR_ref_2,370,0.85,0.45,0.39,0.57
Sys_VAR_ref_2,389,0.36,0.41,0.14,0.34
Sys_VAR_ref_2,392,0.71,0.51,0.38,0.58
Sys_VAR_ref_2,394,0.86,0.56,0.5,0.67
Sys_VAR_ref_2,396,0.94,0.77,0.73,0.84
Sys_VAR_ref_2,400,0.86,0.54,0.48,0.64
Sys_VAR_ref_2,405,0.74,0.51,0.39,0.58
Sys_VAR_ref_2,406,0.75,0.6,0.46,0.65
Sys_VAR_ref_2,413,0.86,0.53,0.47,0.63
Sys_VAR_ref_2,415,0.47,0.49,0.22,0.4
Sys_VAR_ref_2,419,0.72,0.63,0.45,0.6
Sys_VAR_ref_2,421,0.71,0.65,0.48,0.66
Sys_VAR_ref_2,426,0.58,0.37,0.23,0.45
Sys_VAR_ref_2,429,0.54,0.5,0.36,0.49
Sys_VAR_ref_2,432,0.81,0.5,0.44,0.59
Sys_VAR_ref_2,443,0.82,0.75,0.65,0.76
Sys_VAR_ref_2,446,0.69,0.58,0.39,0.58
Sys_VAR_ref_2,453,0.87,0.56,0.49,0.67
Sys_VAR_ref_2,461,0.65,0.65,0.48,0.62
Sys_VAR_ref_2,477,0.57,0.43,0.25,0.47
Sys_VAR_ref_2,479,0.94,0.79,0.75,0.86
Sys_VAR_ref_2,481,0.66,0.47,0.35,0.54
Sys_VAR_ref_2,488,0.86,0.76,0.67,0.79
Sys_VAR_ref_2,499,0.49,0.46,0.25,0.41
Sys_VAR_ref_2,529,0.72,0.5,0.4,0.56
Sys_VAR_ref_2,535,0.87,0.72,0.64,0.78
Sys_VAR_ref_2,554,0.86,0.38,0.34,0.52
Sys_VAR_ref_2,567,0.85,0.58,0.5,0.67
Sys_VAR_ref_2,575,0.88,0.46,0.41,0.59
Sys_VAR_ref_2,585,0.4,0.29,0.13,0.3
Sys_VAR_ref_2,590,0.68,0.53,0.42,0.57
Sys_VAR_ref_2,605,0.66,0.53,0.4,0.56
Sys_VAR_ref_2,606,0.67,0.45,0.33,0.51
Sys_VAR_ref_2,626,0.75,0.54,0.43,0.61
Sys_VAR_ref_2,632,0.7,0.57,0.45,0.6
Sys_VAR_ref_2,633,0.73,0.56,0.43,0.61
Sys_VAR_ref_2,634,0.65,0.57,0.39,0.59
Sys_VAR_ref_2,645,0.84,0.46,0.38,0.56
Sys_VAR_ref_2,654,0.88,0.66,0.59,0.75
Sys_VAR_ref_2,679,0.88,0.69,0.62,0.77
Sys_VAR_ref_2,687,0.92,0.68,0.63,0.77
Sys_VAR_ref_2,730,0.71,0.49,0.41,0.57
Sys_VAR_ref_2,743,0.81,0.61,0.51,0.67
Sys_VAR_ref_2,746,0.71,0.52,0.41,0.55
Sys_VAR_ref_2,755,0.88,0.67,0.59,0.75
Sys_VAR_ref_2,756,0.81,0.62,0.52,0.69
Sys_VAR_ref_2,806,0.92,0.81,0.76,0.85
Sys_VAR_ref_2,810,0.66,0.53,0.42,0.56
Sys_VAR_ref_2,819,0.66,0.47,0.32,0.52
Sys_VAR_ref_2,836,0.29,0.51,0.16,0.21
Sys_VAR_ref_2,903,0.6,0.44,0.28,0.49
Sys_VAR_ref_2,917,0.79,0.47,0.38,0.58
Sys_VAR_ref_2,919,0.4,0.29,0.12,0.33
Sys_VAR_ref_2,920,0.88,0.71,0.63,0.78
Sys_VAR_ref_2,922,0.31,0.25,0.1,0.25
Sys_VAR_ref_2,928,0.82,0.62,0.52,0.7
Sys_VAR_ref_2,931,0.88,0.63,0.56,0.73
Sys_VAR_ref_2,943,0.88,0.71,0.64,0.79
Sys_VAR_ref_2,952,0.95,0.84,0.81,0.89
Sys_VAR_ref_2,960,0.91,0.66,0.61,0.76
Sys_VAR_ref_2,962,0.85,0.68,0.6,0.75
Sys_VAR_ref_2,968,0.86,0.68,0.61,0.74
Sys_VAR_ref_2,971,0.79,0.54,0.46,0.63
Sys_VAR_ref_2,972,0.84,0.56,0.49,0.64
Sys_VAR_ref_2,981,0.77,0.34,0.26,0.46
Sys_VAR_ref_2,982,0.58,0.32,0.2,0.4
Sys_VAR_ref_2,983,0.82,0.55,0.47,0.65
Sys_VAR_ref_2,985,0.73,0.79,0.58,0.71
Sys_VAR_ref_2,991,0.86,0.79,0.71,0.81
Sys_VAR_ref_2,999,0.65,0.51,0.4,0.53
Sys_VAR_ref_3,4,0.94,0.71,0.67,0.8
Sys_VAR_ref_3,7,0.85,0.48,0.42,0.59
Sys_VAR_ref_3,10,0.82,0.69,0.58,0.72
Sys_VAR_ref_3,25,0.85,0.66,0.58,0.72
Sys_VAR_ref_3,35,0.67,0.66,0.46,0.64
Sys_VAR_ref_3,39,0.82,0.66,0.57,0.71
Sys_VAR_ref_3,49,0.75,0.75,0.57,0.74
Sys_VAR_ref_3,51,0.85,0.76,0.66,0.79
Sys_VAR_ref_3,52,0.77,0.78,0.63,0.76
Sys_VAR_ref_3,64,0.73,0.71,0.55,0.71
Sys_VAR_ref_3,80,0.85,0.42,0.36,0.54
Sys_VAR_ref_3,97,0.84,0.75,0.65,0.76
Sys_VAR_ref_3,106,0.96,0.77,0.74,0.84
Sys_VAR_ref_3,116,0.96,0.78,0.76,0.86
Sys_VAR_ref_3,118,0.72,0.56,0.42,0.62
Sys_VAR_ref_3,129,0.83,0.43,0.36,0.55
Sys_VAR_ref_3,144,0.82,0.54,0.45,0.63
Sys_VAR_ref_3,147,0.95,0.68,0.64,0.78
Sys_VAR_ref_3,150,0.87,0.4,0.35,0.54
Sys_VAR_ref_3,156,0.91,0.43,0.39,0.57
Sys_VAR_ref_3,159,0.73,0.37,0.28,0.48
Sys_VAR_ref_3,281,0.88,0.37,0.33,0.5
Sys_VAR_ref_3,300,0.85,0.75,0.68,0.79
Sys_VAR_ref_3,322,0.88,0.79,0.71,0.82
Sys_VAR_ref_3,330,0.79,0.55,0.44,0.63
Sys_VAR_ref_3,333,0.69,0.42,0.32,0.51
Sys_VAR_ref_3,339,0.81,0.51,0.45,0.61
Sys_VAR_ref_3,347,0.9,0.67,0.61,0.74
Sys_VAR_ref_3,356,0.9,0.53,0.49,0.65
Sys_VAR_ref_3,365,0.8,0.39,0.32,0.49
Sys_VAR_ref_3,370,0.86,0.46,0.4,0.58
Sys_VAR_ref_3,389,0.33,0.37,0.12,0.34
Sys_VAR_ref_3,392,0.68,0.6,0.44,0.62
Sys_VAR_ref_3,394,0.79,0.58,0.48,0.66
Sys_VAR_ref_3,396,0.92,0.73,0.67,0.81
Sys_VAR_ref_3,400,0.89,0.43,0.39,0.56
Sys_VAR_ref_3,405,0.72,0.5,0.37,0.57
Sys_VAR_ref_3,406,0.8,0.64,0.54,0.7
Sys_VAR_ref_3,413,0.85,0.53,0.47,0.62
Sys_VAR_ref_3,415,0.47,0.53,0.23,0.41
Sys_VAR_ref_3,419,0.75,0.5,0.42,0.56
Sys_VAR_ref_3,421,0.65,0.45,0.3,0.52
Sys_VAR_ref_3,426,0.55,0.41,0.24,0.46
Sys_VAR_ref_3,429,0.51,0.55,0.38,0.48
Sys_VAR_ref_3,432,0.75,0.44,0.36,0.51
Sys_VAR_ref_3,443,0.82,0.64,0.54,0.69
Sys_VAR_ref_3,446,0.66,0.49,0.33,0.52
Sys_VAR_ref_3,453,0.9,0.59,0.53,0.71
Sys_VAR_ref_3,461,0.66,0.72,0.51,0.67
Sys_VAR_ref_3,477,0.61,0.46,0.28,0.5
Sys_VAR_ref_3,479,0.88,0.79,0.71,0.82
Sys_VAR_ref_3,481,0.64,0.44,0.31,0.51
Sys_VAR_ref_3,488,0.8,0.68,0.57,0.73
Sys_VAR_ref_3,499,0.57,0.46,0.31,0.44
Sys_VAR_ref_3,529,0.69,0.42,0.33,0.5
Sys_VAR_ref_3,535,0.9,0.71,0.65,0.79
Sys_VAR_ref_3,554,0.94,0.41,0.39,0.56
Sys_VAR_ref_3,567,0.83,0.57,0.49,0.67
Sys_VAR_ref_3,575,0.9,0.5,0.45,0.63
Sys_VAR_ref_3,585,0.36,0.37,0.18,0.33
Sys_VAR_ref_3,590,0.74,0.51,0.42,0.6
Sys_VAR_ref_3,605,0.67,0.61,0.45,0.61
Sys_VAR_ref_3,606,0.7,0.51,0.4,0.57
Sys_VAR_ref_3,626,0.66,0.49,0.36,0.53
Sys_VAR_ref_3,632,0.73,0.58,0.48,0.62
Sys_VAR_ref_3,633,0.69,0.51,0.38,0.57
Sys_VAR_ref_3,634,0.55,0.45,0.27,0.47
Sys_VAR_ref_3,645,0.83,0.47,0.38,0.56
Sys_VAR_ref_3,654,0.93,0.57,0.52,0.7
Sys_VAR_ref_3,679,0.84,0.67,0.58,0.74
Sys_VAR_ref_3,687,0.94,0.76,0.73,0.84
Sys_VAR_ref_3,730,0.65,0.46,0.35,0.5
Sys_VAR_ref_3,743,0.85,0.66,0.56,0.72
Sys_VAR_ref_3,746,0.68,0.5,0.38,0.52
Sys_VAR_ref_3,755,0.85,0.68,0.58,0.75
Sys_VAR_ref_3,756,0.81,0.61,0.5,0.68
Sys_VAR_ref_3,806,0.94,0.85,0.79,0.89
Sys_VAR_ref_3,810,0.72,0.6,0.49,0.64
Sys_VAR_ref_3,819,0.69,0.45,0.33,0.52
Sys_VAR_ref_3,836,0.16,0.54,0.11,0.18
Sys_VAR_ref_3,903,0.7,0.48,0.38,0.57
Sys_VAR_ref_3,917,0.77,0.48,0.39,0.59
Sys_VAR_ref_3,919,0.37,0.29,0.11,0.3
Sys_VAR_ref_3,920,0.85,0.69,0.6,0.75
Sys_VAR_ref_3,922,0.32,0.26,0.11,0.25
Sys_VAR_ref_3,928,0.85,0.68,0.58,0.74
Sys_VAR_ref_3,931,0.84,0.67,0.58,0.74
Sys_VAR_ref_3,943,0.91,0.77,0.7,0.83
Sys_VAR_ref_3,952,0.87,0.85,0.73,0.81
Sys_VAR_ref_3,960,0.89,0.71,0.65,0.79
Sys_VAR_ref_3,962,0.82,0.74,0.63,0.77
Sys_VAR_ref_3,968,0.89,0.7,0.62,0.77
Sys_VAR_ref_3,971,0.77,0.52,0.44,0.62
Sys_VAR_ref_3,972,0.85,0.57,0.49,0.66
Sys_VAR_ref_3,981,0.77,0.32,0.24,0.45
Sys_VAR_ref_3,982,0.58,0.36,0.23,0.44
Sys_VAR_ref_3,983,0.85,0.59,0.52,0.69
Sys_VAR_ref_3,985,0.72,0.85,0.6,0.72
Sys_VAR_ref_3,991,0.89,0.76,0.69,0.82
Sys_VAR_ref_3,999,0.64,0.5,0.39,0.54
User_VAR_1,4,1.0,0.66,0.66,0.78
User_VAR_1,7,0.89,0.64,0.57,0.73
User_VAR_1,10,0.8,0.72,0.59,0.74
User_VAR_1,25,0.81,0.76,0.62,0.73
User_VAR_1,35,0.79,0.7,0.55,0.69
User_VAR_1,39,0.92,0.72,0.67,0.79
User_VAR_1,49,0.92,0.64,0.59,0.74
User_VAR_1,51,0.88,0.72,0.66,0.78
User_VAR_1,52,0.91,0.78,0.73,0.83
User_VAR_1,64,0.86,0.76,0.67,0.79
User_VAR_1,80,0.96,0.62,0.6,0.74
User_VAR_1,97,0.85,0.78,0.67,0.78
User_VAR_1,106,1.0,0.82,0.82,0.88
User_VAR_1,116,1.0,0.86,0.86,0.92
User_VAR_1,118,0.75,0.56,0.43,0.63
User_VAR_1,129,0.73,0.6,0.46,0.62
User_VAR_1,144,0.91,0.62,0.57,0.72
User_VAR_1,147,1.0,0.68,0.68,0.8
User_VAR_1,150,0.86,0.52,0.44,0.63
User_VAR_1,156,1.0,0.62,0.62,0.76
User_VAR_1,159,0.92,0.46,0.43,0.6
User_VAR_1,281,0.98,0.5,0.49,0.65
User_VAR_1,300,0.79,0.72,0.64,0.73
User_VAR_1,322,0.89,0.86,0.77,0.85
User_VAR_1,330,0.87,0.62,0.55,0.72
User_VAR_1,333,0.78,0.54,0.44,0.62
User_VAR_1,339,0.81,0.58,0.51,0.66
User_VAR_1,347,1.0,0.74,0.74,0.84
User_VAR_1,356,0.94,0.6,0.58,0.72
User_VAR_1,365,0.87,0.54,0.48,0.65
User_VAR_1,370,0.98,0.56,0.55,0.7
User_VAR_1,389,0.35,0.56,0.19,0.4
User_VAR_1,392,0.75,0.66,0.53,0.69
User_VAR_1,394,0.86,0.62,0.55,0.7
User_VAR_1,396,0.96,0.68,0.66,0.79
User_VAR_1,400,0.96,0.58,0.56,0.7
User_VAR_1,405,0.72,0.54,0.4,0.6
User_VAR_1,406,0.74,0.6,0.45,0.6
User_VAR_1,413,0.8,0.54,0.46,0.61
User_VAR_1,415,0.53,0.56,0.25,0.4
User_VAR_1,419,0.79,0.62,0.48,0.6
User_VAR_1,421,0.81,0.64,0.52,0.69
User_VAR_1,426,0.62,0.4,0.25,0.47
User_VAR_1,429,0.52,0.58,0.4,0.49
User_VAR_1,432,0.85,0.46,0.44,0.58
User_VAR_1,443,0.9,0.64,0.58,0.73
User_VAR_1,446,0.84,0.52,0.43,0.6
User_VAR_1,453,0.83,0.52,0.43,0.63
User_VAR_1,461,0.62,0.76,0.52,0.67
User_VAR_1,477,0.49,0.42,0.21,0.4
User_VAR_1,479,0.8,0.74,0.62,0.76
User_VAR_1,481,0.63,0.4,0.29,0.47
User_VAR_1,488,0.95,0.64,0.61,0.74
User_VAR_1,499,0.62,0.52,0.38,0.51
User_VAR_1,529,0.71,0.54,0.43,0.58
User_VAR_1,535,0.79,0.66,0.55,0.7
User_VAR_1,554,0.05,0.4,0.02,0.04
User_VAR_1,567,0.92,0.56,0.52,0.68
User_VAR_1,575,0.83,0.5,0.41,0.55
User_VAR_1,585,0.48,0.32,0.17,0.32
User_VAR_1,590,0.73,0.52,0.43,0.59
User_VAR_1,605,0.68,0.54,0.4,0.57
User_VAR_1,606,0.8,0.54,0.46,0.62
User_VAR_1,626,0.8,0.58,0.48,0.62
User_VAR_1,632,0.75,0.52,0.44,0.58
User_VAR_1,633,0.74,0.56,0.44,0.61
User_VAR_1,634,0.45,0.48,0.26,0.41
User_VAR_1,645,0.88,0.52,0.45,0.63
User_VAR_1,654,0.9,0.68,0.63,0.76
User_VAR_1,679,0.71,0.72,0.52,0.7
User_VAR_1,687,1.0,0.84,0.84,0.91
User_VAR_1,730,0.62,0.48,0.33,0.51
User_VAR_1,743,0.86,0.66,0.6,0.71
User_VAR_1,746,0.84,0.48,0.42,0.59
User_VAR_1,755,0.9,0.66,0.59,0.75
User_VAR_1,756,0.79,0.66,0.55,0.68
User_VAR_1,806,0.93,0.88,0.82,0.9
User_VAR_1,810,0.74,0.58,0.47,0.62
User_VAR_1,819,0.7,0.52,0.39,0.51
User_VAR_1,836,0.07,0.5,0.03,0.09
User_VAR_1,903,0.67,0.38,0.27,0.44
User_VAR_1,917,0.79,0.44,0.34,0.51
User_VAR_1,919,0.45,0.26,0.11,0.3
User_VAR_1,920,0.91,0.74,0.68,0.81
User_VAR_1,922,0.33,0.28,0.13,0.25
User_VAR_1,928,0.86,0.7,0.61,0.75
User_VAR_1,931,0.94,0.68,0.64,0.77
User_VAR_1,943,0.87,0.76,0.67,0.81
User_VAR_1,952,0.9,0.82,0.74,0.81
User_VAR_1,960,0.94,0.7,0.68,0.8
User_VAR_1,962,0.9,0.74,0.68,0.8
User_VAR_1,968,0.9,0.72,0.66,0.79
User_VAR_1,971,0.86,0.58,0.52,0.67
User_VAR_1,972,0.91,0.52,0.47,0.63
User_VAR_1,981,0.77,0.44,0.34,0.54
User_VAR_1,982,0.62,0.38,0.26,0.44
User_VAR_1,983,0.95,0.64,0.6,0.74
User_VAR_1,985,0.79,0.88,0.69,0.78
User_VAR_1,991,0.96,0.84,0.8,0.88
User_VAR_1,999,0.8,0.48,0.43,0.57
User_VAR_2,4,0.98,0.58,0.57,0.72
User_VAR_2,7,0.87,0.68,0.59,0.75
User_VAR_2,10,0.77,0.72,0.56,0.72
User_VAR_2,25,0.88,0.7,0.62,0.77
User_VAR_2,35,0.76,0.64,0.49,0.65
User_VAR_2,39,0.93,0.72,0.67,0.79
User_VAR_2,49,0.94,0.58,0.54,0.7
User_VAR_2,51,0.96,0.82,0.8,0.88
User_VAR_2,52,0.91,0.8,0.76,0.84
User_VAR_2,64,0.81,0.8,0.66,0.79
User_VAR_2,80,0.94,0.56,0.53,0.68
User_VAR_2,97,0.87,0.8,0.7,0.81
User_VAR_2,106,1.0,0.76,0.76,0.86
User_VAR_2,116,1.0,0.84,0.84,0.9
User_VAR_2,118,0.76,0.54,0.43,0.62
User_VAR_2,129,0.71,0.56,0.4,0.61
User_VAR_2,144,0.89,0.66,0.59,0.75
User_VAR_2,147,0.95,0.66,0.64,0.77
User_VAR_2,150,0.85,0.6,0.51,0.69
User_VAR_2,156,0.99,0.56,0.55,0.7
User_VAR_2,159,0.88,0.52,0.47,0.63
User_VAR_2,281,0.98,0.66,0.65,0.77
User_VAR_2,300,0.78,0.76,0.67,0.75
User_VAR_2,322,0.89,0.86,0.77,0.85
User_VAR_2,330,0.89,0.7,0.63,0.76
User_VAR_2,333,0.79,0.5,0.42,0.58
User_VAR_2,339,0.78,0.58,0.5,0.65
User_VAR_2,347,0.97,0.74,0.72,0.83
User_VAR_2,356,0.93,0.78,0.73,0.84
User_VAR_2,365,0.9,0.62,0.56,0.72
User_VAR_2,370,0.96,0.6,0.58,0.72
User_VAR_2,389,0.33,0.54,0.18,0.37
User_VAR_2,392,0.74,0.56,0.43,0.62
User_VAR_2,394,0.91,0.64,0.59,0.71
User_VAR_2,396,0.96,0.74,0.71,0.83
User_VAR_2,400,0.91,0.58,0.53,0.66
User_VAR_2,405,0.74,0.52,0.39,0.57
User_VAR_2,406,0.78,0.64,0.48,0.63
User_VAR_2,413,0.75,0.6,0.47,0.64
User_VAR_2,415,0.48,0.6,0.27,0.45
User_VAR_2,419,0.75,0.7,0.51,0.66
User_VAR_2,421,0.77,0.5,0.39,0.57
User_VAR_2,426,0.6,0.42,0.25,0.47
User_VAR_2,429,0.59,0.62,0.45,0.56
User_VAR_2,432,0.85,0.46,0.44,0.58
User_VAR_2,443,0.87,0.64,0.56,0.72
User_VAR_2,446,0.79,0.48,0.39,0.57
User_VAR_2,453,0.81,0.52,0.43,0.62
User_VAR_2,461,0.64,0.76,0.54,0.69
User_VAR_2,477,0.46,0.38,0.19,0.38
User_VAR_2,479,0.84,0.74,0.63,0.77
User_VAR_2,481,0.68,0.46,0.35,0.53
User_VAR_2,488,0.84,0.66,0.55,0.68
User_VAR_2,499,0.58,0.54,0.35,0.5
User_VAR_2,529,0.7,0.5,0.39,0.55
User_VAR_2,535,0.78,0.7,0.55,0.71
User_VAR_2,554,0.05,0.4,0.01,0.03
User_VAR_2,567,0.87,0.56,0.5,0.67
User_VAR_2,575,0.92,0.56,0.53,0.68
User_VAR_2,585,0.54,0.32,0.2,0.34
User_VAR_2,590,0.71,0.5,0.4,0.57
User_VAR_2,605,0.65,0.62,0.46,0.6
User_VAR_2,606,0.79,0.56,0.49,0.64
User_VAR_2,626,0.75,0.54,0.43,0.56
User_VAR_2,632,0.76,0.62,0.51,0.64
User_VAR_2,633,0.78,0.46,0.38,0.56
User_VAR_2,634,0.51,0.42,0.24,0.42
User_VAR_2,645,0.78,0.5,0.39,0.56
User_VAR_2,654,0.91,0.56,0.53,0.68
User_VAR_2,679,0.72,0.8,0.58,0.75
User_VAR_2,687,0.94,0.78,0.74,0.84
User_VAR_2,730,0.58,0.44,0.28,0.43
User_VAR_2,743,0.79,0.7,0.58,0.72
User_VAR_2,746,0.81,0.42,0.36,0.53
User_VAR_2,755,0.82,0.68,0.55,0.68
User_VAR_2,756,0.77,0.64,0.51,0.69
User_VAR_2,806,0.94,0.84,0.79,0.88
