img_id,all_correct_1,n_correct_1,n_atoms_1,ge2_gm,ge2_am,all_correct_2,n_correct_2,n_atoms_2,all_correct_3,n_correct_3,n_atoms_3
435,0,7,9,0.18626867243428333,0.7790013245920249,0,7,9,0,7,9
436,1,9,9,0.9508711268304029,0.9549807577946459,1,9,9,1,9,9
437,0,4,8,0.08037723055799799,0.602247908755749,0,4,8,0,4,8
438,0,5,7,0.17885678388247192,0.7565492405657613,0,5,7,0,5,7
439,0,4,10,0.0007149800611079384,0.4237761504502163,0,5,10,0,4,10
440,0,6,9,0.02754518050240948,0.764348352190678,0,6,9,0,6,9
441,0,8,10,0.12438685210195567,0.8985840626323593,0,8,10,0,8,10
442,0,4,9,8.501687727773388e-05,0.34191686445390757,0,4,9,0,4,9
443,0,6,8,0.036502934213950726,0.6132822477305717,0,6,8,0,6,8
444,0,4,7,0.0011482131934204465,0.573956106558609,0,4,7,0,4,7
445,0,6,8,0.05112514905461942,0.750210270232397,0,6,8,0,6,8
446,0,5,8,0.0012621382465572851,0.6253602883960939,0,5,8,0,5,8
447,0,6,9,0.31977761868736976,0.6265697625489701,0,6,9,0,6,9
448,0,4,10,0.0009566215951804156,0.4500049351062308,0,4,10,0,4,10
449,0,4,8,0.007601695323599311,0.6009622238718213,0,4,8,0,4,8
450,0,5,8,0.016774864314960374,0.6584051361208527,0,5,8,0,5,8
451,0,6,8,0.014304088791178253,0.7499999965029249,0,6,8,0,6,8
452,0,3,9,0.0002449771066175503,0.4526268117327854,0,3,9,0,3,9
453,0,6,8,0.11503223716884624,0.7462072112811914,0,6,8,0,6,8
454,0,5,8,0.0018175124802444435,0.5743973813850395,0,5,8,0,5,8
455,0,7,9,0.168162194682722,0.7781226049571501,0,7,9,0,7,9
456,0,6,8,0.2102253374135394,0.7706710328132871,0,6,8,0,7,8
457,0,5,8,0.03739448373535527,0.7405297662404673,0,5,8,0,5,8
458,0,4,7,0.0009616423693190912,0.4604893098073429,0,4,7,0,4,7
459,0,7,9,0.02018388519178521,0.663051544725116,0,7,9,0,7,9
460,0,4,7,0.0004508642236274051,0.5710432992297799,0,4,7,0,4,7
461,0,8,9,0.20240760275971484,0.8884362741687418,0,8,9,0,8,9
462,0,6,8,0.1185814947344321,0.7812462257580046,0,6,8,0,6,8
463,0,6,8,0.9825971776907992,0.9831001540602504,0,6,8,0,6,8
464,0,3,8,9.523551994638412e-05,0.49981281597859734,0,3,8,0,3,8
465,0,2,8,9.724087288155432e-05,0.3779152691733423,0,2,8,0,2,8
466,0,7,8,0.21290990391277187,0.8598087846906808,0,7,8,0,7,8
467,0,8,9,0.12091755181838261,0.8888517116374478,0,8,9,0,8,9
468,0,3,7,0.011800689004654148,0.5814614707759552,0,3,7,0,3,7
469,0,4,7,0.0010480463555660891,0.571416803128245,0,4,7,0,4,7
470,0,5,8,0.020593929993544802,0.6586219962438017,0,5,8,0,5,8
471,0,5,8,0.023240881702268398,0.647709600647921,0,5,8,0,5,8
472,0,3,8,2.3097793575275543e-05,0.37524679625613266,0,3,8,0,3,8
473,0,5,7,0.042913485529475534,0.8322376721952963,0,5,7,0,5,7
474,0,6,8,0.07569848213881397,0.6725974263997867,0,6,8,0,5,8
475,0,6,8,0.025134158264894672,0.7172013347736067,0,6,8,0,6,8
476,0,7,9,0.13927765826961766,0.7669377459131632,0,7,9,0,7,9
477,0,6,8,0.035646914805692494,0.7559287663351157,0,6,8,0,6,8
478,0,2,7,5.726500049802071e-05,0.29441470430056366,0,2,7,0,2,7
479,0,7,9,0.3114831454822419,0.8269188144641498,0,7,9,0,7,9
480,0,7,9,0.039054504975599494,0.7775195155813583,0,7,9,0,7,9
481,0,3,7,0.0021848354844891792,0.5674841660700033,0,3,7,0,3,7
482,0,7,9,0.027413446004106376,0.7777778099976698,0,7,9,0,7,9
483,0,6,8,0.0021717640353673302,0.7497532918645999,0,6,8,0,6,8
484,0,6,9,0.0013104235853376904,0.6336378500663153,0,6,9,0,6,9
485,0,4,9,0.002348911535632171,0.3883809942249608,0,4,9,0,4,9
486,0,7,8,0.12008443256459507,0.7225300498138794,0,7,8,0,7,8
487,0,7,9,0.004596792532245424,0.5567615464140595,0,7,9,0,7,9
488,0,6,8,0.052985603681105754,0.6735344176304471,0,6,8,0,6,8
489,0,6,9,0.003845849040827744,0.6670165220157944,0,6,9,0,6,9
490,0,5,9,0.013783969286158926,0.5961070469698876,0,5,9,0,5,9
491,0,8,9,0.1855444103143373,0.8888889133753126,0,8,9,0,8,9
