source,class_id,alignment_norm,artifact_norm,composite_product,composite_harmonic
Sys_DiT_noexpert_2,461,0.924,0.874,0.81142,0.8963534276993956
Sys_DiT_noexpert_2,477,0.32199999999999995,0.608,0.17568,0.3357751515151515
Sys_DiT_noexpert_2,479,0.616,0.6268,0.48703599999999997,0.6172358324318301
Sys_DiT_noexpert_2,481,0.568,0.4888,0.350256,0.4876832572610684
Sys_DiT_noexpert_2,488,0.842,0.7687999999999999,0.712536,0.800509173273334
Sys_DiT_noexpert_2,499,0.8220000000000001,0.6799999999999999,0.56576,0.7118807005724411
Sys_DiT_noexpert_2,529,0.762,0.4668,0.403916,0.5563477504190764
Sys_DiT_noexpert_2,535,0.8068,0.8019999999999999,0.6495360000000001,0.7959260235987062
Sys_DiT_noexpert_2,554,0.8,0.658,0.544,0.6339455940478959
Sys_DiT_noexpert_2,567,0.8615999999999999,0.688,0.583892,0.7393600859181888
Sys_DiT_noexpert_2,575,0.866,0.6599999999999999,0.5818000000000001,0.7453099844013871
Sys_DiT_noexpert_2,585,0.35,0.5016,0.162792,0.3122735161366261
Sys_DiT_noexpert_2,590,0.8248,0.6988,0.572992,0.7450169611318237
Sys_DiT_noexpert_2,605,0.5668,0.5115999999999999,0.282128,0.49331245421200565
Sys_DiT_noexpert_2,606,0.764,0.6808,0.566296,0.7124843791845354
Sys_DiT_noexpert_2,626,0.8,0.644,0.58156,0.7038950205405599
Sys_DiT_noexpert_2,632,0.7807999999999999,0.7188000000000001,0.572432,0.7453602341044595
Sys_DiT_noexpert_2,633,0.858,0.738,0.6339400000000001,0.7880065572288045
Sys_DiT_noexpert_2,634,0.352,0.6888,0.23493599999999998,0.3823300447300447
Sys_DiT_noexpert_2,645,0.9879999999999999,0.692,0.6852799999999999,0.8028967862569978
Sys_DiT_noexpert_2,654,0.974,0.758,0.74132,0.8472848392888397
Sys_DiT_noexpert_2,679,0.908,0.7928,0.736456,0.8379029794982863
Sys_DiT_noexpert_2,687,0.9879999999999999,0.9128000000000001,0.903416,0.9463647369278384
Sys_DiT_noexpert_2,730,0.794,0.6736000000000001,0.559952,0.7187678705964105
Sys_DiT_noexpert_2,743,0.67,0.8268000000000001,0.633652,0.7159192285443703
Sys_DiT_noexpert_2,746,0.5428,0.6719999999999999,0.365796,0.5584011778433988
Sys_DiT_noexpert_2,755,0.7816,0.7196,0.6293599999999999,0.7466933829428696
Sys_DiT_noexpert_2,756,0.792,0.786,0.6379,0.7872897789994877
Sys_DiT_noexpert_2,806,1.0,1.0,1.0,1.0
Sys_DiT_noexpert_2,810,0.6195999999999999,0.6968,0.442816,0.6389590444664078
Sys_DiT_noexpert_2,819,0.7684,0.652,0.484408,0.6766465874757658
Sys_DiT_noexpert_2,836,0.072,0.5748,0.03572399999999999,0.10974192767090245
Sys_DiT_noexpert_2,903,0.662,0.5568,0.43449599999999994,0.6006262618090809
Sys_DiT_noexpert_2,917,0.9120000000000001,0.6496000000000001,0.60584,0.7431625666179089
Sys_DiT_noexpert_2,919,0.434,0.3168,0.141216,0.3649920949699891
Sys_DiT_noexpert_2,920,0.7388,0.6888,0.552192,0.7108940256213903
Sys_DiT_noexpert_2,922,0.42800000000000005,0.298,0.1309,0.337587886309812
Sys_DiT_noexpert_2,928,0.932,0.938,0.88154,0.9342774193548387
Sys_DiT_noexpert_2,931,0.86,0.8119999999999999,0.74708,0.8220329749103943
Sys_DiT_noexpert_2,943,0.9708,0.868,0.843844,0.9138655067057291
Sys_DiT_noexpert_2,952,0.994,0.9460000000000001,0.94162,0.9666117647058824
Sys_DiT_noexpert_2,960,0.976,0.7464000000000001,0.730008,0.8298307357252697
Sys_DiT_noexpert_2,962,0.962,0.9359999999999999,0.90152,0.947794358405797
Sys_DiT_noexpert_2,968,0.7388,0.6956,0.572008,0.7004916966561711
Sys_DiT_noexpert_2,971,0.774,0.6428,0.504836,0.6937885061531832
Sys_DiT_noexpert_2,972,0.694,0.644,0.49336,0.6390038095238095
Sys_DiT_noexpert_2,981,0.8004,0.662,0.529088,0.7178628749422015
Sys_DiT_noexpert_2,982,0.522,0.42200000000000004,0.23786000000000004,0.46587354074645004
Sys_DiT_noexpert_2,983,0.9168000000000001,0.764,0.704756,0.8279684084305
Sys_DiT_noexpert_2,985,0.7448,0.8780000000000001,0.668744,0.7740617665498801
Sys_DiT_noexpert_2,991,0.952,0.974,0.93042,0.9626519963425786
Sys_DiT_noexpert_2,999,0.792,0.6519999999999999,0.5552400000000001,0.7058232955500001
Sys_DiT_noexpert_3,4,0.9879999999999999,0.9028,0.8937160000000001,0.9400393587765778
Sys_DiT_noexpert_3,7,0.908,0.874,0.80206,0.8886680379279275
Sys_DiT_noexpert_3,10,0.8507999999999999,0.828,0.754284,0.8382951206059893
Sys_DiT_noexpert_3,25,0.806,0.77,0.64402,0.7838154566479387
Sys_DiT_noexpert_3,35,0.6976,0.8320000000000001,0.5978519999999999,0.7443585760470034
Sys_DiT_noexpert_3,39,0.8468,0.8748000000000001,0.753008,0.8592032048902505
Sys_DiT_noexpert_3,49,0.942,0.9560000000000001,0.9020399999999998,0.9484495363412074
Sys_DiT_noexpert_3,51,0.86,0.8960000000000001,0.8215199999999999,0.8763225845778726
Sys_DiT_noexpert_3,52,0.8448,0.8747999999999999,0.7622319999999999,0.8476949295842848
Sys_DiT_noexpert_3,64,0.7048,0.836,0.6040760000000001,0.7572469344059891
Sys_DiT_noexpert_3,80,0.9756,0.7228,0.7057640000000001,0.8187346388803078
Sys_DiT_noexpert_3,97,1.0,1.0,1.0,1.0
Sys_DiT_noexpert_3,106,0.9907999999999999,0.892,0.8848959999999998,0.9360970609586345
Sys_DiT_noexpert_3,116,1.0,1.0,1.0,1.0
Sys_DiT_noexpert_3,118,0.8188000000000001,0.8747999999999999,0.733436,0.8445720974546443
Sys_DiT_noexpert_3,129,0.8128,0.8288,0.674332,0.8196254323277508
Sys_DiT_noexpert_3,144,0.9588000000000001,0.8939999999999999,0.858976,0.9228318225225669
Sys_DiT_noexpert_3,147,0.9408,0.8699999999999999,0.8214159999999999,0.8952671049265926
Sys_DiT_noexpert_3,150,0.8948,0.8379999999999999,0.746984,0.8531735238972502
Sys_DiT_noexpert_3,156,0.9907999999999999,0.9560000000000001,0.947504,0.9728614877601836
Sys_DiT_noexpert_3,159,0.628,0.6519999999999999,0.46168,0.6251810587053337
Sys_DiT_noexpert_3,281,0.9968,0.994,0.990896,0.9953899692937564
Sys_DiT_noexpert_3,300,0.932,0.966,0.90718,0.9481050883486116
Sys_DiT_noexpert_3,322,0.9368000000000001,0.954,0.9053359999999999,0.9448913342503438
Sys_DiT_noexpert_3,330,0.8160000000000001,0.8747999999999999,0.7195959999999999,0.8417497431245702
Sys_DiT_noexpert_3,333,0.9628,0.876,0.8473560000000001,0.9151727492439642
Sys_DiT_noexpert_3,339,0.8568,0.7816,0.684716,0.8040761503563914
Sys_DiT_noexpert_3,347,0.9800000000000001,0.9088,0.8934560000000001,0.9407175348990979
Sys_DiT_noexpert_3,356,0.9596,0.908,0.8712479999999999,0.9322773856218683
Sys_DiT_noexpert_3,365,0.9480000000000001,0.9099999999999999,0.8665399999999999,0.9278797083001935
Sys_DiT_noexpert_3,370,0.852,0.8488,0.7601519999999999,0.8492519551974848
Sys_DiT_noexpert_3,389,0.254,0.7868,0.198396,0.3771210963525195
Sys_DiT_noexpert_3,392,0.69,0.85,0.61246,0.7283151432270298
Sys_DiT_noexpert_3,394,0.786,0.6980000000000001,0.5871000000000001,0.7302932774556873
Sys_DiT_noexpert_3,396,0.9815999999999999,0.8300000000000001,0.815888,0.8947792117879294
Sys_DiT_noexpert_3,400,0.9480000000000001,0.7108000000000001,0.676656,0.7931226648866165
Sys_DiT_noexpert_3,405,0.8488,0.736,0.663796,0.78628160360672
Sys_DiT_noexpert_3,406,0.9936,0.932,0.9266880000000001,0.9588835882260419
Sys_DiT_noexpert_3,413,0.682,0.6636,0.48905200000000004,0.667170301768717
Sys_DiT_noexpert_3,415,0.7128,0.708,0.5339560000000001,0.6682267371925767
Sys_DiT_noexpert_3,419,0.4728,0.5428,0.306792,0.5043423403663125
Sys_DiT_noexpert_3,421,0.8347999999999999,0.568,0.533196,0.6731926854648718
Sys_DiT_noexpert_3,426,0.7300000000000001,0.5256000000000001,0.38935200000000003,0.6061910825463742
Sys_DiT_noexpert_3,429,0.9968,0.954,0.9515360000000002,0.9727890535917902
Sys_DiT_noexpert_3,432,0.8664,0.616,0.557428,0.7136287798563169
Sys_DiT_noexpert_3,443,0.9219999999999999,0.8140000000000001,0.76536,0.8558499235134469
Sys_DiT_noexpert_3,446,0.6900000000000001,0.6008,0.410696,0.6026657419489218
Sys_DiT_noexpert_3,453,0.7847999999999999,0.6256,0.498588,0.6839006546635158
Sys_DiT_noexpert_3,461,0.952,0.874,0.83354,0.9085964708076399
Sys_DiT_noexpert_3,477,0.336,0.594,0.186,0.3407509827904992
Sys_DiT_noexpert_3,479,0.6008,0.6228,0.496464,0.6096890705292521
Sys_DiT_noexpert_3,481,0.55,0.5147999999999999,0.356996,0.49201136872261486
Sys_DiT_noexpert_3,488,0.8019999999999999,0.744,0.6608799999999999,0.7693193916734784
Sys_DiT_noexpert_3,499,0.9108,0.6679999999999999,0.602236,0.7395628269967054
Sys_DiT_noexpert_3,529,0.662,0.5176000000000001,0.371352,0.5620156909256423
Sys_DiT_noexpert_3,535,0.8408000000000001,0.782,0.6649360000000001,0.8060079290084072
Sys_DiT_noexpert_3,554,1.0,0.786,0.786,0.8729370114042185
Sys_DiT_noexpert_3,567,0.8535999999999999,0.7396,0.627672,0.771744920975064
Sys_DiT_noexpert_3,575,0.8200000000000001,0.6220000000000001,0.5257000000000001,0.7041210823052625
