score_type,sys_group,human_group,sys_source,human_source,aggregation,n_common,threshold,n_positive,n_negative,auc
alignment_score,Sys_DiT_ref_randcls_100_1,Human_DiT_500,Sys_DiT_ref_cls100_1,User_DiT_1,individual,70,5.0,36,34,0.5159
alignment_score,Sys_DiT_ref_randcls_100_1,Human_DiT_500,Sys_DiT_ref_cls100_1,User_DiT_2,individual,70,5.0,37,33,0.4906
alignment_score,Sys_DiT_ref_randcls_100_1,Human_DiT_500,Sys_DiT_ref_cls100_1,User_DiT_3,individual,70,5.0,40,30,0.4142
authenticity_score,Sys_DiT_ref_randcls_100_1,Human_DiT_500,Sys_DiT_ref_cls100_1,User_DiT_1,individual,70,3.0,41,29,0.5471
authenticity_score,Sys_DiT_ref_randcls_100_1,Human_DiT_500,Sys_DiT_ref_cls100_1,User_DiT_2,individual,70,3.0,36,34,0.5396
authenticity_score,Sys_DiT_ref_randcls_100_1,Human_DiT_500,Sys_DiT_ref_cls100_1,User_DiT_3,individual,70,3.0,42,28,0.4991
alignment_score,Sys_DiT_ref_randcls_100_1,Human_DiT_500,Sys_DiT_ref_randcls_100_1 (avg),Human_DiT_500 (avg),group_avg,70,4.6067,35,35,0.5049
authenticity_score,Sys_DiT_ref_randcls_100_1,Human_DiT_500,Sys_DiT_ref_randcls_100_1 (avg),Human_DiT_500 (avg),group_avg,70,2.6667,39,31,0.4669
