group,alignment_threshold,artifact_threshold,probability
Sys_IMF_ref_500,0.48,0.96,0.018
Sys_IMF_ref_500,0.48,0.98,0.012
Sys_IMF_ref_500,0.48,1.0,0.0
Sys_IMF_ref_500,0.5,0.0,0.8409999999999995
Sys_IMF_ref_500,0.5,0.02,0.8409999999999995
Sys_IMF_ref_500,0.5,0.04,0.8409999999999995
Sys_IMF_ref_500,0.5,0.06,0.8409999999999995
Sys_IMF_ref_500,0.5,0.08,0.8409999999999995
Sys_IMF_ref_500,0.5,0.1,0.8409999999999995
Sys_IMF_ref_500,0.5,0.12,0.8409999999999995
Sys_IMF_ref_500,0.5,0.14,0.8409999999999995
Sys_IMF_ref_500,0.5,0.16,0.8409999999999995
Sys_IMF_ref_500,0.5,0.18,0.8409999999999995
Sys_IMF_ref_500,0.5,0.2,0.8409999999999995
Sys_IMF_ref_500,0.5,0.22,0.8409999999999995
Sys_IMF_ref_500,0.5,0.24,0.8389999999999993
Sys_IMF_ref_500,0.5,0.26,0.8329999999999995
Sys_IMF_ref_500,0.5,0.28,0.8229999999999995
Sys_IMF_ref_500,0.5,0.3,0.8069999999999996
Sys_IMF_ref_500,0.5,0.32,0.6969999999999997
Sys_IMF_ref_500,0.5,0.34,0.689
Sys_IMF_ref_500,0.5,0.36,0.6709999999999997
Sys_IMF_ref_500,0.5,0.38,0.6524999999999997
Sys_IMF_ref_500,0.5,0.4,0.6184999999999998
Sys_IMF_ref_500,0.5,0.42,0.6024999999999997
Sys_IMF_ref_500,0.5,0.44,0.5924999999999998
Sys_IMF_ref_500,0.5,0.46,0.5564999999999999
Sys_IMF_ref_500,0.5,0.48,0.5359999999999999
Sys_IMF_ref_500,0.5,0.5,0.5259999999999998
Sys_IMF_ref_500,0.5,0.52,0.5139999999999998
Sys_IMF_ref_500,0.5,0.54,0.488
Sys_IMF_ref_500,0.5,0.56,0.45799999999999985
Sys_IMF_ref_500,0.5,0.58,0.42199999999999993
Sys_IMF_ref_500,0.5,0.6,0.3819999999999999
Sys_IMF_ref_500,0.5,0.62,0.354
Sys_IMF_ref_500,0.5,0.64,0.32799999999999996
Sys_IMF_ref_500,0.5,0.66,0.30399999999999994
Sys_IMF_ref_500,0.5,0.68,0.27599999999999986
Sys_IMF_ref_500,0.5,0.7,0.23599999999999988
Sys_IMF_ref_500,0.5,0.72,0.20999999999999985
Sys_IMF_ref_500,0.5,0.74,0.16199999999999995
Sys_IMF_ref_500,0.5,0.76,0.11800000000000002
Sys_IMF_ref_500,0.5,0.78,0.094
Sys_IMF_ref_500,0.5,0.8,0.084
Sys_IMF_ref_500,0.5,0.82,0.06600000000000002
Sys_IMF_ref_500,0.5,0.84,0.05000000000000002
Sys_IMF_ref_500,0.5,0.86,0.04600000000000001
Sys_IMF_ref_500,0.5,0.88,0.042
Sys_IMF_ref_500,0.5,0.9,0.042
Sys_IMF_ref_500,0.5,0.92,0.03
Sys_IMF_ref_500,0.5,0.94,0.019999999999999997
Sys_IMF_ref_500,0.5,0.96,0.018
Sys_IMF_ref_500,0.5,0.98,0.012
Sys_IMF_ref_500,0.5,1.0,0.0
Sys_IMF_ref_500,0.52,0.0,0.8289999999999993
Sys_IMF_ref_500,0.52,0.02,0.8289999999999993
Sys_IMF_ref_500,0.52,0.04,0.8289999999999993
Sys_IMF_ref_500,0.52,0.06,0.8289999999999993
Sys_IMF_ref_500,0.52,0.08,0.8289999999999993
Sys_IMF_ref_500,0.52,0.1,0.8289999999999993
Sys_IMF_ref_500,0.52,0.12,0.8289999999999993
Sys_IMF_ref_500,0.52,0.14,0.8289999999999993
Sys_IMF_ref_500,0.52,0.16,0.8289999999999993
Sys_IMF_ref_500,0.52,0.18,0.8289999999999993
Sys_IMF_ref_500,0.52,0.2,0.8289999999999993
Sys_IMF_ref_500,0.52,0.22,0.8289999999999993
Sys_IMF_ref_500,0.52,0.24,0.8269999999999993
Sys_IMF_ref_500,0.52,0.26,0.8209999999999994
Sys_IMF_ref_500,0.52,0.28,0.8129999999999994
Sys_IMF_ref_500,0.52,0.3,0.7969999999999995
Sys_IMF_ref_500,0.52,0.32,0.6869999999999997
Sys_IMF_ref_500,0.52,0.34,0.6809999999999999
Sys_IMF_ref_500,0.52,0.36,0.6629999999999998
Sys_IMF_ref_500,0.52,0.38,0.6444999999999999
Sys_IMF_ref_500,0.52,0.4,0.6144999999999998
Sys_IMF_ref_500,0.52,0.42,0.5984999999999997
Sys_IMF_ref_500,0.52,0.44,0.5884999999999998
Sys_IMF_ref_500,0.52,0.46,0.5524999999999999
Sys_IMF_ref_500,0.52,0.48,0.5319999999999999
Sys_IMF_ref_500,0.52,0.5,0.5219999999999998
Sys_IMF_ref_500,0.52,0.52,0.5099999999999999
Sys_IMF_ref_500,0.52,0.54,0.48599999999999993
Sys_IMF_ref_500,0.52,0.56,0.45599999999999985
Sys_IMF_ref_500,0.52,0.58,0.41999999999999993
Sys_IMF_ref_500,0.52,0.6,0.3819999999999999
Sys_IMF_ref_500,0.52,0.62,0.354
Sys_IMF_ref_500,0.52,0.64,0.32799999999999996
Sys_IMF_ref_500,0.52,0.66,0.30399999999999994
Sys_IMF_ref_500,0.52,0.68,0.27599999999999986
Sys_IMF_ref_500,0.52,0.7,0.23599999999999988
Sys_IMF_ref_500,0.52,0.72,0.20999999999999985
Sys_IMF_ref_500,0.52,0.74,0.16199999999999995
Sys_IMF_ref_500,0.52,0.76,0.11800000000000002
Sys_IMF_ref_500,0.52,0.78,0.094
Sys_IMF_ref_500,0.52,0.8,0.084
Sys_IMF_ref_500,0.52,0.82,0.06600000000000002
Sys_IMF_ref_500,0.52,0.84,0.05000000000000002
Sys_IMF_ref_500,0.52,0.86,0.04600000000000001
Sys_IMF_ref_500,0.52,0.88,0.042
Sys_IMF_ref_500,0.52,0.9,0.042
Sys_IMF_ref_500,0.52,0.92,0.03
Sys_IMF_ref_500,0.52,0.94,0.019999999999999997
Sys_IMF_ref_500,0.52,0.96,0.018
Sys_IMF_ref_500,0.52,0.98,0.012
Sys_IMF_ref_500,0.52,1.0,0.0
Sys_IMF_ref_500,0.54,0.0,0.8149999999999992
Sys_IMF_ref_500,0.54,0.02,0.8149999999999992
Sys_IMF_ref_500,0.54,0.04,0.8149999999999992
Sys_IMF_ref_500,0.54,0.06,0.8149999999999992
Sys_IMF_ref_500,0.54,0.08,0.8149999999999992
Sys_IMF_ref_500,0.54,0.1,0.8149999999999992
Sys_IMF_ref_500,0.54,0.12,0.8149999999999992
Sys_IMF_ref_500,0.54,0.14,0.8149999999999992
Sys_IMF_ref_500,0.54,0.16,0.8149999999999992
Sys_IMF_ref_500,0.54,0.18,0.8149999999999992
Sys_IMF_ref_500,0.54,0.2,0.8149999999999992
Sys_IMF_ref_500,0.54,0.22,0.8149999999999992
Sys_IMF_ref_500,0.54,0.24,0.8149999999999992
Sys_IMF_ref_500,0.54,0.26,0.8089999999999994
Sys_IMF_ref_500,0.54,0.28,0.8009999999999994
Sys_IMF_ref_500,0.54,0.3,0.7849999999999996
Sys_IMF_ref_500,0.54,0.32,0.6769999999999999
Sys_IMF_ref_500,0.54,0.34,0.6709999999999998
Sys_IMF_ref_500,0.54,0.36,0.6589999999999998
Sys_IMF_ref_500,0.54,0.38,0.6404999999999998
Sys_IMF_ref_500,0.54,0.4,0.6104999999999998
Sys_IMF_ref_500,0.54,0.42,0.5944999999999997
Sys_IMF_ref_500,0.54,0.44,0.5864999999999998
Sys_IMF_ref_500,0.54,0.46,0.5504999999999999
Sys_IMF_ref_500,0.54,0.48,0.5299999999999998
Sys_IMF_ref_500,0.54,0.5,0.5199999999999999
Sys_IMF_ref_500,0.54,0.52,0.5079999999999998
Sys_IMF_ref_500,0.54,0.54,0.48399999999999993
Sys_IMF_ref_500,0.54,0.56,0.4539999999999999
Sys_IMF_ref_500,0.54,0.58,0.418
Sys_IMF_ref_500,0.54,0.6,0.37999999999999995
Sys_IMF_ref_500,0.54,0.62,0.352
Sys_IMF_ref_500,0.54,0.64,0.32599999999999996
Sys_IMF_ref_500,0.54,0.66,0.30199999999999994
Sys_IMF_ref_500,0.54,0.68,0.27599999999999986
Sys_IMF_ref_500,0.54,0.7,0.23599999999999988
Sys_IMF_ref_500,0.54,0.72,0.20999999999999985
Sys_IMF_ref_500,0.54,0.74,0.16199999999999995
Sys_IMF_ref_500,0.54,0.76,0.11800000000000002
Sys_IMF_ref_500,0.54,0.78,0.094
Sys_IMF_ref_500,0.54,0.8,0.084
Sys_IMF_ref_500,0.54,0.82,0.06600000000000002
Sys_IMF_ref_500,0.54,0.84,0.05000000000000002
Sys_IMF_ref_500,0.54,0.86,0.04600000000000001
Sys_IMF_ref_500,0.54,0.88,0.042
Sys_IMF_ref_500,0.54,0.9,0.042
Sys_IMF_ref_500,0.54,0.92,0.03
Sys_IMF_ref_500,0.54,0.94,0.019999999999999997
Sys_IMF_ref_500,0.54,0.96,0.018
Sys_IMF_ref_500,0.54,0.98,0.012
Sys_IMF_ref_500,0.54,1.0,0.0
Sys_IMF_ref_500,0.56,0.0,0.8109999999999993
Sys_IMF_ref_500,0.56,0.02,0.8109999999999993
Sys_IMF_ref_500,0.56,0.04,0.8109999999999993
Sys_IMF_ref_500,0.56,0.06,0.8109999999999993
Sys_IMF_ref_500,0.56,0.08,0.8109999999999993
Sys_IMF_ref_500,0.56,0.1,0.8109999999999993
Sys_IMF_ref_500,0.56,0.12,0.8109999999999993
Sys_IMF_ref_500,0.56,0.14,0.8109999999999993
Sys_IMF_ref_500,0.56,0.16,0.8109999999999993
Sys_IMF_ref_500,0.56,0.18,0.8109999999999993
Sys_IMF_ref_500,0.56,0.2,0.8109999999999993
Sys_IMF_ref_500,0.56,0.22,0.8109999999999993
Sys_IMF_ref_500,0.56,0.24,0.8109999999999993
Sys_IMF_ref_500,0.56,0.26,0.8049999999999994
Sys_IMF_ref_500,0.56,0.28,0.7969999999999993
Sys_IMF_ref_500,0.56,0.3,0.7829999999999996
Sys_IMF_ref_500,0.56,0.32,0.6749999999999997
Sys_IMF_ref_500,0.56,0.34,0.6689999999999999
Sys_IMF_ref_500,0.56,0.36,0.6569999999999997
Sys_IMF_ref_500,0.56,0.38,0.6384999999999998
Sys_IMF_ref_500,0.56,0.4,0.6084999999999998
Sys_IMF_ref_500,0.56,0.42,0.5924999999999997
Sys_IMF_ref_500,0.56,0.44,0.5864999999999998
Sys_IMF_ref_500,0.56,0.46,0.5504999999999999
Sys_IMF_ref_500,0.56,0.48,0.5299999999999998
Sys_IMF_ref_500,0.56,0.5,0.5199999999999999
Sys_IMF_ref_500,0.56,0.52,0.5079999999999998
Sys_IMF_ref_500,0.56,0.54,0.48399999999999993
Sys_IMF_ref_500,0.56,0.56,0.4539999999999999
Sys_IMF_ref_500,0.56,0.58,0.418
Sys_IMF_ref_500,0.56,0.6,0.37999999999999995
Sys_IMF_ref_500,0.56,0.62,0.352
Sys_IMF_ref_500,0.56,0.64,0.32599999999999996
Sys_IMF_ref_500,0.56,0.66,0.30199999999999994
Sys_IMF_ref_500,0.56,0.68,0.27599999999999986
Sys_IMF_ref_500,0.56,0.7,0.23599999999999988
Sys_IMF_ref_500,0.56,0.72,0.20999999999999985
Sys_IMF_ref_500,0.56,0.74,0.16199999999999995
Sys_IMF_ref_500,0.56,0.76,0.11800000000000002
Sys_IMF_ref_500,0.56,0.78,0.094
Sys_IMF_ref_500,0.56,0.8,0.084
Sys_IMF_ref_500,0.56,0.82,0.06600000000000002
Sys_IMF_ref_500,0.56,0.84,0.05000000000000002
Sys_IMF_ref_500,0.56,0.86,0.04600000000000001
Sys_IMF_ref_500,0.56,0.88,0.042
Sys_IMF_ref_500,0.56,0.9,0.042
Sys_IMF_ref_500,0.56,0.92,0.03
Sys_IMF_ref_500,0.56,0.94,0.019999999999999997
Sys_IMF_ref_500,0.56,0.96,0.018
Sys_IMF_ref_500,0.56,0.98,0.012
Sys_IMF_ref_500,0.56,1.0,0.0
Sys_IMF_ref_500,0.58,0.0,0.7869999999999994
Sys_IMF_ref_500,0.58,0.02,0.7869999999999994
Sys_IMF_ref_500,0.58,0.04,0.7869999999999994
Sys_IMF_ref_500,0.58,0.06,0.7869999999999994
Sys_IMF_ref_500,0.58,0.08,0.7869999999999994
Sys_IMF_ref_500,0.58,0.1,0.7869999999999994
Sys_IMF_ref_500,0.58,0.12,0.7869999999999994
Sys_IMF_ref_500,0.58,0.14,0.7869999999999994
Sys_IMF_ref_500,0.58,0.16,0.7869999999999994
Sys_IMF_ref_500,0.58,0.18,0.7869999999999994
Sys_IMF_ref_500,0.58,0.2,0.7869999999999994
Sys_IMF_ref_500,0.58,0.22,0.7869999999999994
Sys_IMF_ref_500,0.58,0.24,0.7869999999999994
Sys_IMF_ref_500,0.58,0.26,0.7809999999999995
Sys_IMF_ref_500,0.58,0.28,0.7749999999999996
Sys_IMF_ref_500,0.58,0.3,0.7649999999999997
Sys_IMF_ref_500,0.58,0.32,0.6589999999999999
Sys_IMF_ref_500,0.58,0.34,0.6529999999999998
Sys_IMF_ref_500,0.58,0.36,0.6409999999999997
Sys_IMF_ref_500,0.58,0.38,0.6284999999999996
Sys_IMF_ref_500,0.58,0.4,0.5984999999999997
Sys_IMF_ref_500,0.58,0.42,0.5824999999999996
Sys_IMF_ref_500,0.58,0.44,0.5764999999999997
Sys_IMF_ref_500,0.58,0.46,0.5424999999999998
Sys_IMF_ref_500,0.58,0.48,0.5219999999999998
Sys_IMF_ref_500,0.58,0.5,0.5139999999999998
Sys_IMF_ref_500,0.58,0.52,0.5019999999999998
Sys_IMF_ref_500,0.58,0.54,0.4779999999999999
Sys_IMF_ref_500,0.58,0.56,0.44799999999999984
Sys_IMF_ref_500,0.58,0.58,0.4139999999999999
Sys_IMF_ref_500,0.58,0.6,0.3759999999999999
Sys_IMF_ref_500,0.58,0.62,0.3479999999999999
Sys_IMF_ref_500,0.58,0.64,0.3219999999999999
Sys_IMF_ref_500,0.58,0.66,0.2979999999999999
Sys_IMF_ref_500,0.58,0.68,0.2719999999999999
Sys_IMF_ref_500,0.58,0.7,0.23399999999999987
Sys_IMF_ref_500,0.58,0.72,0.20799999999999985
Sys_IMF_ref_500,0.58,0.74,0.16199999999999995
Sys_IMF_ref_500,0.58,0.76,0.11800000000000002
Sys_IMF_ref_500,0.58,0.78,0.094
Sys_IMF_ref_500,0.58,0.8,0.084
Sys_IMF_ref_500,0.58,0.82,0.06600000000000002
Sys_IMF_ref_500,0.58,0.84,0.05000000000000002
Sys_IMF_ref_500,0.58,0.86,0.04600000000000001
Sys_IMF_ref_500,0.58,0.88,0.042
Sys_IMF_ref_500,0.58,0.9,0.042
Sys_IMF_ref_500,0.58,0.92,0.03
Sys_IMF_ref_500,0.58,0.94,0.019999999999999997
Sys_IMF_ref_500,0.58,0.96,0.018
Sys_IMF_ref_500,0.58,0.98,0.012
Sys_IMF_ref_500,0.58,1.0,0.0
Sys_IMF_ref_500,0.6,0.0,0.7809999999999995
Sys_IMF_ref_500,0.6,0.02,0.7809999999999995
Sys_IMF_ref_500,0.6,0.04,0.7809999999999995
Sys_IMF_ref_500,0.6,0.06,0.7809999999999995
Sys_IMF_ref_500,0.6,0.08,0.7809999999999995
Sys_IMF_ref_500,0.6,0.1,0.7809999999999995
Sys_IMF_ref_500,0.6,0.12,0.7809999999999995
Sys_IMF_ref_500,0.6,0.14,0.7809999999999995
Sys_IMF_ref_500,0.6,0.16,0.7809999999999995
Sys_IMF_ref_500,0.6,0.18,0.7809999999999995
Sys_IMF_ref_500,0.6,0.2,0.7809999999999995
Sys_IMF_ref_500,0.6,0.22,0.7809999999999995
Sys_IMF_ref_500,0.6,0.24,0.7809999999999995
Sys_IMF_ref_500,0.6,0.26,0.7749999999999996
Sys_IMF_ref_500,0.6,0.28,0.7689999999999998
Sys_IMF_ref_500,0.6,0.3,0.7589999999999998
Sys_IMF_ref_500,0.6,0.32,0.6569999999999999
Sys_IMF_ref_500,0.6,0.34,0.6509999999999998
Sys_IMF_ref_500,0.6,0.36,0.6409999999999997
Sys_IMF_ref_500,0.6,0.38,0.6284999999999996
Sys_IMF_ref_500,0.6,0.4,0.5984999999999997
Sys_IMF_ref_500,0.6,0.42,0.5824999999999996
Sys_IMF_ref_500,0.6,0.44,0.5764999999999997
Sys_IMF_ref_500,0.6,0.46,0.5424999999999998
Sys_IMF_ref_500,0.6,0.48,0.5219999999999998
Sys_IMF_ref_500,0.6,0.5,0.5139999999999998
Sys_IMF_ref_500,0.6,0.52,0.5019999999999998
Sys_IMF_ref_500,0.6,0.54,0.4779999999999999
Sys_IMF_ref_500,0.6,0.56,0.44799999999999984
Sys_IMF_ref_500,0.6,0.58,0.4139999999999999
Sys_IMF_ref_500,0.6,0.6,0.3759999999999999
Sys_IMF_ref_500,0.6,0.62,0.3479999999999999
Sys_IMF_ref_500,0.6,0.64,0.3219999999999999
Sys_IMF_ref_500,0.6,0.66,0.2979999999999999
Sys_IMF_ref_500,0.6,0.68,0.2719999999999999
Sys_IMF_ref_500,0.6,0.7,0.23399999999999987
Sys_IMF_ref_500,0.6,0.72,0.20799999999999985
Sys_IMF_ref_500,0.6,0.74,0.16199999999999995
Sys_IMF_ref_500,0.6,0.76,0.11800000000000002
Sys_IMF_ref_500,0.6,0.78,0.094
Sys_IMF_ref_500,0.6,0.8,0.084
Sys_IMF_ref_500,0.6,0.82,0.06600000000000002
Sys_IMF_ref_500,0.6,0.84,0.05000000000000002
Sys_IMF_ref_500,0.6,0.86,0.04600000000000001
Sys_IMF_ref_500,0.6,0.88,0.042
Sys_IMF_ref_500,0.6,0.9,0.042
Sys_IMF_ref_500,0.6,0.92,0.03
Sys_IMF_ref_500,0.6,0.94,0.019999999999999997
Sys_IMF_ref_500,0.6,0.96,0.018
Sys_IMF_ref_500,0.6,0.98,0.012
Sys_IMF_ref_500,0.6,1.0,0.0
Sys_IMF_ref_500,0.62,0.0,0.7749999999999995
Sys_IMF_ref_500,0.62,0.02,0.7749999999999995
Sys_IMF_ref_500,0.62,0.04,0.7749999999999995
Sys_IMF_ref_500,0.62,0.06,0.7749999999999995
Sys_IMF_ref_500,0.62,0.08,0.7749999999999995
Sys_IMF_ref_500,0.62,0.1,0.7749999999999995
Sys_IMF_ref_500,0.62,0.12,0.7749999999999995
Sys_IMF_ref_500,0.62,0.14,0.7749999999999995
Sys_IMF_ref_500,0.62,0.16,0.7749999999999995
Sys_IMF_ref_500,0.62,0.18,0.7749999999999995
Sys_IMF_ref_500,0.62,0.2,0.7749999999999995
Sys_IMF_ref_500,0.62,0.22,0.7749999999999995
Sys_IMF_ref_500,0.62,0.24,0.7749999999999995
Sys_IMF_ref_500,0.62,0.26,0.7709999999999997
Sys_IMF_ref_500,0.62,0.28,0.7649999999999997
Sys_IMF_ref_500,0.62,0.3,0.7549999999999997
Sys_IMF_ref_500,0.62,0.32,0.6529999999999997
Sys_IMF_ref_500,0.62,0.34,0.6469999999999998
Sys_IMF_ref_500,0.62,0.36,0.6369999999999996
Sys_IMF_ref_500,0.62,0.38,0.6264999999999997
Sys_IMF_ref_500,0.62,0.4,0.5984999999999997
Sys_IMF_ref_500,0.62,0.42,0.5824999999999996
Sys_IMF_ref_500,0.62,0.44,0.5764999999999997
Sys_IMF_ref_500,0.62,0.46,0.5424999999999998
Sys_IMF_ref_500,0.62,0.48,0.5219999999999998
Sys_IMF_ref_500,0.62,0.5,0.5139999999999998
Sys_IMF_ref_500,0.62,0.52,0.5019999999999998
Sys_IMF_ref_500,0.62,0.54,0.4779999999999999
Sys_IMF_ref_500,0.62,0.56,0.44799999999999984
Sys_IMF_ref_500,0.62,0.58,0.4139999999999999
Sys_IMF_ref_500,0.62,0.6,0.3759999999999999
Sys_IMF_ref_500,0.62,0.62,0.3479999999999999
Sys_IMF_ref_500,0.62,0.64,0.3219999999999999
Sys_IMF_ref_500,0.62,0.66,0.2979999999999999
Sys_IMF_ref_500,0.62,0.68,0.2719999999999999
Sys_IMF_ref_500,0.62,0.7,0.23399999999999987
Sys_IMF_ref_500,0.62,0.72,0.20799999999999985
Sys_IMF_ref_500,0.62,0.74,0.16199999999999995
Sys_IMF_ref_500,0.62,0.76,0.11800000000000002
Sys_IMF_ref_500,0.62,0.78,0.094
Sys_IMF_ref_500,0.62,0.8,0.084
Sys_IMF_ref_500,0.62,0.82,0.06600000000000002
Sys_IMF_ref_500,0.62,0.84,0.05000000000000002
Sys_IMF_ref_500,0.62,0.86,0.04600000000000001
Sys_IMF_ref_500,0.62,0.88,0.042
Sys_IMF_ref_500,0.62,0.9,0.042
Sys_IMF_ref_500,0.62,0.92,0.03
Sys_IMF_ref_500,0.62,0.94,0.019999999999999997
Sys_IMF_ref_500,0.62,0.96,0.018
Sys_IMF_ref_500,0.62,0.98,0.012
Sys_IMF_ref_500,0.62,1.0,0.0
Sys_IMF_ref_500,0.64,0.0,0.7529999999999996
Sys_IMF_ref_500,0.64,0.02,0.7529999999999996
Sys_IMF_ref_500,0.64,0.04,0.7529999999999996
Sys_IMF_ref_500,0.64,0.06,0.7529999999999996
Sys_IMF_ref_500,0.64,0.08,0.7529999999999996
Sys_IMF_ref_500,0.64,0.1,0.7529999999999996
Sys_IMF_ref_500,0.64,0.12,0.7529999999999996
Sys_IMF_ref_500,0.64,0.14,0.7529999999999996
Sys_IMF_ref_500,0.64,0.16,0.7529999999999996
Sys_IMF_ref_500,0.64,0.18,0.7529999999999996
Sys_IMF_ref_500,0.64,0.2,0.7529999999999996
Sys_IMF_ref_500,0.64,0.22,0.7529999999999996
Sys_IMF_ref_500,0.64,0.24,0.7529999999999996
Sys_IMF_ref_500,0.64,0.26,0.7489999999999994
Sys_IMF_ref_500,0.64,0.28,0.7429999999999997
Sys_IMF_ref_500,0.64,0.3,0.7329999999999997
Sys_IMF_ref_500,0.64,0.32,0.6329999999999998
Sys_IMF_ref_500,0.64,0.34,0.6289999999999999
Sys_IMF_ref_500,0.64,0.36,0.6209999999999997
Sys_IMF_ref_500,0.64,0.38,0.6104999999999997
Sys_IMF_ref_500,0.64,0.4,0.5844999999999998
Sys_IMF_ref_500,0.64,0.42,0.5704999999999996
Sys_IMF_ref_500,0.64,0.44,0.5644999999999998
Sys_IMF_ref_500,0.64,0.46,0.5304999999999999
Sys_IMF_ref_500,0.64,0.48,0.5099999999999999
Sys_IMF_ref_500,0.64,0.5,0.5019999999999998
Sys_IMF_ref_500,0.64,0.52,0.4899999999999999
Sys_IMF_ref_500,0.64,0.54,0.4679999999999999
Sys_IMF_ref_500,0.64,0.56,0.43999999999999984
Sys_IMF_ref_500,0.64,0.58,0.40599999999999986
Sys_IMF_ref_500,0.64,0.6,0.3699999999999999
Sys_IMF_ref_500,0.64,0.62,0.34199999999999986
Sys_IMF_ref_500,0.64,0.64,0.3159999999999999
Sys_IMF_ref_500,0.64,0.66,0.2939999999999999
Sys_IMF_ref_500,0.64,0.68,0.26799999999999985
Sys_IMF_ref_500,0.64,0.7,0.23199999999999985
Sys_IMF_ref_500,0.64,0.72,0.20599999999999988
Sys_IMF_ref_500,0.64,0.74,0.16199999999999995
Sys_IMF_ref_500,0.64,0.76,0.11800000000000002
Sys_IMF_ref_500,0.64,0.78,0.094
Sys_IMF_ref_500,0.64,0.8,0.084
Sys_IMF_ref_500,0.64,0.82,0.06600000000000002
Sys_IMF_ref_500,0.64,0.84,0.05000000000000002
Sys_IMF_ref_500,0.64,0.86,0.04600000000000001
Sys_IMF_ref_500,0.64,0.88,0.042
Sys_IMF_ref_500,0.64,0.9,0.042
Sys_IMF_ref_500,0.64,0.92,0.03
Sys_IMF_ref_500,0.64,0.94,0.019999999999999997
Sys_IMF_ref_500,0.64,0.96,0.018
Sys_IMF_ref_500,0.64,0.98,0.012
Sys_IMF_ref_500,0.64,1.0,0.0
Sys_IMF_ref_500,0.66,0.0,0.7349999999999999
Sys_IMF_ref_500,0.66,0.02,0.7349999999999999
Sys_IMF_ref_500,0.66,0.04,0.7349999999999999
Sys_IMF_ref_500,0.66,0.06,0.7349999999999999
Sys_IMF_ref_500,0.66,0.08,0.7349999999999999
Sys_IMF_ref_500,0.66,0.1,0.7349999999999999
Sys_IMF_ref_500,0.66,0.12,0.7349999999999999
Sys_IMF_ref_500,0.66,0.14,0.7349999999999999
Sys_IMF_ref_500,0.66,0.16,0.7349999999999999
Sys_IMF_ref_500,0.66,0.18,0.7349999999999999
Sys_IMF_ref_500,0.66,0.2,0.7349999999999999
Sys_IMF_ref_500,0.66,0.22,0.7349999999999999
Sys_IMF_ref_500,0.66,0.24,0.7349999999999999
Sys_IMF_ref_500,0.66,0.26,0.7309999999999998
Sys_IMF_ref_500,0.66,0.28,0.7249999999999999
Sys_IMF_ref_500,0.66,0.3,0.7149999999999999
Sys_IMF_ref_500,0.66,0.32,0.6169999999999998
Sys_IMF_ref_500,0.66,0.34,0.6129999999999998
Sys_IMF_ref_500,0.66,0.36,0.6069999999999998
Sys_IMF_ref_500,0.66,0.38,0.5964999999999998
Sys_IMF_ref_500,0.66,0.4,0.5704999999999997
Sys_IMF_ref_500,0.66,0.42,0.5584999999999996
Sys_IMF_ref_500,0.66,0.44,0.5524999999999998
Sys_IMF_ref_500,0.66,0.46,0.5204999999999999
Sys_IMF_ref_500,0.66,0.48,0.5039999999999999
Sys_IMF_ref_500,0.66,0.5,0.4959999999999998
Sys_IMF_ref_500,0.66,0.52,0.4839999999999998
Sys_IMF_ref_500,0.66,0.54,0.4619999999999998
Sys_IMF_ref_500,0.66,0.56,0.4359999999999998
Sys_IMF_ref_500,0.66,0.58,0.40399999999999986
Sys_IMF_ref_500,0.66,0.6,0.3679999999999998
Sys_IMF_ref_500,0.66,0.62,0.3399999999999999
Sys_IMF_ref_500,0.66,0.64,0.3139999999999999
Sys_IMF_ref_500,0.66,0.66,0.2939999999999999
Sys_IMF_ref_500,0.66,0.68,0.26799999999999985
Sys_IMF_ref_500,0.66,0.7,0.23199999999999985
Sys_IMF_ref_500,0.66,0.72,0.20599999999999988
Sys_IMF_ref_500,0.66,0.74,0.16199999999999995
Sys_IMF_ref_500,0.66,0.76,0.11800000000000002
Sys_IMF_ref_500,0.66,0.78,0.094
Sys_IMF_ref_500,0.66,0.8,0.084
Sys_IMF_ref_500,0.66,0.82,0.06600000000000002
Sys_IMF_ref_500,0.66,0.84,0.05000000000000002
Sys_IMF_ref_500,0.66,0.86,0.04600000000000001
Sys_IMF_ref_500,0.66,0.88,0.042
Sys_IMF_ref_500,0.66,0.9,0.042
Sys_IMF_ref_500,0.66,0.92,0.03
Sys_IMF_ref_500,0.66,0.94,0.019999999999999997
Sys_IMF_ref_500,0.66,0.96,0.018
Sys_IMF_ref_500,0.66,0.98,0.012
Sys_IMF_ref_500,0.66,1.0,0.0
Sys_IMF_ref_500,0.68,0.0,0.725
Sys_IMF_ref_500,0.68,0.02,0.725
Sys_IMF_ref_500,0.68,0.04,0.725
Sys_IMF_ref_500,0.68,0.06,0.725
Sys_IMF_ref_500,0.68,0.08,0.725
Sys_IMF_ref_500,0.68,0.1,0.725
Sys_IMF_ref_500,0.68,0.12,0.725
Sys_IMF_ref_500,0.68,0.14,0.725
Sys_IMF_ref_500,0.68,0.16,0.725
Sys_IMF_ref_500,0.68,0.18,0.725
Sys_IMF_ref_500,0.68,0.2,0.725
Sys_IMF_ref_500,0.68,0.22,0.725
Sys_IMF_ref_500,0.68,0.24,0.725
Sys_IMF_ref_500,0.68,0.26,0.721
Sys_IMF_ref_500,0.68,0.28,0.7150000000000002
Sys_IMF_ref_500,0.68,0.3,0.705
Sys_IMF_ref_500,0.68,0.32,0.6069999999999999
Sys_IMF_ref_500,0.68,0.34,0.603
Sys_IMF_ref_500,0.68,0.36,0.5969999999999999
Sys_IMF_ref_500,0.68,0.38,0.5904999999999998
