group,alignment_threshold,authenticity_threshold,probability
Human_VAR_400,0.46,0.22,0.835
Human_VAR_400,0.46,0.24,0.835
Human_VAR_400,0.46,0.26,0.835
Human_VAR_400,0.46,0.28,0.82
Human_VAR_400,0.46,0.3,0.82
Human_VAR_400,0.46,0.32,0.82
Human_VAR_400,0.46,0.34,0.8
Human_VAR_400,0.46,0.36,0.8
Human_VAR_400,0.46,0.38,0.8
Human_VAR_400,0.46,0.4,0.8
Human_VAR_400,0.46,0.42,0.725
Human_VAR_400,0.46,0.44,0.725
Human_VAR_400,0.46,0.46,0.725
Human_VAR_400,0.46,0.48,0.6575
Human_VAR_400,0.46,0.5,0.6575
Human_VAR_400,0.46,0.52,0.6575
Human_VAR_400,0.46,0.54,0.5775
Human_VAR_400,0.46,0.56,0.5775
Human_VAR_400,0.46,0.58,0.5775
Human_VAR_400,0.46,0.6,0.5775
Human_VAR_400,0.46,0.62,0.4625
Human_VAR_400,0.46,0.64,0.4625
Human_VAR_400,0.46,0.66,0.4625
Human_VAR_400,0.46,0.68,0.375
Human_VAR_400,0.46,0.7,0.375
Human_VAR_400,0.46,0.72,0.375
Human_VAR_400,0.46,0.74,0.3
Human_VAR_400,0.46,0.76,0.3
Human_VAR_400,0.46,0.78,0.3
Human_VAR_400,0.46,0.8,0.29
Human_VAR_400,0.46,0.82,0.11
Human_VAR_400,0.46,0.84,0.11
Human_VAR_400,0.46,0.86,0.11
Human_VAR_400,0.46,0.88,0.065
Human_VAR_400,0.46,0.9,0.065
Human_VAR_400,0.46,0.92,0.065
Human_VAR_400,0.46,0.94,0.0425
Human_VAR_400,0.46,0.96,0.0425
Human_VAR_400,0.46,0.98,0.0425
Human_VAR_400,0.46,1.0,0.0425
Human_VAR_400,0.48,0.0,0.86
Human_VAR_400,0.48,0.02,0.86
Human_VAR_400,0.48,0.04,0.86
Human_VAR_400,0.48,0.06,0.86
Human_VAR_400,0.48,0.08,0.86
Human_VAR_400,0.48,0.1,0.86
Human_VAR_400,0.48,0.12,0.86
Human_VAR_400,0.48,0.14,0.86
Human_VAR_400,0.48,0.16,0.86
Human_VAR_400,0.48,0.18,0.86
Human_VAR_400,0.48,0.2,0.86
Human_VAR_400,0.48,0.22,0.83
Human_VAR_400,0.48,0.24,0.83
Human_VAR_400,0.48,0.26,0.83
Human_VAR_400,0.48,0.28,0.815
Human_VAR_400,0.48,0.3,0.815
Human_VAR_400,0.48,0.32,0.815
Human_VAR_400,0.48,0.34,0.7975
Human_VAR_400,0.48,0.36,0.7975
Human_VAR_400,0.48,0.38,0.7975
Human_VAR_400,0.48,0.4,0.7975
Human_VAR_400,0.48,0.42,0.7225
Human_VAR_400,0.48,0.44,0.7225
Human_VAR_400,0.48,0.46,0.7225
Human_VAR_400,0.48,0.48,0.6575
Human_VAR_400,0.48,0.5,0.6575
Human_VAR_400,0.48,0.52,0.6575
Human_VAR_400,0.48,0.54,0.5775
Human_VAR_400,0.48,0.56,0.5775
Human_VAR_400,0.48,0.58,0.5775
Human_VAR_400,0.48,0.6,0.5775
Human_VAR_400,0.48,0.62,0.4625
Human_VAR_400,0.48,0.64,0.4625
Human_VAR_400,0.48,0.66,0.4625
Human_VAR_400,0.48,0.68,0.375
Human_VAR_400,0.48,0.7,0.375
Human_VAR_400,0.48,0.72,0.375
Human_VAR_400,0.48,0.74,0.3
Human_VAR_400,0.48,0.76,0.3
Human_VAR_400,0.48,0.78,0.3
Human_VAR_400,0.48,0.8,0.29
Human_VAR_400,0.48,0.82,0.11
Human_VAR_400,0.48,0.84,0.11
Human_VAR_400,0.48,0.86,0.11
Human_VAR_400,0.48,0.88,0.065
Human_VAR_400,0.48,0.9,0.065
Human_VAR_400,0.48,0.92,0.065
Human_VAR_400,0.48,0.94,0.0425
Human_VAR_400,0.48,0.96,0.0425
Human_VAR_400,0.48,0.98,0.0425
Human_VAR_400,0.48,1.0,0.0425
Human_VAR_400,0.5,0.0,0.8525
Human_VAR_400,0.5,0.02,0.8525
Human_VAR_400,0.5,0.04,0.8525
Human_VAR_400,0.5,0.06,0.8525
Human_VAR_400,0.5,0.08,0.8525
Human_VAR_400,0.5,0.1,0.8525
Human_VAR_400,0.5,0.12,0.8525
Human_VAR_400,0.5,0.14,0.8525
Human_VAR_400,0.5,0.16,0.8525
Human_VAR_400,0.5,0.18,0.8525
Human_VAR_400,0.5,0.2,0.8525
Human_VAR_400,0.5,0.22,0.8275
Human_VAR_400,0.5,0.24,0.8275
Human_VAR_400,0.5,0.26,0.8275
Human_VAR_400,0.5,0.28,0.815
Human_VAR_400,0.5,0.3,0.815
Human_VAR_400,0.5,0.32,0.815
Human_VAR_400,0.5,0.34,0.7975
Human_VAR_400,0.5,0.36,0.7975
Human_VAR_400,0.5,0.38,0.7975
Human_VAR_400,0.5,0.4,0.7975
Human_VAR_400,0.5,0.42,0.7225
Human_VAR_400,0.5,0.44,0.7225
Human_VAR_400,0.5,0.46,0.7225
Human_VAR_400,0.5,0.48,0.6575
Human_VAR_400,0.5,0.5,0.6575
Human_VAR_400,0.5,0.52,0.6575
Human_VAR_400,0.5,0.54,0.5775
Human_VAR_400,0.5,0.56,0.5775
Human_VAR_400,0.5,0.58,0.5775
Human_VAR_400,0.5,0.6,0.5775
Human_VAR_400,0.5,0.62,0.4625
Human_VAR_400,0.5,0.64,0.4625
Human_VAR_400,0.5,0.66,0.4625
Human_VAR_400,0.5,0.68,0.375
Human_VAR_400,0.5,0.7,0.375
Human_VAR_400,0.5,0.72,0.375
Human_VAR_400,0.5,0.74,0.3
Human_VAR_400,0.5,0.76,0.3
Human_VAR_400,0.5,0.78,0.3
Human_VAR_400,0.5,0.8,0.29
Human_VAR_400,0.5,0.82,0.11
Human_VAR_400,0.5,0.84,0.11
Human_VAR_400,0.5,0.86,0.11
Human_VAR_400,0.5,0.88,0.065
Human_VAR_400,0.5,0.9,0.065
Human_VAR_400,0.5,0.92,0.065
Human_VAR_400,0.5,0.94,0.0425
Human_VAR_400,0.5,0.96,0.0425
Human_VAR_400,0.5,0.98,0.0425
Human_VAR_400,0.5,1.0,0.0425
Human_VAR_400,0.52,0.0,0.8325
Human_VAR_400,0.52,0.02,0.8325
Human_VAR_400,0.52,0.04,0.8325
Human_VAR_400,0.52,0.06,0.8325
Human_VAR_400,0.52,0.08,0.8325
Human_VAR_400,0.52,0.1,0.8325
Human_VAR_400,0.52,0.12,0.8325
Human_VAR_400,0.52,0.14,0.8325
Human_VAR_400,0.52,0.16,0.8325
Human_VAR_400,0.52,0.18,0.8325
Human_VAR_400,0.52,0.2,0.8325
Human_VAR_400,0.52,0.22,0.8125
Human_VAR_400,0.52,0.24,0.8125
Human_VAR_400,0.52,0.26,0.8125
Human_VAR_400,0.52,0.28,0.8
Human_VAR_400,0.52,0.3,0.8
Human_VAR_400,0.52,0.32,0.8
Human_VAR_400,0.52,0.34,0.7825
Human_VAR_400,0.52,0.36,0.7825
Human_VAR_400,0.52,0.38,0.7825
Human_VAR_400,0.52,0.4,0.7825
Human_VAR_400,0.52,0.42,0.7125
Human_VAR_400,0.52,0.44,0.7125
Human_VAR_400,0.52,0.46,0.7125
Human_VAR_400,0.52,0.48,0.6475
Human_VAR_400,0.52,0.5,0.6475
Human_VAR_400,0.52,0.52,0.6475
Human_VAR_400,0.52,0.54,0.57
Human_VAR_400,0.52,0.56,0.57
Human_VAR_400,0.52,0.58,0.57
Human_VAR_400,0.52,0.6,0.57
Human_VAR_400,0.52,0.62,0.455
Human_VAR_400,0.52,0.64,0.455
Human_VAR_400,0.52,0.66,0.455
Human_VAR_400,0.52,0.68,0.3675
Human_VAR_400,0.52,0.7,0.3675
Human_VAR_400,0.52,0.72,0.3675
Human_VAR_400,0.52,0.74,0.295
Human_VAR_400,0.52,0.76,0.295
Human_VAR_400,0.52,0.78,0.295
Human_VAR_400,0.52,0.8,0.285
Human_VAR_400,0.52,0.82,0.11
Human_VAR_400,0.52,0.84,0.11
Human_VAR_400,0.52,0.86,0.11
Human_VAR_400,0.52,0.88,0.065
Human_VAR_400,0.52,0.9,0.065
Human_VAR_400,0.52,0.92,0.065
Human_VAR_400,0.52,0.94,0.0425
Human_VAR_400,0.52,0.96,0.0425
Human_VAR_400,0.52,0.98,0.0425
Human_VAR_400,0.52,1.0,0.0425
Human_VAR_400,0.54,0.0,0.8275
Human_VAR_400,0.54,0.02,0.8275
Human_VAR_400,0.54,0.04,0.8275
Human_VAR_400,0.54,0.06,0.8275
Human_VAR_400,0.54,0.08,0.8275
Human_VAR_400,0.54,0.1,0.8275
Human_VAR_400,0.54,0.12,0.8275
Human_VAR_400,0.54,0.14,0.8275
Human_VAR_400,0.54,0.16,0.8275
Human_VAR_400,0.54,0.18,0.8275
Human_VAR_400,0.54,0.2,0.8275
Human_VAR_400,0.54,0.22,0.81
Human_VAR_400,0.54,0.24,0.81
Human_VAR_400,0.54,0.26,0.81
Human_VAR_400,0.54,0.28,0.7975
Human_VAR_400,0.54,0.3,0.7975
Human_VAR_400,0.54,0.32,0.7975
Human_VAR_400,0.54,0.34,0.78
Human_VAR_400,0.54,0.36,0.78
Human_VAR_400,0.54,0.38,0.78
Human_VAR_400,0.54,0.4,0.78
Human_VAR_400,0.54,0.42,0.7125
Human_VAR_400,0.54,0.44,0.7125
Human_VAR_400,0.54,0.46,0.7125
Human_VAR_400,0.54,0.48,0.6475
Human_VAR_400,0.54,0.5,0.6475
Human_VAR_400,0.54,0.52,0.6475
Human_VAR_400,0.54,0.54,0.57
Human_VAR_400,0.54,0.56,0.57
Human_VAR_400,0.54,0.58,0.57
Human_VAR_400,0.54,0.6,0.57
Human_VAR_400,0.54,0.62,0.455
Human_VAR_400,0.54,0.64,0.455
Human_VAR_400,0.54,0.66,0.455
Human_VAR_400,0.54,0.68,0.3675
Human_VAR_400,0.54,0.7,0.3675
Human_VAR_400,0.54,0.72,0.3675
Human_VAR_400,0.54,0.74,0.295
Human_VAR_400,0.54,0.76,0.295
Human_VAR_400,0.54,0.78,0.295
Human_VAR_400,0.54,0.8,0.285
Human_VAR_400,0.54,0.82,0.11
Human_VAR_400,0.54,0.84,0.11
Human_VAR_400,0.54,0.86,0.11
Human_VAR_400,0.54,0.88,0.065
Human_VAR_400,0.54,0.9,0.065
Human_VAR_400,0.54,0.92,0.065
Human_VAR_400,0.54,0.94,0.0425
Human_VAR_400,0.54,0.96,0.0425
Human_VAR_400,0.54,0.98,0.0425
Human_VAR_400,0.54,1.0,0.0425
Human_VAR_400,0.56,0.0,0.8175
Human_VAR_400,0.56,0.02,0.8175
Human_VAR_400,0.56,0.04,0.8175
Human_VAR_400,0.56,0.06,0.8175
Human_VAR_400,0.56,0.08,0.8175
Human_VAR_400,0.56,0.1,0.8175
Human_VAR_400,0.56,0.12,0.8175
Human_VAR_400,0.56,0.14,0.8175
Human_VAR_400,0.56,0.16,0.8175
Human_VAR_400,0.56,0.18,0.8175
Human_VAR_400,0.56,0.2,0.8175
Human_VAR_400,0.56,0.22,0.8025
Human_VAR_400,0.56,0.24,0.8025
Human_VAR_400,0.56,0.26,0.8025
Human_VAR_400,0.56,0.28,0.79
Human_VAR_400,0.56,0.3,0.79
Human_VAR_400,0.56,0.32,0.79
Human_VAR_400,0.56,0.34,0.7725
Human_VAR_400,0.56,0.36,0.7725
Human_VAR_400,0.56,0.38,0.7725
Human_VAR_400,0.56,0.4,0.7725
Human_VAR_400,0.56,0.42,0.7075
Human_VAR_400,0.56,0.44,0.7075
Human_VAR_400,0.56,0.46,0.7075
Human_VAR_400,0.56,0.48,0.6425
Human_VAR_400,0.56,0.5,0.6425
Human_VAR_400,0.56,0.52,0.6425
Human_VAR_400,0.56,0.54,0.565
Human_VAR_400,0.56,0.56,0.565
Human_VAR_400,0.56,0.58,0.565
Human_VAR_400,0.56,0.6,0.565
Human_VAR_400,0.56,0.62,0.45
Human_VAR_400,0.56,0.64,0.45
Human_VAR_400,0.56,0.66,0.45
Human_VAR_400,0.56,0.68,0.365
Human_VAR_400,0.56,0.7,0.365
Human_VAR_400,0.56,0.72,0.365
Human_VAR_400,0.56,0.74,0.295
Human_VAR_400,0.56,0.76,0.295
Human_VAR_400,0.56,0.78,0.295
Human_VAR_400,0.56,0.8,0.285
Human_VAR_400,0.56,0.82,0.11
Human_VAR_400,0.56,0.84,0.11
Human_VAR_400,0.56,0.86,0.11
Human_VAR_400,0.56,0.88,0.065
Human_VAR_400,0.56,0.9,0.065
Human_VAR_400,0.56,0.92,0.065
Human_VAR_400,0.56,0.94,0.0425
Human_VAR_400,0.56,0.96,0.0425
Human_VAR_400,0.56,0.98,0.0425
Human_VAR_400,0.56,1.0,0.0425
Human_VAR_400,0.58,0.0,0.8075
Human_VAR_400,0.58,0.02,0.8075
Human_VAR_400,0.58,0.04,0.8075
Human_VAR_400,0.58,0.06,0.8075
Human_VAR_400,0.58,0.08,0.8075
Human_VAR_400,0.58,0.1,0.8075
Human_VAR_400,0.58,0.12,0.8075
Human_VAR_400,0.58,0.14,0.8075
Human_VAR_400,0.58,0.16,0.8075
Human_VAR_400,0.58,0.18,0.8075
Human_VAR_400,0.58,0.2,0.8075
Human_VAR_400,0.58,0.22,0.7925
Human_VAR_400,0.58,0.24,0.7925
Human_VAR_400,0.58,0.26,0.7925
Human_VAR_400,0.58,0.28,0.78
Human_VAR_400,0.58,0.3,0.78
Human_VAR_400,0.58,0.32,0.78
Human_VAR_400,0.58,0.34,0.7625
Human_VAR_400,0.58,0.36,0.7625
Human_VAR_400,0.58,0.38,0.7625
Human_VAR_400,0.58,0.4,0.7625
Human_VAR_400,0.58,0.42,0.6975
Human_VAR_400,0.58,0.44,0.6975
Human_VAR_400,0.58,0.46,0.6975
Human_VAR_400,0.58,0.48,0.635
Human_VAR_400,0.58,0.5,0.635
Human_VAR_400,0.58,0.52,0.635
Human_VAR_400,0.58,0.54,0.56
Human_VAR_400,0.58,0.56,0.56
Human_VAR_400,0.58,0.58,0.56
Human_VAR_400,0.58,0.6,0.56
Human_VAR_400,0.58,0.62,0.445
Human_VAR_400,0.58,0.64,0.445
Human_VAR_400,0.58,0.66,0.445
Human_VAR_400,0.58,0.68,0.3625
Human_VAR_400,0.58,0.7,0.3625
Human_VAR_400,0.58,0.72,0.3625
Human_VAR_400,0.58,0.74,0.295
Human_VAR_400,0.58,0.76,0.295
Human_VAR_400,0.58,0.78,0.295
Human_VAR_400,0.58,0.8,0.285
Human_VAR_400,0.58,0.82,0.11
Human_VAR_400,0.58,0.84,0.11
Human_VAR_400,0.58,0.86,0.11
Human_VAR_400,0.58,0.88,0.065
Human_VAR_400,0.58,0.9,0.065
Human_VAR_400,0.58,0.92,0.065
Human_VAR_400,0.58,0.94,0.0425
Human_VAR_400,0.58,0.96,0.0425
Human_VAR_400,0.58,0.98,0.0425
Human_VAR_400,0.58,1.0,0.0425
Human_VAR_400,0.6,0.0,0.8
Human_VAR_400,0.6,0.02,0.8
Human_VAR_400,0.6,0.04,0.8
Human_VAR_400,0.6,0.06,0.8
Human_VAR_400,0.6,0.08,0.8
Human_VAR_400,0.6,0.1,0.8
Human_VAR_400,0.6,0.12,0.8
Human_VAR_400,0.6,0.14,0.8
Human_VAR_400,0.6,0.16,0.8
Human_VAR_400,0.6,0.18,0.8
Human_VAR_400,0.6,0.2,0.8
Human_VAR_400,0.6,0.22,0.785
Human_VAR_400,0.6,0.24,0.785
Human_VAR_400,0.6,0.26,0.785
Human_VAR_400,0.6,0.28,0.775
Human_VAR_400,0.6,0.3,0.775
Human_VAR_400,0.6,0.32,0.775
Human_VAR_400,0.6,0.34,0.7575
Human_VAR_400,0.6,0.36,0.7575
Human_VAR_400,0.6,0.38,0.7575
Human_VAR_400,0.6,0.4,0.7575
Human_VAR_400,0.6,0.42,0.6975
Human_VAR_400,0.6,0.44,0.6975
Human_VAR_400,0.6,0.46,0.6975
Human_VAR_400,0.6,0.48,0.635
Human_VAR_400,0.6,0.5,0.635
Human_VAR_400,0.6,0.52,0.635
Human_VAR_400,0.6,0.54,0.56
Human_VAR_400,0.6,0.56,0.56
Human_VAR_400,0.6,0.58,0.56
Human_VAR_400,0.6,0.6,0.56
Human_VAR_400,0.6,0.62,0.445
Human_VAR_400,0.6,0.64,0.445
Human_VAR_400,0.6,0.66,0.445
Human_VAR_400,0.6,0.68,0.3625
Human_VAR_400,0.6,0.7,0.3625
Human_VAR_400,0.6,0.72,0.3625
Human_VAR_400,0.6,0.74,0.295
Human_VAR_400,0.6,0.76,0.295
Human_VAR_400,0.6,0.78,0.295
Human_VAR_400,0.6,0.8,0.285
Human_VAR_400,0.6,0.82,0.11
Human_VAR_400,0.6,0.84,0.11
Human_VAR_400,0.6,0.86,0.11
Human_VAR_400,0.6,0.88,0.065
Human_VAR_400,0.6,0.9,0.065
Human_VAR_400,0.6,0.92,0.065
Human_VAR_400,0.6,0.94,0.0425
Human_VAR_400,0.6,0.96,0.0425
Human_VAR_400,0.6,0.98,0.0425
Human_VAR_400,0.6,1.0,0.0425
Human_VAR_400,0.62,0.0,0.7875
Human_VAR_400,0.62,0.02,0.7875
Human_VAR_400,0.62,0.04,0.7875
Human_VAR_400,0.62,0.06,0.7875
Human_VAR_400,0.62,0.08,0.7875
Human_VAR_400,0.62,0.1,0.7875
Human_VAR_400,0.62,0.12,0.7875
Human_VAR_400,0.62,0.14,0.7875
Human_VAR_400,0.62,0.16,0.7875
Human_VAR_400,0.62,0.18,0.7875
Human_VAR_400,0.62,0.2,0.7875
Human_VAR_400,0.62,0.22,0.7725
Human_VAR_400,0.62,0.24,0.7725
Human_VAR_400,0.62,0.26,0.7725
Human_VAR_400,0.62,0.28,0.7625
Human_VAR_400,0.62,0.3,0.7625
Human_VAR_400,0.62,0.32,0.7625
Human_VAR_400,0.62,0.34,0.745
Human_VAR_400,0.62,0.36,0.745
Human_VAR_400,0.62,0.38,0.745
Human_VAR_400,0.62,0.4,0.745
Human_VAR_400,0.62,0.42,0.6875
Human_VAR_400,0.62,0.44,0.6875
Human_VAR_400,0.62,0.46,0.6875
Human_VAR_400,0.62,0.48,0.625
Human_VAR_400,0.62,0.5,0.625
Human_VAR_400,0.62,0.52,0.625
Human_VAR_400,0.62,0.54,0.55
Human_VAR_400,0.62,0.56,0.55
Human_VAR_400,0.62,0.58,0.55
Human_VAR_400,0.62,0.6,0.55
Human_VAR_400,0.62,0.62,0.435
Human_VAR_400,0.62,0.64,0.435
Human_VAR_400,0.62,0.66,0.435
Human_VAR_400,0.62,0.68,0.355
Human_VAR_400,0.62,0.7,0.355
Human_VAR_400,0.62,0.72,0.355
Human_VAR_400,0.62,0.74,0.2875
Human_VAR_400,0.62,0.76,0.2875
Human_VAR_400,0.62,0.78,0.2875
Human_VAR_400,0.62,0.8,0.2775
Human_VAR_400,0.62,0.82,0.105
Human_VAR_400,0.62,0.84,0.105
Human_VAR_400,0.62,0.86,0.105
Human_VAR_400,0.62,0.88,0.06
Human_VAR_400,0.62,0.9,0.06
Human_VAR_400,0.62,0.92,0.06
Human_VAR_400,0.62,0.94,0.0425
Human_VAR_400,0.62,0.96,0.0425
Human_VAR_400,0.62,0.98,0.0425
Human_VAR_400,0.62,1.0,0.0425
Human_VAR_400,0.64,0.0,0.7575
Human_VAR_400,0.64,0.02,0.7575
Human_VAR_400,0.64,0.04,0.7575
Human_VAR_400,0.64,0.06,0.7575
Human_VAR_400,0.64,0.08,0.7575
Human_VAR_400,0.64,0.1,0.7575
Human_VAR_400,0.64,0.12,0.7575
Human_VAR_400,0.64,0.14,0.7575
Human_VAR_400,0.64,0.16,0.7575
Human_VAR_400,0.64,0.18,0.7575
Human_VAR_400,0.64,0.2,0.7575
Human_VAR_400,0.64,0.22,0.7475
Human_VAR_400,0.64,0.24,0.7475
Human_VAR_400,0.64,0.26,0.7475
Human_VAR_400,0.64,0.28,0.7375
Human_VAR_400,0.64,0.3,0.7375
Human_VAR_400,0.64,0.32,0.7375
Human_VAR_400,0.64,0.34,0.725
Human_VAR_400,0.64,0.36,0.725
Human_VAR_400,0.64,0.38,0.725
Human_VAR_400,0.64,0.4,0.725
Human_VAR_400,0.64,0.42,0.6725
Human_VAR_400,0.64,0.44,0.6725
Human_VAR_400,0.64,0.46,0.6725
Human_VAR_400,0.64,0.48,0.6125
Human_VAR_400,0.64,0.5,0.6125
Human_VAR_400,0.64,0.52,0.6125
Human_VAR_400,0.64,0.54,0.54
Human_VAR_400,0.64,0.56,0.54
Human_VAR_400,0.64,0.58,0.54
Human_VAR_400,0.64,0.6,0.54
Human_VAR_400,0.64,0.62,0.43
Human_VAR_400,0.64,0.64,0.43
Human_VAR_400,0.64,0.66,0.43
Human_VAR_400,0.64,0.68,0.3525
Human_VAR_400,0.64,0.7,0.3525
Human_VAR_400,0.64,0.72,0.3525
Human_VAR_400,0.64,0.74,0.2875
Human_VAR_400,0.64,0.76,0.2875
Human_VAR_400,0.64,0.78,0.2875
Human_VAR_400,0.64,0.8,0.2775
Human_VAR_400,0.64,0.82,0.105
Human_VAR_400,0.64,0.84,0.105
Human_VAR_400,0.64,0.86,0.105
Human_VAR_400,0.64,0.88,0.06
Human_VAR_400,0.64,0.9,0.06
Human_VAR_400,0.64,0.92,0.06
Human_VAR_400,0.64,0.94,0.0425
Human_VAR_400,0.64,0.96,0.0425
Human_VAR_400,0.64,0.98,0.0425
Human_VAR_400,0.64,1.0,0.0425
Human_VAR_400,0.66,0.0,0.7525
Human_VAR_400,0.66,0.02,0.7525
Human_VAR_400,0.66,0.04,0.7525
Human_VAR_400,0.66,0.06,0.7525
Human_VAR_400,0.66,0.08,0.7525
Human_VAR_400,0.66,0.1,0.7525
Human_VAR_400,0.66,0.12,0.7525
Human_VAR_400,0.66,0.14,0.7525
Human_VAR_400,0.66,0.16,0.7525
Human_VAR_400,0.66,0.18,0.7525
Human_VAR_400,0.66,0.2,0.7525
Human_VAR_400,0.66,0.22,0.7425
Human_VAR_400,0.66,0.24,0.7425
Human_VAR_400,0.66,0.26,0.7425
Human_VAR_400,0.66,0.28,0.7325
Human_VAR_400,0.66,0.3,0.7325
Human_VAR_400,0.66,0.32,0.7325
Human_VAR_400,0.66,0.34,0.72
Human_VAR_400,0.66,0.36,0.72
Human_VAR_400,0.66,0.38,0.72
Human_VAR_400,0.66,0.4,0.72
Human_VAR_400,0.66,0.42,0.67
Human_VAR_400,0.66,0.44,0.67
Human_VAR_400,0.66,0.46,0.67
Human_VAR_400,0.66,0.48,0.61
Human_VAR_400,0.66,0.5,0.61
Human_VAR_400,0.66,0.52,0.61
Human_VAR_400,0.66,0.54,0.5375
Human_VAR_400,0.66,0.56,0.5375
Human_VAR_400,0.66,0.58,0.5375
Human_VAR_400,0.66,0.6,0.5375
Human_VAR_400,0.66,0.62,0.43
Human_VAR_400,0.66,0.64,0.43
Human_VAR_400,0.66,0.66,0.43
Human_VAR_400,0.66,0.68,0.3525
Human_VAR_400,0.66,0.7,0.3525
Human_VAR_400,0.66,0.72,0.3525
Human_VAR_400,0.66,0.74,0.2875
Human_VAR_400,0.66,0.76,0.2875
Human_VAR_400,0.66,0.78,0.2875
Human_VAR_400,0.66,0.8,0.2775
Human_VAR_400,0.66,0.82,0.105
Human_VAR_400,0.66,0.84,0.105
Human_VAR_400,0.66,0.86,0.105
Human_VAR_400,0.66,0.88,0.06
Human_VAR_400,0.66,0.9,0.06
Human_VAR_400,0.66,0.92,0.06
Human_VAR_400,0.66,0.94,0.0425
Human_VAR_400,0.66,0.96,0.0425
Human_VAR_400,0.66,0.98,0.0425
Human_VAR_400,0.66,1.0,0.0425
Human_VAR_400,0.68,0.0,0.72
Human_VAR_400,0.68,0.02,0.72
Human_VAR_400,0.68,0.04,0.72
Human_VAR_400,0.68,0.06,0.72
Human_VAR_400,0.68,0.08,0.72
Human_VAR_400,0.68,0.1,0.72
Human_VAR_400,0.68,0.12,0.72
Human_VAR_400,0.68,0.14,0.72
Human_VAR_400,0.68,0.16,0.72
Human_VAR_400,0.68,0.18,0.72
Human_VAR_400,0.68,0.2,0.72
Human_VAR_400,0.68,0.22,0.7125
Human_VAR_400,0.68,0.24,0.7125
Human_VAR_400,0.68,0.26,0.7125
Human_VAR_400,0.68,0.28,0.7025
Human_VAR_400,0.68,0.3,0.7025
Human_VAR_400,0.68,0.32,0.7025
Human_VAR_400,0.68,0.34,0.695
Human_VAR_400,0.68,0.36,0.695
Human_VAR_400,0.68,0.38,0.695
Human_VAR_400,0.68,0.4,0.695
Human_VAR_400,0.68,0.42,0.6475
Human_VAR_400,0.68,0.44,0.6475
Human_VAR_400,0.68,0.46,0.6475
Human_VAR_400,0.68,0.48,0.595
Human_VAR_400,0.68,0.5,0.595
Human_VAR_400,0.68,0.52,0.595
Human_VAR_400,0.68,0.54,0.5225
Human_VAR_400,0.68,0.56,0.5225
Human_VAR_400,0.68,0.58,0.5225
Human_VAR_400,0.68,0.6,0.5225
Human_VAR_400,0.68,0.62,0.4225
Human_VAR_400,0.68,0.64,0.4225
Human_VAR_400,0.68,0.66,0.4225
Human_VAR_400,0.68,0.68,0.3475
Human_VAR_400,0.68,0.7,0.3475
Human_VAR_400,0.68,0.72,0.3475
Human_VAR_400,0.68,0.74,0.2825
Human_VAR_400,0.68,0.76,0.2825
Human_VAR_400,0.68,0.78,0.2825
Human_VAR_400,0.68,0.8,0.2725
Human_VAR_400,0.68,0.82,0.105
Human_VAR_400,0.68,0.84,0.105
Human_VAR_400,0.68,0.86,0.105
Human_VAR_400,0.68,0.88,0.06
Human_VAR_400,0.68,0.9,0.06
Human_VAR_400,0.68,0.92,0.06
Human_VAR_400,0.68,0.94,0.0425
Human_VAR_400,0.68,0.96,0.0425
Human_VAR_400,0.68,0.98,0.0425
Human_VAR_400,0.68,1.0,0.0425
Human_VAR_400,0.7,0.0,0.72
Human_VAR_400,0.7,0.02,0.72
Human_VAR_400,0.7,0.04,0.72
Human_VAR_400,0.7,0.06,0.72
Human_VAR_400,0.7,0.08,0.72
Human_VAR_400,0.7,0.1,0.72
Human_VAR_400,0.7,0.12,0.72
Human_VAR_400,0.7,0.14,0.72
Human_VAR_400,0.7,0.16,0.72
Human_VAR_400,0.7,0.18,0.72
Human_VAR_400,0.7,0.2,0.72
Human_VAR_400,0.7,0.22,0.7125
Human_VAR_400,0.7,0.24,0.7125
Human_VAR_400,0.7,0.26,0.7125
Human_VAR_400,0.7,0.28,0.7025
Human_VAR_400,0.7,0.3,0.7025
Human_VAR_400,0.7,0.32,0.7025
Human_VAR_400,0.7,0.34,0.695
Human_VAR_400,0.7,0.36,0.695
Human_VAR_400,0.7,0.38,0.695
Human_VAR_400,0.7,0.4,0.695
Human_VAR_400,0.7,0.42,0.6475
Human_VAR_400,0.7,0.44,0.6475
Human_VAR_400,0.7,0.46,0.6475
Human_VAR_400,0.7,0.48,0.595
Human_VAR_400,0.7,0.5,0.595
Human_VAR_400,0.7,0.52,0.595
Human_VAR_400,0.7,0.54,0.5225
Human_VAR_400,0.7,0.56,0.5225
Human_VAR_400,0.7,0.58,0.5225
Human_VAR_400,0.7,0.6,0.5225
Human_VAR_400,0.7,0.62,0.4225
Human_VAR_400,0.7,0.64,0.4225
Human_VAR_400,0.7,0.66,0.4225
Human_VAR_400,0.7,0.68,0.3475
Human_VAR_400,0.7,0.7,0.3475
Human_VAR_400,0.7,0.72,0.3475
Human_VAR_400,0.7,0.74,0.2825
Human_VAR_400,0.7,0.76,0.2825
Human_VAR_400,0.7,0.78,0.2825
Human_VAR_400,0.7,0.8,0.2725
Human_VAR_400,0.7,0.82,0.105
Human_VAR_400,0.7,0.84,0.105
Human_VAR_400,0.7,0.86,0.105
Human_VAR_400,0.7,0.88,0.06
Human_VAR_400,0.7,0.9,0.06
Human_VAR_400,0.7,0.92,0.06
Human_VAR_400,0.7,0.94,0.0425
