source,class_id,alignment_norm,authenticity_norm,composite_product_classmean,composite_harmonic_classmean
User_VAR_400_2,413,0.82,0.55,0.46,0.65
User_VAR_400_2,415,0.54,0.55,0.23,0.4
User_VAR_400_2,419,0.9,0.7,0.63,0.78
User_VAR_400_2,421,0.69,0.3,0.2,0.4
User_VAR_400_2,426,0.56,0.35,0.19,0.42
User_VAR_400_2,429,0.69,0.7,0.54,0.68
User_VAR_400_2,432,0.91,0.55,0.51,0.67
User_VAR_400_2,443,0.8,0.65,0.53,0.68
User_VAR_400_2,446,0.75,0.45,0.34,0.51
User_VAR_400_2,453,0.84,0.55,0.46,0.65
User_VAR_400_2,461,0.64,0.7,0.48,0.66
User_VAR_400_2,477,0.61,0.45,0.27,0.5
User_VAR_400_2,479,0.86,0.8,0.71,0.83
User_VAR_400_2,481,0.64,0.45,0.31,0.49
User_VAR_400_2,488,0.75,0.75,0.55,0.63
User_VAR_400_2,499,0.49,0.45,0.25,0.4
User_VAR_400_2,529,0.84,0.7,0.59,0.76
User_VAR_400_2,535,0.8,0.9,0.71,0.83
User_VAR_400_2,554,0.0,0.4,0.0,0.0
User_VAR_400_2,567,0.93,0.7,0.65,0.79
User_VAR_400_2,575,0.97,0.65,0.63,0.76
User_VAR_400_2,585,0.6,0.35,0.23,0.38
User_VAR_400_2,590,0.66,0.5,0.38,0.57
User_VAR_400_2,605,0.9,0.7,0.63,0.77
User_VAR_400_2,606,0.72,0.55,0.48,0.59
User_VAR_400_2,626,0.75,0.65,0.55,0.63
User_VAR_400_2,632,0.72,0.6,0.48,0.59
User_VAR_400_2,633,0.57,0.35,0.21,0.41
User_VAR_400_2,634,0.37,0.3,0.12,0.24
User_VAR_400_2,645,0.91,0.45,0.41,0.6
User_VAR_400_2,654,0.96,0.55,0.54,0.69
User_VAR_400_2,679,0.62,0.8,0.52,0.7
User_VAR_400_2,687,0.84,0.75,0.65,0.77
User_VAR_400_2,730,0.29,0.35,0.09,0.2
User_VAR_400_2,743,0.6,0.6,0.41,0.55
User_VAR_400_2,746,0.61,0.35,0.23,0.42
User_VAR_400_2,755,0.69,0.65,0.41,0.53
User_VAR_400_2,756,0.85,0.7,0.6,0.77
User_VAR_400_2,806,0.94,0.85,0.81,0.89
User_VAR_400_2,810,0.59,0.5,0.32,0.48
User_VAR_400_2,819,0.51,0.45,0.25,0.38
User_VAR_400_2,836,0.11,0.5,0.06,0.15
User_VAR_400_2,903,0.62,0.45,0.28,0.49
User_VAR_400_2,917,0.66,0.35,0.22,0.36
User_VAR_400_2,919,0.53,0.2,0.11,0.29
User_VAR_400_2,920,0.92,0.65,0.6,0.76
User_VAR_400_2,922,0.41,0.25,0.12,0.25
User_VAR_400_2,928,1.0,0.65,0.65,0.78
User_VAR_400_2,931,0.97,0.8,0.78,0.88
User_VAR_400_2,943,0.77,0.8,0.62,0.78
User_VAR_400_2,952,1.0,0.85,0.85,0.92
User_VAR_400_2,960,0.84,0.7,0.64,0.76
User_VAR_400_2,962,0.94,0.8,0.75,0.86
User_VAR_400_2,968,0.96,0.75,0.72,0.84
User_VAR_400_2,971,0.87,0.5,0.44,0.63
User_VAR_400_2,972,0.77,0.55,0.42,0.6
User_VAR_400_2,981,0.6,0.45,0.3,0.43
User_VAR_400_2,982,0.66,0.4,0.27,0.48
User_VAR_400_2,983,0.97,0.45,0.43,0.59
User_VAR_400_2,985,0.83,0.8,0.68,0.81
User_VAR_400_2,991,0.92,0.8,0.73,0.85
User_VAR_400_2,999,0.79,0.4,0.36,0.52
User_VAR_400_3,4,0.97,0.55,0.54,0.7
User_VAR_400_3,7,0.87,0.7,0.62,0.76
User_VAR_400_3,10,0.8,0.75,0.6,0.76
User_VAR_400_3,25,0.91,0.8,0.73,0.85
User_VAR_400_3,35,0.64,0.75,0.47,0.59
User_VAR_400_3,39,0.97,0.7,0.68,0.79
User_VAR_400_3,49,1.0,0.75,0.75,0.85
User_VAR_400_3,51,0.97,0.8,0.78,0.87
User_VAR_400_3,52,0.96,0.8,0.77,0.86
User_VAR_400_3,64,0.7,0.7,0.46,0.66
User_VAR_400_3,80,0.96,0.6,0.58,0.7
User_VAR_400_3,97,0.88,0.7,0.62,0.77
User_VAR_400_3,106,1.0,0.8,0.8,0.88
User_VAR_400_3,116,0.96,0.85,0.82,0.9
User_VAR_400_3,118,0.64,0.45,0.26,0.41
User_VAR_400_3,129,0.75,0.65,0.48,0.68
User_VAR_400_3,144,0.88,0.7,0.61,0.77
User_VAR_400_3,147,0.88,0.7,0.65,0.78
User_VAR_400_3,150,0.87,0.75,0.66,0.8
User_VAR_400_3,156,1.0,0.75,0.75,0.85
User_VAR_400_3,159,0.83,0.55,0.46,0.64
User_VAR_400_3,281,1.0,0.6,0.6,0.74
User_VAR_400_3,300,0.75,0.85,0.75,0.75
User_VAR_400_3,322,0.82,0.8,0.69,0.78
User_VAR_400_3,330,0.89,0.8,0.7,0.83
User_VAR_400_3,333,0.81,0.55,0.47,0.64
User_VAR_400_3,339,0.65,0.5,0.39,0.55
User_VAR_400_3,347,0.92,0.85,0.8,0.88
User_VAR_400_3,356,0.96,0.65,0.64,0.77
User_VAR_400_3,365,0.86,0.6,0.53,0.7
User_VAR_400_3,370,1.0,0.65,0.65,0.77
User_VAR_400_3,389,0.36,0.55,0.19,0.42
User_VAR_400_3,392,0.82,0.6,0.52,0.69
User_VAR_400_3,394,0.83,0.75,0.68,0.79
User_VAR_400_3,396,0.92,0.65,0.6,0.76
User_VAR_400_3,400,0.97,0.65,0.64,0.76
User_VAR_400_3,405,0.56,0.5,0.27,0.47
User_VAR_400_3,406,0.85,0.85,0.73,0.83
User_VAR_400_3,413,0.82,0.55,0.45,0.65
User_VAR_400_3,415,0.57,0.5,0.22,0.41
User_VAR_400_3,419,0.65,0.5,0.39,0.52
User_VAR_400_3,421,0.67,0.35,0.23,0.45
User_VAR_400_3,426,0.56,0.4,0.22,0.47
User_VAR_400_3,429,0.72,0.75,0.59,0.72
User_VAR_400_3,432,0.91,0.65,0.63,0.74
User_VAR_400_3,443,0.77,0.65,0.51,0.68
User_VAR_400_3,446,0.53,0.6,0.28,0.45
User_VAR_400_3,453,0.92,0.55,0.5,0.68
User_VAR_400_3,461,0.5,0.75,0.39,0.59
User_VAR_400_3,477,0.56,0.4,0.22,0.46
User_VAR_400_3,479,0.86,0.9,0.78,0.87
User_VAR_400_3,481,0.6,0.4,0.28,0.47
User_VAR_400_3,488,1.0,0.7,0.7,0.82
User_VAR_400_3,499,0.49,0.45,0.29,0.43
User_VAR_400_3,529,0.86,0.65,0.56,0.73
User_VAR_400_3,535,0.8,0.85,0.67,0.81
User_VAR_400_3,554,0.0,0.55,0.0,0.0
User_VAR_400_3,567,0.93,0.7,0.65,0.79
User_VAR_400_3,575,0.94,0.6,0.56,0.72
User_VAR_400_3,585,0.4,0.35,0.16,0.25
User_VAR_400_3,590,0.78,0.5,0.42,0.6
User_VAR_400_3,605,0.88,0.7,0.62,0.78
User_VAR_400_3,606,0.72,0.5,0.43,0.55
User_VAR_400_3,626,0.69,0.7,0.55,0.64
User_VAR_400_3,632,0.69,0.5,0.41,0.53
User_VAR_400_3,633,0.52,0.35,0.19,0.4
User_VAR_400_3,634,0.37,0.3,0.12,0.24
User_VAR_400_3,645,0.94,0.45,0.42,0.6
User_VAR_400_3,654,0.97,0.65,0.63,0.76
User_VAR_400_3,679,0.59,0.6,0.36,0.58
User_VAR_400_3,687,1.0,0.9,0.9,0.94
User_VAR_400_3,730,0.51,0.5,0.32,0.46
User_VAR_400_3,743,0.57,0.6,0.39,0.53
User_VAR_400_3,746,0.84,0.4,0.32,0.51
User_VAR_400_3,755,1.0,0.6,0.6,0.74
User_VAR_400_3,756,0.89,0.7,0.63,0.77
User_VAR_400_3,806,0.91,0.8,0.73,0.85
User_VAR_400_3,810,0.5,0.5,0.31,0.46
User_VAR_400_3,819,0.51,0.55,0.31,0.44
User_VAR_400_3,836,0.11,0.5,0.05,0.14
User_VAR_400_3,903,0.62,0.45,0.29,0.52
User_VAR_400_3,917,0.62,0.35,0.21,0.35
User_VAR_400_3,919,0.56,0.2,0.11,0.29
User_VAR_400_3,920,0.89,0.65,0.58,0.75
User_VAR_400_3,922,0.39,0.25,0.12,0.25
User_VAR_400_3,928,1.0,0.8,0.8,0.88
User_VAR_400_3,931,1.0,0.85,0.85,0.91
User_VAR_400_3,943,0.77,0.8,0.62,0.78
User_VAR_400_3,952,1.0,0.9,0.9,0.94
User_VAR_400_3,960,1.0,0.7,0.7,0.81
User_VAR_400_3,962,0.88,0.8,0.7,0.83
User_VAR_400_3,968,0.96,0.8,0.77,0.87
User_VAR_400_3,971,0.87,0.45,0.39,0.59
User_VAR_400_3,972,0.82,0.7,0.56,0.7
User_VAR_400_3,981,0.85,0.45,0.4,0.57
User_VAR_400_3,982,0.59,0.35,0.21,0.42
User_VAR_400_3,983,0.97,0.45,0.44,0.61
User_VAR_400_3,985,0.73,1.0,0.73,0.83
User_VAR_400_3,991,0.92,0.7,0.63,0.78
User_VAR_400_3,999,0.85,0.4,0.37,0.53
