class_id,total_images,num_batches,batch_0_vs,batch_1_vs,batch_2_vs,batch_3_vs,batch_4_vs,batch_5_vs,batch_6_vs,batch_7_vs,batch_8_vs,batch_9_vs,batch_10_vs,batch_11_vs,batch_12_vs,batch_13_vs,batch_14_vs,batch_15_vs,batch_16_vs,batch_17_vs,batch_18_vs,batch_19_vs,batch_20_vs,batch_21_vs,batch_22_vs,batch_23_vs,batch_24_vs,batch_25_vs,mean_vendi_score,std_vendi_score,ci95_low,ci95_high
147,1150,23,11.231634140014648,10.630613327026367,11.195923805236816,10.296441078186035,10.73895263671875,11.483057022094727,10.792908668518066,12.862499237060547,9.577762603759766,11.541913032531738,11.151371002197266,10.195878028869629,11.877992630004883,10.162123680114746,10.502030372619629,10.159003257751465,9.764790534973145,12.064336776733398,11.102221488952637,10.68429183959961,11.236614227294922,10.693098068237305,10.875439643859863,,,,10.905256395754607,0.7591497615484148,10.576975421469356,11.233537370039858
150,1300,26,8.997424125671387,9.93648624420166,9.664916038513184,10.497625350952148,11.08023738861084,8.49956226348877,11.142680168151855,11.735644340515137,12.498933792114258,10.870946884155273,10.352350234985352,8.960497856140137,9.325119972229004,11.060111045837402,13.523704528808594,11.932692527770996,10.975935935974121,10.098413467407227,10.20564079284668,12.398824691772461,10.56464958190918,10.48755168914795,10.654359817504883,10.605241775512695,12.21280288696289,11.389626502990723,10.756614611699032,1.184868126489377,10.27803601831883,11.235193205079234
156,1300,26,7.73266077041626,8.20240592956543,7.939640045166016,7.413321018218994,7.3999481201171875,8.646444320678711,7.900096893310547,6.893304824829102,7.416133403778076,8.389256477355957,7.791499137878418,7.485507488250732,8.036145210266113,8.809678077697754,8.23134708404541,8.906876564025879,7.001924991607666,7.014371395111084,7.642428874969482,7.517481803894043,8.775439262390137,7.795650959014893,7.5670671463012695,7.876725673675537,7.093096733093262,7.978477954864502,7.825266544635479,0.5660215460614453,7.596645494511043,8.053887594759916
159,1300,26,15.914057731628418,14.882471084594727,15.458358764648438,14.569496154785156,16.57325553894043,16.6137752532959,14.778816223144531,14.242414474487305,14.927033424377441,15.61683464050293,13.768798828125,15.58990478515625,14.46856689453125,14.876114845275879,15.380513191223145,14.01683521270752,17.01114845275879,15.997962951660156,14.484868049621582,15.930380821228027,15.360453605651855,16.46895408630371,13.980630874633789,15.109515190124512,16.584291458129883,17.16179847717285,15.375663500565748,0.9722233779535815,14.982973979875409,15.768353021256088
281,1300,26,16.418962478637695,15.01341438293457,16.14612579345703,14.006032943725586,13.80014419555664,13.848705291748047,15.32186508178711,15.607122421264648,15.039793014526367,13.185497283935547,16.454862594604492,15.050273895263672,16.188138961791992,15.633184432983398,14.819683074951172,17.745670318603516,16.931798934936523,15.004765510559082,15.536693572998047,14.928609848022461,14.167535781860352,13.991508483886719,16.233776092529297,13.944565773010254,14.014461517333984,15.401479721069336,15.170564284691444,1.1152898945164431,14.720088947397763,15.621039621985126
300,1300,26,4.571739196777344,3.4854049682617188,2.948303699493408,3.797511100769043,3.8011038303375244,4.642138481140137,3.442751884460449,3.264887809753418,3.3623862266540527,3.0608608722686768,4.21001672744751,4.084773540496826,4.236186504364014,3.7876806259155273,4.178102016448975,4.260161399841309,4.163259029388428,3.4480597972869873,4.045365333557129,4.09866189956665,4.6721391677856445,3.4713566303253174,3.650758981704712,4.089350700378418,4.542713165283203,4.363166332244873,3.910724612382742,0.49010810590690124,3.7127656643062843,4.1086835604592
322,1300,26,12.639714241027832,13.60784912109375,13.378987312316895,15.10934829711914,14.172179222106934,15.070611000061035,13.410663604736328,16.14834976196289,15.147575378417969,13.787795066833496,15.470746040344238,15.803357124328613,17.442771911621094,16.001924514770508,16.335664749145508,17.699140548706055,13.07291316986084,18.074689865112305,15.170307159423828,14.922563552856445,14.176434516906738,12.421626091003418,13.9664888381958,12.151877403259277,11.543495178222656,15.047078132629395,14.683621223156269,1.6986813008705244,13.997508997333679,15.36973344897886
330,1300,26,5.618306636810303,5.7748188972473145,5.973388671875,4.709196090698242,5.288824558258057,7.486351013183594,5.645634651184082,6.542375564575195,5.886664390563965,5.8218207359313965,6.51410436630249,5.952478885650635,5.618344783782959,5.9163641929626465,5.172065734863281,5.972573280334473,5.782740592956543,7.725949764251709,6.3376898765563965,5.81707763671875,5.8012261390686035,7.47576379776001,5.921016693115234,6.895957946777344,6.295682430267334,6.592451572418213,6.0976488040043755,0.70819630359498,5.811602126543528,6.383695481465223
333,1300,26,8.33668041229248,7.933469295501709,7.796877384185791,8.153332710266113,7.912688255310059,6.251813888549805,7.596197128295898,7.3575119972229,7.073421001434326,6.990818500518799,7.512334823608398,7.407012462615967,7.926945209503174,7.206422328948975,7.913027763366699,7.936248779296875,7.723062038421631,7.471280574798584,8.13967514038086,7.230815410614014,7.472290992736816,7.691397666931152,7.293433666229248,7.662973403930664,7.68330717086792,7.56975793838501,7.586261382469764,0.43469592378263183,7.410683899118611,7.761838865820916
339,1300,26,10.601505279541016,12.674615859985352,12.797808647155762,14.090599060058594,13.40841007232666,12.581761360168457,13.337037086486816,14.380342483520508,12.422350883483887,12.486266136169434,11.423809051513672,12.517512321472168,13.712247848510742,14.44452953338623,12.452707290649414,14.74002456665039,13.411528587341309,12.409862518310547,14.219368934631348,12.334222793579102,13.070731163024902,12.796672821044922,13.019083976745605,12.064695358276367,10.440765380859375,11.973590850830078,12.838924994835487,1.076724978187688,12.404026364348095,13.27382362532288
347,1300,26,6.885838508605957,6.578155994415283,6.171384334564209,6.468174457550049,7.07454252243042,6.094500541687012,7.248010158538818,6.037092208862305,6.975224494934082,6.477064609527588,6.175253391265869,6.825340270996094,7.404709815979004,5.727677345275879,6.345781326293945,6.459131717681885,7.160934925079346,6.631759166717529,6.100656986236572,6.649288177490234,7.1632080078125,5.3680925369262695,5.943185806274414,5.995018005371094,6.022023677825928,7.33885383605957,6.512342416323149,0.5389122830561249,6.294671034492264,6.730013798154033
356,1300,26,15.178733825683594,11.215787887573242,14.457993507385254,11.508575439453125,13.277494430541992,14.354215621948242,15.148258209228516,13.50159740447998,14.609996795654297,13.205596923828125,14.206157684326172,14.658347129821777,17.163612365722656,15.503374099731445,13.042465209960938,13.694906234741211,12.024140357971191,15.444784164428711,14.23261547088623,11.753174781799316,15.563200950622559,13.43509292602539,13.900675773620605,13.863059043884277,16.487897872924805,15.102989196777344,14.097490127270039,1.4638909280302572,13.506211785371757,14.68876846916832
365,1300,26,4.557448863983154,6.0672478675842285,5.650497913360596,5.559017181396484,5.485139846801758,4.865582466125488,5.44150972366333,5.503843784332275,4.992384433746338,4.992159843444824,4.511960029602051,5.440201759338379,4.904766082763672,4.133426666259766,5.612255573272705,5.789426326751709,5.748619556427002,5.428162574768066,4.824357986450195,5.47508430480957,5.465236663818359,5.394489765167236,5.460277557373047,5.040897846221924,5.932507038116455,5.293109893798828,5.291138905745286,0.46045475443545764,5.105157205532065,5.477120605958507
370,1300,26,9.743936538696289,8.713338851928711,9.168177604675293,9.173120498657227,10.516014099121094,10.350159645080566,8.820396423339844,8.8213472366333,8.773152351379395,8.164265632629395,9.987868309020996,7.521372318267822,10.291972160339355,11.025793075561523,8.9610595703125,9.276711463928223,9.590832710266113,8.689871788024902,8.639958381652832,8.023397445678711,10.155710220336914,8.706921577453613,8.699183464050293,9.806185722351074,8.465046882629395,10.374329566955566,9.24846628996042,0.8695514103854795,8.89724687444027,9.59968570548057
389,1300,26,11.895383834838867,11.158864974975586,8.769235610961914,9.646173477172852,11.306498527526855,11.316580772399902,11.805943489074707,11.211183547973633,13.439255714416504,10.373854637145996,10.965791702270508,10.718692779541016,11.608561515808105,10.020670890808105,12.847764015197754,12.70942211151123,13.12303352355957,10.438167572021484,14.853165626525879,11.323901176452637,9.808362007141113,8.505779266357422,10.827383041381836,12.414831161499023,10.367371559143066,11.870216369628906,11.281772650205172,1.4304285150218445,10.704010069420427,11.859535230989916
392,969,19,6.054256916046143,6.3102922439575195,6.5781168937683105,6.339746475219727,5.855469703674316,6.812913417816162,5.2188944816589355,4.732953071594238,4.968128204345703,4.457186222076416,7.006570339202881,5.294051170349121,6.597144603729248,6.626715183258057,5.9543280601501465,5.6738433837890625,5.8508429527282715,6.524908542633057,6.004490375518799,,,,,,,,5.940044854816637,0.7261015040352528,5.590075132407634,6.290014577225641
394,1300,26,10.84101676940918,11.176114082336426,11.24317455291748,9.560334205627441,12.052855491638184,10.165821075439453,12.006370544433594,9.875121116638184,11.1238374710083,10.867148399353027,11.762344360351562,12.340007781982422,10.779842376708984,9.667778968811035,10.453868865966797,11.64850902557373,9.617998123168945,11.865336418151855,11.904565811157227,9.067588806152344,12.48585319519043,10.189053535461426,11.641273498535156,12.696913719177246,10.738330841064453,8.259065628051758,10.924235564011793,1.1317546198463073,10.467109980237009,11.381361147786578
396,1300,26,3.645902156829834,3.227712392807007,3.4990789890289307,3.748105525970459,4.2049880027771,3.300008773803711,3.0889947414398193,3.3796396255493164,3.504279613494873,4.004885196685791,4.035288333892822,3.3351290225982666,3.451359987258911,4.667233467102051,3.6822292804718018,4.057399272918701,3.503234624862671,3.664422035217285,3.6256301403045654,3.6625638008117676,3.2369346618652344,3.9888100624084473,3.4587202072143555,4.0195393562316895,3.5288476943969727,4.384006023406982,3.688651653436514,0.38266112574332084,3.534091479856585,3.843211827016443
400,1300,26,5.691067218780518,7.175811767578125,6.701359272003174,6.89641809463501,6.177386283874512,6.003317356109619,6.236074447631836,7.405864238739014,5.695217609405518,5.433439254760742,5.8539862632751465,5.954921722412109,7.227625370025635,5.86575984954834,5.402960777282715,7.371762752532959,7.599730968475342,6.626902103424072,4.845676422119141,6.500458717346191,5.586362361907959,6.653154373168945,6.033959865570068,7.843146800994873,5.703521728515625,7.113465785980225,6.369205823311439,0.7836402360048716,6.052686682084708,6.685724964538169
405,1300,26,8.747200012207031,9.674968719482422,8.12622356414795,9.756689071655273,7.22013521194458,7.459286212921143,7.826913833618164,8.17257308959961,6.2121710777282715,8.02326488494873,8.313604354858398,8.033329963684082,6.87798547744751,7.400403022766113,5.869379043579102,8.3048677444458,7.327095985412598,6.95571231842041,8.38593578338623,7.777943134307861,8.483896255493164,7.377521991729736,8.434845924377441,8.259659767150879,6.358978271484375,8.333115577697754,7.835142319019024,0.9314569813343805,7.4589187022677175,8.211365935770331
406,1300,26,19.070337295532227,19.393047332763672,16.473369598388672,18.663707733154297,20.11382484436035,18.124345779418945,20.714879989624023,17.122201919555664,19.190357208251953,17.96905517578125,16.755414962768555,17.902658462524414,17.90371322631836,18.926498413085938,18.323354721069336,20.439851760864258,17.149600982666016,18.319414138793945,19.07539176940918,16.90771484375,19.24036407470703,14.9872465133667,20.058752059936523,18.673843383789062,21.440719604492188,19.00819969177246,18.53645636485173,1.445526594244186,17.952595537894748,19.120317191808713
413,1300,26,11.701859474182129,10.94668197631836,10.629986763000488,10.61730670928955,9.21999740600586,9.134313583374023,10.36390209197998,9.359662055969238,10.372512817382812,10.52231216430664,10.74606990814209,10.415271759033203,10.557933807373047,12.092041015625,12.482099533081055,10.354230880737305,11.886363983154297,9.68127727508545,10.908804893493652,10.929970741271973,13.133956909179688,10.900798797607422,11.019929885864258,12.0349760055542,11.550901412963867,10.484657287597656,10.847993043752817,0.9735430619862102,10.454770491146164,11.24121559635947
415,1300,26,24.387956619262695,20.961769104003906,21.807458877563477,25.013599395751953,17.389144897460938,26.45415687561035,20.440088272094727,23.855365753173828,19.045425415039062,22.531723022460938,22.733379364013672,21.729660034179688,19.68910789489746,22.950904846191406,26.631471633911133,20.97974395751953,25.472122192382812,20.744911193847656,25.08614158630371,24.206626892089844,22.51835060119629,20.902294158935547,24.656837463378906,24.829147338867188,24.472644805908203,25.514175415039062,22.88477721581092,2.3992002211301453,21.91571927476567,23.85383515685617
419,1300,26,24.630661010742188,26.0258731842041,26.814117431640625,24.592660903930664,21.33234977722168,25.903413772583008,22.93976402282715,26.80274772644043,26.915624618530273,28.49808120727539,24.084226608276367,26.212446212768555,23.834474563598633,20.089191436767578,27.52852439880371,22.905109405517578,23.808420181274414,21.993749618530273,21.442983627319336,24.744094848632812,29.521408081054688,24.44574546813965,24.06496238708496,24.07147216796875,26.55068016052246,26.827192306518555,24.86846058185284,2.2963869649816306,23.940929813670433,25.795991350035248
421,1300,26,19.226041793823242,24.442317962646484,23.314455032348633,17.706510543823242,24.346145629882812,22.001365661621094,25.55476951599121,21.07741355895996,23.339336395263672,22.410737991333008,19.645668029785156,22.44316864013672,20.9307861328125,22.555456161499023,22.017353057861328,21.754499435424805,21.860403060913086,20.239490509033203,24.178041458129883,17.559520721435547,17.846725463867188,19.799039840698242,24.723495483398438,26.231733322143555,20.233983993530273,20.703840255737305,21.774703832773064,2.3707072472550315,20.817154452936876,22.73225321260925
426,1199,23,12.426711082458496,12.577211380004883,14.607295989990234,13.05002498626709,12.46672248840332,15.883373260498047,13.410057067871094,12.349763870239258,14.997679710388184,13.773563385009766,13.487489700317383,13.848508834838867,14.898492813110352,14.015501022338867,11.095138549804688,12.951128959655762,13.848225593566895,14.879664421081543,14.053485870361328,14.81357192993164,14.049294471740723,14.237845420837402,15.037402153015137,,,,13.772093607031781,1.1245295204893735,13.28581057659809,14.258376637465473
429,1300,26,8.27468490600586,8.227800369262695,9.371993064880371,9.870285034179688,8.809185981750488,8.918804168701172,9.679959297180176,9.987528800964355,8.866246223449707,9.74743366241455,7.674514293670654,10.795696258544922,8.147923469543457,7.875058650970459,9.083977699279785,8.693696022033691,7.2982940673828125,9.990401268005371,7.635970592498779,6.482100963592529,7.739581108093262,7.596859931945801,7.998102188110352,9.947504997253418,8.402276039123535,7.4133381843566895,8.635739124738253,1.0603799774034994,8.207442382941435,9.06403586653507
