class_id,batch_idx,num_images,vendi_score
365,22,50,5.460277557373047
365,23,50,5.040897846221924
365,24,50,5.932507038116455
365,25,50,5.293109893798828
370,0,50,9.743936538696289
370,1,50,8.713338851928711
370,2,50,9.168177604675293
370,3,50,9.173120498657227
370,4,50,10.516014099121094
370,5,50,10.350159645080566
370,6,50,8.820396423339844
370,7,50,8.8213472366333
370,8,50,8.773152351379395
370,9,50,8.164265632629395
370,10,50,9.987868309020996
370,11,50,7.521372318267822
370,12,50,10.291972160339355
370,13,50,11.025793075561523
370,14,50,8.9610595703125
370,15,50,9.276711463928223
370,16,50,9.590832710266113
370,17,50,8.689871788024902
370,18,50,8.639958381652832
370,19,50,8.023397445678711
370,20,50,10.155710220336914
370,21,50,8.706921577453613
370,22,50,8.699183464050293
370,23,50,9.806185722351074
370,24,50,8.465046882629395
370,25,50,10.374329566955566
389,0,50,11.895383834838867
389,1,50,11.158864974975586
389,2,50,8.769235610961914
389,3,50,9.646173477172852
389,4,50,11.306498527526855
389,5,50,11.316580772399902
389,6,50,11.805943489074707
389,7,50,11.211183547973633
389,8,50,13.439255714416504
389,9,50,10.373854637145996
389,10,50,10.965791702270508
389,11,50,10.718692779541016
389,12,50,11.608561515808105
389,13,50,10.020670890808105
389,14,50,12.847764015197754
389,15,50,12.70942211151123
389,16,50,13.12303352355957
389,17,50,10.438167572021484
389,18,50,14.853165626525879
389,19,50,11.323901176452637
389,20,50,9.808362007141113
389,21,50,8.505779266357422
389,22,50,10.827383041381836
389,23,50,12.414831161499023
389,24,50,10.367371559143066
389,25,50,11.870216369628906
392,0,50,6.054256916046143
392,1,50,6.3102922439575195
392,2,50,6.5781168937683105
392,3,50,6.339746475219727
392,4,50,5.855469703674316
392,5,50,6.812913417816162
392,6,50,5.2188944816589355
392,7,50,4.732953071594238
392,8,50,4.968128204345703
392,9,50,4.457186222076416
392,10,50,7.006570339202881
392,11,50,5.294051170349121
392,12,50,6.597144603729248
392,13,50,6.626715183258057
392,14,50,5.9543280601501465
392,15,50,5.6738433837890625
392,16,50,5.8508429527282715
392,17,50,6.524908542633057
392,18,50,6.004490375518799
394,0,50,10.84101676940918
394,1,50,11.176114082336426
394,2,50,11.24317455291748
394,3,50,9.560334205627441
394,4,50,12.052855491638184
394,5,50,10.165821075439453
394,6,50,12.006370544433594
394,7,50,9.875121116638184
394,8,50,11.1238374710083
394,9,50,10.867148399353027
394,10,50,11.762344360351562
394,11,50,12.340007781982422
394,12,50,10.779842376708984
394,13,50,9.667778968811035
394,14,50,10.453868865966797
394,15,50,11.64850902557373
394,16,50,9.617998123168945
394,17,50,11.865336418151855
394,18,50,11.904565811157227
394,19,50,9.067588806152344
394,20,50,12.48585319519043
394,21,50,10.189053535461426
394,22,50,11.641273498535156
394,23,50,12.696913719177246
394,24,50,10.738330841064453
394,25,50,8.259065628051758
396,0,50,3.645902156829834
396,1,50,3.227712392807007
396,2,50,3.4990789890289307
396,3,50,3.748105525970459
396,4,50,4.2049880027771
396,5,50,3.300008773803711
396,6,50,3.0889947414398193
396,7,50,3.3796396255493164
396,8,50,3.504279613494873
396,9,50,4.004885196685791
396,10,50,4.035288333892822
396,11,50,3.3351290225982666
396,12,50,3.451359987258911
396,13,50,4.667233467102051
396,14,50,3.6822292804718018
396,15,50,4.057399272918701
396,16,50,3.503234624862671
396,17,50,3.664422035217285
396,18,50,3.6256301403045654
396,19,50,3.6625638008117676
396,20,50,3.2369346618652344
396,21,50,3.9888100624084473
396,22,50,3.4587202072143555
396,23,50,4.0195393562316895
396,24,50,3.5288476943969727
396,25,50,4.384006023406982
400,0,50,5.691067218780518
400,1,50,7.175811767578125
400,2,50,6.701359272003174
400,3,50,6.89641809463501
400,4,50,6.177386283874512
400,5,50,6.003317356109619
400,6,50,6.236074447631836
400,7,50,7.405864238739014
400,8,50,5.695217609405518
400,9,50,5.433439254760742
400,10,50,5.8539862632751465
400,11,50,5.954921722412109
400,12,50,7.227625370025635
400,13,50,5.86575984954834
400,14,50,5.402960777282715
400,15,50,7.371762752532959
400,16,50,7.599730968475342
400,17,50,6.626902103424072
400,18,50,4.845676422119141
400,19,50,6.500458717346191
400,20,50,5.586362361907959
400,21,50,6.653154373168945
400,22,50,6.033959865570068
400,23,50,7.843146800994873
400,24,50,5.703521728515625
400,25,50,7.113465785980225
405,0,50,8.747200012207031
405,1,50,9.674968719482422
405,2,50,8.12622356414795
405,3,50,9.756689071655273
405,4,50,7.22013521194458
405,5,50,7.459286212921143
405,6,50,7.826913833618164
405,7,50,8.17257308959961
405,8,50,6.2121710777282715
405,9,50,8.02326488494873
405,10,50,8.313604354858398
405,11,50,8.033329963684082
405,12,50,6.87798547744751
405,13,50,7.400403022766113
405,14,50,5.869379043579102
405,15,50,8.3048677444458
405,16,50,7.327095985412598
405,17,50,6.95571231842041
405,18,50,8.38593578338623
405,19,50,7.777943134307861
405,20,50,8.483896255493164
405,21,50,7.377521991729736
405,22,50,8.434845924377441
405,23,50,8.259659767150879
405,24,50,6.358978271484375
405,25,50,8.333115577697754
406,0,50,19.070337295532227
406,1,50,19.393047332763672
406,2,50,16.473369598388672
406,3,50,18.663707733154297
